date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-05-21,高盛期货,农副,花生,"净空14489
(增加1455)
净持仓数据",pk2610,0,0,14989,1471
2026-05-21,高盛期货,农副,花生,"净空14489
(增加1455)
净持仓数据",pk2611,500,16,0,0
2026-05-21,高盛期货,化工,PTA,"净多21904
(增加1159)
净持仓数据",ta2606,4157,0,0,0
2026-05-21,高盛期货,化工,PTA,"净多21904
(增加1159)
净持仓数据",ta2607,9986,0,0,0
2026-05-21,高盛期货,化工,PTA,"净多21904
(增加1159)
净持仓数据",ta2608,1186,-47,0,0
2026-05-21,高盛期货,化工,PTA,"净多21904
(增加1159)
净持仓数据",ta2609,29699,1691,19393,-1713
2026-05-21,高盛期货,化工,PTA,"净多21904
(增加1159)
净持仓数据",ta2610,352,82,37,0
2026-05-21,高盛期货,化工,PTA,"净多21904
(增加1159)
净持仓数据",ta2701,0,-2285,4046,-5
2026-05-21,高盛期货,化工,沥青,"净多16547
(减少1383)
净持仓数据",bu2609,16547,-1383,0,0
2026-05-21,高盛期货,化工,PVC,"净空41648
(减少245)
净持仓数据",v2609,0,0,41648,-245
2026-05-21,高盛期货,化工,苯乙烯,"净多7258
(增加1649)
净持仓数据",eb2607,4937,928,0,0
2026-05-21,高盛期货,化工,苯乙烯,"净多7258
(增加1649)
净持仓数据",eb2608,2321,721,0,0
2026-05-21,高盛期货,化工,乙二醇,"净空13155
(增加1295)
净持仓数据",eg2609,0,0,13155,1295
2026-05-21,高盛期货,化工,塑料,"净空18329
(增加9477)
净持仓数据",l2609,0,0,18804,9429
2026-05-21,高盛期货,化工,塑料,"净空18329
(增加9477)
净持仓数据",l2701,475,-48,0,0
2026-05-21,高盛期货,化工,甲醇,"净空3805
(减少830)
净持仓数据",ma2609,12843,243,16648,-587
2026-05-21,高盛期货,化工,20号胶,"净多380
(减少442)
净持仓数据",nr2607,0,0,1318,414
2026-05-21,高盛期货,化工,20号胶,"净多380
(减少442)
净持仓数据",nr2608,1698,-28,0,0
2026-05-21,高盛期货,化工,短纤,"净空4056
(减少4877)
净持仓数据",pf2607,3513,1604,7259,-4507
2026-05-21,高盛期货,化工,短纤,"净空4056
(减少4877)
净持仓数据",pf2608,870,-63,1180,1171
2026-05-21,高盛期货,化工,液化气,"净多5048
(减少1214)
净持仓数据",pg2607,4188,-1464,0,0
2026-05-21,高盛期货,化工,液化气,"净多5048
(减少1214)
净持仓数据",pg2608,860,250,0,0
2026-05-21,高盛期货,化工,PP,"净多11530
(增加1027)
净持仓数据",pp2609,11530,1027,0,0
2026-05-21,高盛期货,化工,瓶片,"净空90
(增加991)
净持仓数据",pr2607,0,-1697,90,-706
2026-05-21,高盛期货,化工,对二甲苯,"净多1584
(减少291)
净持仓数据",px2609,5168,-292,3584,-1
2026-05-21,高盛期货,化工,纯碱,"净空67426
(增加6)
净持仓数据",sa2609,0,0,53578,6
2026-05-21,高盛期货,化工,纯碱,"净空67426
(增加6)
净持仓数据",sa2701,0,0,13848,0
2026-05-21,高盛期货,原油,燃料油,"净多8079
(减少865)
净持仓数据",fu2609,8079,-865,0,0
2026-05-21,高盛期货,原油,低硫油,"净多692
(减少70)
净持仓数据",lu2607,1450,-70,758,0
2026-05-21,高盛期货,国债,二债,"净空490
(增加10)
净持仓数据",ts2606,0,0,490,10
2026-05-21,高盛期货,有色,沪锡,"净多831
(增加110)
净持仓数据",sn2608,270,52,0,0
2026-05-21,高盛期货,有色,沪锡,"净多831
(增加110)
净持仓数据",sn2607,561,58,0,0
2026-05-21,高盛期货,有色,沪铝,"净空8882
(减少1887)
净持仓数据",al2607,0,0,7915,-2165
2026-05-21,高盛期货,有色,沪铝,"净空8882
(减少1887)
净持仓数据",al2608,3589,328,3921,605
2026-05-21,高盛期货,有色,沪铝,"净空8882
(减少1887)
净持仓数据",al2609,0,0,635,1
2026-05-21,高盛期货,有色,沪铜,"净多5359
(减少236)
净持仓数据",cu2607,4778,-563,0,0
2026-05-21,高盛期货,有色,沪铜,"净多5359
(减少236)
净持仓数据",cu2608,2208,327,0,0
2026-05-21,高盛期货,有色,沪铜,"净多5359
(减少236)
净持仓数据",cu2612,0,0,1627,0
2026-05-21,高盛期货,有色,沪锌,"净多14272
(增加3661)
净持仓数据",zn2606,338,0,0,0
2026-05-21,高盛期货,有色,沪锌,"净多14272
(增加3661)
净持仓数据",zn2607,8028,560,0,-2814
2026-05-21,高盛期货,有色,沪锌,"净多14272
(增加3661)
净持仓数据",zn2608,6822,326,916,39
2026-05-21,高盛期货,有色,碳酸锂,"净多400
(减少200)
净持仓数据",lc2611,200,-200,0,0
2026-05-21,高盛期货,有色,碳酸锂,"净多400
(减少200)
净持仓数据",lc2701,200,0,0,0
2026-05-21,高盛期货,有色,沪镍,"净空2957
(增加297)
净持仓数据",ni2609,0,0,2957,297
2026-05-21,高盛期货,有色,沪铅,"净空6123
(减少1478)
净持仓数据",pb2607,0,0,6123,-1478
2026-05-21,高盛期货,油脂油料,豆一,"净空6505
(减少1471)
净持仓数据",a2607,8205,3344,15647,1720
2026-05-21,高盛期货,油脂油料,豆一,"净空6505
(减少1471)
净持仓数据",a2609,3041,-54,2104,99
2026-05-21,高盛期货,油脂油料,豆二,"净空1506
(减少504)
净持仓数据",b2607,7526,-132,5415,-439
2026-05-21,高盛期货,油脂油料,豆二,"净空1506
(减少504)
净持仓数据",b2608,0,0,0,-204
2026-05-21,高盛期货,油脂油料,豆二,"净空1506
(减少504)
净持仓数据",b2609,1870,-1,5487,6
2026-05-21,高盛期货,油脂油料,豆油,"净多47464
(增加63)
净持仓数据",y2609,47464,63,0,0
2026-05-21,高盛期货,油脂油料,豆粕,"净多84819
(减少15209)
净持仓数据",m2609,72770,-14632,0,0
2026-05-21,高盛期货,油脂油料,豆粕,"净多84819
(减少15209)
净持仓数据",m2611,577,-8,0,0
2026-05-21,高盛期货,油脂油料,豆粕,"净多84819
(减少15209)
净持仓数据",m2701,11472,-569,0,0
2026-05-21,高盛期货,油脂油料,菜油,"净多22574
(减少2418)
净持仓数据",oi2607,480,-128,0,0
2026-05-21,高盛期货,油脂油料,菜油,"净多22574
(减少2418)
净持仓数据",oi2609,21358,-2484,0,0
2026-05-21,高盛期货,油脂油料,菜油,"净多22574
(减少2418)
净持仓数据",oi2701,736,194,0,0
2026-05-21,高盛期货,油脂油料,棕榈油,"净空27103
(增加8915)
净持仓数据",p2609,6925,0,34028,7649
2026-05-21,高盛期货,油脂油料,棕榈油,"净空27103
(增加8915)
净持仓数据",p2701,0,-1266,0,0
2026-05-21,高盛期货,油脂油料,菜粕,"净多20002
(减少7419)
净持仓数据",rm2608,0,0,125,0
2026-05-21,高盛期货,油脂油料,菜粕,"净多20002
(减少7419)
净持仓数据",rm2609,55342,-5550,31102,1589
2026-05-21,高盛期货,油脂油料,菜粕,"净多20002
(减少7419)
净持仓数据",rm2701,0,0,4113,280
2026-05-21,高盛期货,贵金属,沪银,"净多1948
(增加784)
净持仓数据",ag2606,2027,0,2027,0
2026-05-21,高盛期货,贵金属,沪银,"净多1948
(增加784)
净持仓数据",ag2608,3440,817,0,0
