date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-03-27,东方财富,50上证,"流多 248,502,360",流多,long,248502360,248502360,建仓过程
2026-03-27,东方财富,生猪,"流空 155,375,280",流空,short,-155375280,155375280,建仓过程
2026-03-27,东方财富,燃料油,"流空 105,966,250",流空,short,-105966250,105966250,建仓过程
2026-03-27,东方财富,沪锡,"流空 84,144,900",流空,short,-84144900,84144900,建仓过程
2026-03-27,东方财富,玻璃,"流空 63,050,960",流空,short,-63050960,63050960,建仓过程
2026-03-27,东方财富,氧化铝,"流空 36,400,000",流空,short,-36400000,36400000,建仓过程
2026-03-27,东方财富,沪银,"流多 35,277,030",流多,long,35277030,35277030,建仓过程
2026-03-27,东方财富,合成橡胶,"流多 16,274,200",流多,long,16274200,16274200,建仓过程
2026-03-27,东方财富,鸡蛋,"流多 7,773,010",流多,long,7773010,7773010,建仓过程
2026-03-27,东方财富,红枣,"流空 6,689,500",流空,short,-6689500,6689500,建仓过程
2026-03-27,东方财富,500中证,"流空 5,896,800",流空,short,-5896800,5896800,建仓过程
2026-03-27,东方财富,三十债,"流多 5,544,500",流多,long,5544500,5544500,建仓过程
2026-03-27,国泰君安,五债,"流空 1,454,070,300",流空,short,-1454070300,1454070300,建仓过程
2026-03-27,国泰君安,三十债,"流多 1,108,976,100",流多,long,1108976100,1108976100,建仓过程
2026-03-27,国泰君安,二债,"流空 1,004,558,800",流空,short,-1004558800,1004558800,建仓过程
2026-03-27,国泰君安,沪金,"流空 979,047,540",流空,short,-979047540,979047540,建仓过程
2026-03-27,国泰君安,十债,"流多 949,112,000",流多,long,949112000,949112000,建仓过程
2026-03-27,国泰君安,沪铝,"流多 650,420,225",流多,long,650420225,650420225,建仓过程
2026-03-27,国泰君安,沪铜,"流多 603,398,200",流多,long,603398200,603398200,建仓过程
2026-03-27,国泰君安,500中证,"流空 508,695,760",流空,short,-508695760,508695760,建仓过程
2026-03-27,国泰君安,棕榈油,"流多 471,688,620",流多,long,471688620,471688620,建仓过程
2026-03-27,国泰君安,1000中证,"流空 467,399,560",流空,short,-467399560,467399560,建仓过程
2026-03-27,国泰君安,焦煤,"流空 371,463,120",流空,short,-371463120,371463120,建仓过程
2026-03-27,国泰君安,液化气,"流多 367,491,280",流多,long,367491280,367491280,建仓过程
2026-03-27,国泰君安,螺纹钢,"流空 326,803,990",流空,short,-326803990,326803990,建仓过程
2026-03-27,国泰君安,豆油,"流多 324,671,500",流多,long,324671500,324671500,建仓过程
2026-03-27,国泰君安,甲醇,"流多 316,083,860",流多,long,316083860,316083860,建仓过程
2026-03-27,国泰君安,300沪深,"流多 309,614,040",流多,long,309614040,309614040,建仓过程
2026-03-27,国泰君安,PTA,"流多 294,034,460",流多,long,294034460,294034460,建仓过程
2026-03-27,国泰君安,燃料油,"流多 288,860,190",流多,long,288860190,288860190,建仓过程
2026-03-27,国泰君安,合成橡胶,"流空 255,635,300",流空,short,-255635300,255635300,建仓过程
2026-03-27,国泰君安,烧碱,"流空 252,693,870",流空,short,-252693870,252693870,建仓过程
2026-03-27,国泰君安,对二甲苯,"流多 220,389,880",流多,long,220389880,220389880,建仓过程
2026-03-27,国泰君安,沥青,"流多 207,943,200",流多,long,207943200,207943200,建仓过程
2026-03-27,国泰君安,铁矿石,"流多 196,581,900",流多,long,196581900,196581900,建仓过程
2026-03-27,国泰君安,沪银,"流多 192,836,565",流多,long,192836565,192836565,建仓过程
2026-03-27,国泰君安,工业硅,"流空 148,100,425",流空,short,-148100425,148100425,建仓过程
2026-03-27,国泰君安,苯乙烯,"流多 147,597,955",流多,long,147597955,147597955,建仓过程
2026-03-27,国泰君安,菜粕,"流多 141,210,940",流多,long,141210940,141210940,建仓过程
2026-03-27,国泰君安,玻璃,"流多 135,391,620",流多,long,135391620,135391620,建仓过程
2026-03-27,国泰君安,氧化铝,"流多 133,591,260",流多,long,133591260,133591260,建仓过程
2026-03-27,国泰君安,纯碱,"流多 132,240,100",流多,long,132240100,132240100,建仓过程
2026-03-27,国泰君安,50上证,"流空 125,539,200",流空,short,-125539200,125539200,建仓过程
2026-03-27,国泰君安,PVC,"流空 124,242,065",流空,short,-124242065,124242065,建仓过程
2026-03-27,国泰君安,沪锌,"流多 124,135,225",流多,long,124135225,124135225,建仓过程
2026-03-27,国泰君安,锰硅,"流多 119,823,470",流多,long,119823470,119823470,建仓过程
2026-03-27,国泰君安,沪锡,"流多 117,041,300",流多,long,117041300,117041300,建仓过程
2026-03-27,国泰君安,玉米,"流空 115,184,160",流空,short,-115184160,115184160,建仓过程
2026-03-27,国泰君安,纯苯,"流多 109,258,440",流多,long,109258440,109258440,建仓过程
2026-03-27,国泰君安,热卷,"流多 105,621,250",流多,long,105621250,105621250,建仓过程
2026-03-27,国泰君安,沪铅,"流多 99,383,250",流多,long,99383250,99383250,建仓过程
2026-03-27,国泰君安,白糖,"流多 92,861,410",流多,long,92861410,92861410,建仓过程
2026-03-27,国泰君安,纸浆,"流多 74,769,800",流多,long,74769800,74769800,建仓过程
2026-03-27,国泰君安,豆粕,"流多 68,786,540",流多,long,68786540,68786540,建仓过程
2026-03-27,国泰君安,鸡蛋,"流空 64,089,570",流空,short,-64089570,64089570,建仓过程
2026-03-27,国泰君安,低硫油,"流多 63,336,350",流多,long,63336350,63336350,建仓过程
2026-03-27,国泰君安,不锈钢,"流空 59,386,600",流空,short,-59386600,59386600,建仓过程
2026-03-27,国泰君安,沪镍,"流多 58,533,200",流多,long,58533200,58533200,建仓过程
