date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-19,东方财富,生猪,"流空 228,396,960",流空,short,-228396960,228396960,建仓过程
2026-05-19,东方财富,玻璃,"流多 103,125,640",流多,long,103125640,103125640,建仓过程
2026-05-19,东方财富,合成橡胶,"流多 70,030,975",流多,long,70030975,70030975,建仓过程
2026-05-19,东方财富,沪银,"流空 62,371,725",流空,short,-62371725,62371725,建仓过程
2026-05-19,东方财富,氧化铝,"流多 51,702,200",流多,long,51702200,51702200,建仓过程
2026-05-19,东方财富,不锈钢,"流空 25,056,150",流空,short,-25056150,25056150,建仓过程
2026-05-19,东方财富,燃料油,"流多 19,969,940",流多,long,19969940,19969940,建仓过程
2026-05-19,东方财富,鸡蛋,"流多 12,400,200",流多,long,12400200,12400200,建仓过程
2026-05-19,东方财富,烧碱,"流多 10,765,440",流多,long,10765440,10765440,建仓过程
2026-05-19,东方财富,玉米,"流空 7,247,460",流空,short,-7247460,7247460,建仓过程
2026-05-19,东方财富,低硫油,"流多 5,967,500",流多,long,5967500,5967500,建仓过程
2026-05-19,国泰君安,500中证,"流多 1,813,914,320",流多,long,1813914320,1813914320,建仓过程
2026-05-19,国泰君安,十债,"流多 1,442,639,300",流多,long,1442639300,1442639300,建仓过程
2026-05-19,国泰君安,二债,"流多 1,094,208,000",流多,long,1094208000,1094208000,建仓过程
2026-05-19,国泰君安,300沪深,"流空 981,473,340",流空,short,-981473340,981473340,建仓过程
2026-05-19,国泰君安,碳酸锂,"流空 974,794,220",流空,short,-974794220,974794220,建仓过程
2026-05-19,国泰君安,三十债,"流空 728,603,500",流空,short,-728603500,728603500,建仓过程
2026-05-19,国泰君安,沪铜,"流空 654,122,700",流空,short,-654122700,654122700,建仓过程
2026-05-19,国泰君安,豆油,"流多 486,605,200",流多,long,486605200,486605200,建仓过程
2026-05-19,国泰君安,1000中证,"流空 486,588,000",流空,short,-486588000,486588000,建仓过程
2026-05-19,国泰君安,焦煤,"流多 410,566,050",流多,long,410566050,410566050,建仓过程
2026-05-19,国泰君安,沪银,"流空 400,940,580",流空,short,-400940580,400940580,建仓过程
2026-05-19,国泰君安,豆粕,"流多 377,000,000",流多,long,377000000,377000000,建仓过程
2026-05-19,国泰君安,菜粕,"流多 315,506,640",流多,long,315506640,315506640,建仓过程
2026-05-19,国泰君安,沪金,"流空 302,133,320",流空,short,-302133320,302133320,建仓过程
2026-05-19,国泰君安,硅铁,"流多 274,854,390",流多,long,274854390,274854390,建仓过程
