date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-05-20,高盛期货,农副,花生,"净空13034
(增加714)
净持仓数据",pk2611,484,39,0,0
2026-05-20,高盛期货,农副,花生,"净空13034
(增加714)
净持仓数据",pk2610,0,0,13518,753
2026-05-20,高盛期货,化工,PP,"净多10503
(减少678)
净持仓数据",pp2609,10503,-678,0,0
2026-05-20,高盛期货,化工,瓶片,"净多991
(增加53)
净持仓数据",pr2607,1697,-67,706,-120
2026-05-20,高盛期货,化工,对二甲苯,"净多1875
(减少266)
净持仓数据",px2609,5460,-230,3585,36
2026-05-20,高盛期货,化工,纯碱,"净空67420
(增加3269)
净持仓数据",sa2609,0,0,53572,2601
2026-05-20,高盛期货,化工,纯碱,"净空67420
(增加3269)
净持仓数据",sa2701,0,0,13848,668
2026-05-20,高盛期货,化工,PTA,"净多20782
(增加6380)
净持仓数据",ta2606,4157,-6,0,0
2026-05-20,高盛期货,化工,PTA,"净多20782
(增加6380)
净持仓数据",ta2607,9986,0,0,0
2026-05-20,高盛期货,化工,PTA,"净多20782
(增加6380)
净持仓数据",ta2608,1233,141,0,0
2026-05-20,高盛期货,化工,PTA,"净多20782
(增加6380)
净持仓数据",ta2609,28008,52,21106,-6230
2026-05-20,高盛期货,化工,PTA,"净多20782
(增加6380)
净持仓数据",ta2610,270,12,0,0
2026-05-20,高盛期货,化工,PTA,"净多20782
(增加6380)
净持仓数据",ta2701,2285,107,4051,156
2026-05-20,高盛期货,化工,PVC,"净空41893
(增加8323)
净持仓数据",v2609,0,0,41893,8323
2026-05-20,高盛期货,化工,沥青,"净多17930
(增加3551)
净持仓数据",bu2609,17930,3551,0,0
2026-05-20,高盛期货,化工,苯乙烯,"净多5609
(减少497)
净持仓数据",eb2607,4009,-1292,0,0
2026-05-20,高盛期货,化工,苯乙烯,"净多5609
(减少497)
净持仓数据",eb2608,1600,795,0,0
2026-05-20,高盛期货,化工,乙二醇,"净空11860
(减少1128)
净持仓数据",eg2609,0,0,11860,-1128
2026-05-20,高盛期货,化工,塑料,"净空8852
(减少10411)
净持仓数据",l2609,0,0,9375,-10411
2026-05-20,高盛期货,化工,塑料,"净空8852
(减少10411)
净持仓数据",l2701,523,0,0,0
2026-05-20,高盛期货,化工,甲醇,"净空4635
(减少4258)
净持仓数据",ma2609,12600,490,17235,-3768
2026-05-20,高盛期货,化工,20号胶,"净多822
(减少1026)
净持仓数据",nr2607,0,-1119,904,0
2026-05-20,高盛期货,化工,20号胶,"净多822
(减少1026)
净持仓数据",nr2608,1726,93,0,0
2026-05-20,高盛期货,化工,短纤,"净空8933
(增加1895)
净持仓数据",pf2607,1909,-1059,11766,834
2026-05-20,高盛期货,化工,短纤,"净空8933
(增加1895)
净持仓数据",pf2608,933,-2,9,0
2026-05-20,高盛期货,化工,液化气,"净多6262
(减少25)
净持仓数据",pg2607,5652,-329,0,0
2026-05-20,高盛期货,化工,液化气,"净多6262
(减少25)
净持仓数据",pg2608,610,304,0,0
2026-05-20,高盛期货,原油,燃料油,"净多8944
(减少585)
净持仓数据",fu2609,8944,-585,0,0
2026-05-20,高盛期货,原油,低硫油,"净多762
(增加136)
净持仓数据",lu2607,1520,136,758,0
2026-05-20,高盛期货,国债,二债,"净空480
净持仓数据",ts2606,0,0,480,0
2026-05-20,高盛期货,有色,沪锡,"净多721
(减少138)
净持仓数据",sn2607,503,-181,0,0
2026-05-20,高盛期货,有色,沪锡,"净多721
(减少138)
净持仓数据",sn2608,218,43,0,0
2026-05-20,高盛期货,有色,沪铝,"净空10769
(增加3751)
净持仓数据",al2607,0,-4342,10080,-543
2026-05-20,高盛期货,有色,沪铝,"净空10769
(增加3751)
净持仓数据",al2608,3261,501,3316,451
2026-05-20,高盛期货,有色,沪铝,"净空10769
(增加3751)
净持仓数据",al2609,0,0,634,2
2026-05-20,高盛期货,有色,沪铜,"净多5595
(减少259)
净持仓数据",cu2607,5341,-472,0,0
2026-05-20,高盛期货,有色,沪铜,"净多5595
(减少259)
净持仓数据",cu2608,1881,213,0,0
2026-05-20,高盛期货,有色,沪铜,"净多5595
(减少259)
净持仓数据",cu2612,0,0,1627,0
2026-05-20,高盛期货,有色,沪锌,"净多10273
(增加112)
净持仓数据",zn2607,7468,-44,2814,-164
2026-05-20,高盛期货,有色,沪锌,"净多10273
(增加112)
净持仓数据",zn2608,6496,211,877,219
2026-05-20,高盛期货,有色,碳酸锂,"净多200
净持仓数据",lc2611,200,0,0,0
2026-05-20,高盛期货,有色,沪镍,"净空2660
(增加161)
净持仓数据",ni2609,0,0,2660,161
2026-05-20,高盛期货,有色,沪铅,"净空7601
(增加256)
净持仓数据",pb2607,0,-645,7601,-389
2026-05-20,高盛期货,油脂油料,菜粕,"净多27546
(增加7120)
净持仓数据",rm2609,60892,8782,29513,1447
2026-05-20,高盛期货,油脂油料,菜粕,"净多27546
(增加7120)
净持仓数据",rm2701,0,0,3833,215
2026-05-20,高盛期货,油脂油料,豆一,"净空7976
(增加2395)
净持仓数据",a2607,4861,-1328,13927,1150
2026-05-20,高盛期货,油脂油料,豆一,"净空7976
(增加2395)
净持仓数据",a2609,3095,38,2005,-45
2026-05-20,高盛期货,油脂油料,豆二,"净空2010
(减少4035)
净持仓数据",b2607,7658,1261,5854,-2934
