date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-28,东方财富,鸡蛋,"流多 233,486,890",流多,long,233486890,233486890,建仓过程
2026-05-28,东方财富,生猪,"流空 114,058,800",流空,short,-114058800,114058800,建仓过程
2026-05-28,东方财富,燃料油,"流空 112,905,150",流空,short,-112905150,112905150,建仓过程
2026-05-28,东方财富,氧化铝,"流空 74,557,960",流空,short,-74557960,74557960,建仓过程
2026-05-28,东方财富,沪锡,"流多 20,550,600",流多,long,20550600,20550600,建仓过程
2026-05-28,东方财富,沪银,"流空 19,305,000",流空,short,-19305000,19305000,建仓过程
2026-05-28,东方财富,烧碱,"流多 18,688,860",流多,long,18688860,18688860,建仓过程
2026-05-28,东方财富,红枣,"流多 14,932,450",流多,long,14932450,14932450,建仓过程
2026-05-28,东方财富,不锈钢,"流空 13,151,100",流空,short,-13151100,13151100,建仓过程
2026-05-28,东方财富,玉米,"流多 6,110,640",流多,long,6110640,6110640,建仓过程
2026-05-28,国泰君安,沪金,"流空 3,277,297,980",流空,short,-3277297980,3277297980,建仓过程
2026-05-28,国泰君安,500中证,"流多 2,823,649,320",流多,long,2823649320,2823649320,建仓过程
2026-05-28,国泰君安,十债,"流空 1,981,144,200",流空,short,-1981144200,1981144200,建仓过程
2026-05-28,国泰君安,五债,"流空 1,845,289,800",流空,short,-1845289800,1845289800,建仓过程
2026-05-28,国泰君安,1000中证,"流多 1,071,281,040",流多,long,1071281040,1071281040,建仓过程
2026-05-28,国泰君安,二债,"流空 1,038,697,760",流空,short,-1038697760,1038697760,建仓过程
2026-05-28,国泰君安,300沪深,"流多 989,424,960",流多,long,989424960,989424960,建仓过程
2026-05-28,国泰君安,三十债,"流多 841,148,800",流多,long,841148800,841148800,建仓过程
2026-05-28,国泰君安,对二甲苯,"流多 840,332,500",流多,long,840332500,840332500,建仓过程
2026-05-28,国泰君安,天然橡胶,"流多 788,372,450",流多,long,788372450,788372450,建仓过程
2026-05-28,国泰君安,碳酸锂,"流多 572,494,060",流多,long,572494060,572494060,建仓过程
2026-05-28,国泰君安,氧化铝,"流多 382,862,340",流多,long,382862340,382862340,建仓过程
2026-05-28,国泰君安,沪铝,"流空 377,909,975",流空,short,-377909975,377909975,建仓过程
2026-05-28,国泰君安,豆油,"流多 354,553,340",流多,long,354553340,354553340,建仓过程
2026-05-28,国泰君安,热卷,"流多 350,710,920",流多,long,350710920,350710920,建仓过程
2026-05-28,国泰君安,棕榈油,"流空 341,249,370",流空,short,-341249370,341249370,建仓过程
2026-05-28,国泰君安,沪银,"流多 311,701,395",流多,long,311701395,311701395,建仓过程
2026-05-28,国泰君安,鸡蛋,"流空 307,273,670",流空,short,-307273670,307273670,建仓过程
2026-05-28,国泰君安,PVC,"流多 283,792,705",流多,long,283792705,283792705,建仓过程
2026-05-28,国泰君安,螺纹钢,"流多 268,498,870",流多,long,268498870,268498870,建仓过程
2026-05-28,国泰君安,PP,"流空 258,153,470",流空,short,-258153470,258153470,建仓过程
2026-05-28,国泰君安,菜油,"流多 240,870,080",流多,long,240870080,240870080,建仓过程
2026-05-28,国泰君安,焦煤,"流空 240,700,950",流空,short,-240700950,240700950,建仓过程
2026-05-28,国泰君安,沪铜,"流空 229,158,150",流空,short,-229158150,229158150,建仓过程
2026-05-28,国泰君安,乙二醇,"流多 222,971,150",流多,long,222971150,222971150,建仓过程
2026-05-28,国泰君安,白糖,"流空 178,040,120",流空,short,-178040120,178040120,建仓过程
2026-05-28,国泰君安,PTA,"流多 177,425,780",流多,long,177425780,177425780,建仓过程
2026-05-28,国泰君安,豆粕,"流多 167,323,340",流多,long,167323340,167323340,建仓过程
