date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-06-08,东方财富,烧碱,"流多 121,545,300",流多,long,121545300,121545300,建仓过程
2026-06-08,东方财富,鸡蛋,"流多 66,390,230",流多,long,66390230,66390230,建仓过程
2026-06-08,东方财富,生猪,"流空 64,681,920",流空,short,-64681920,64681920,建仓过程
2026-06-08,东方财富,沪锡,"流多 54,225,300",流多,long,54225300,54225300,建仓过程
2026-06-08,东方财富,多晶硅,"流空 34,630,875",流空,short,-34630875,34630875,建仓过程
2026-06-08,东方财富,沪银,"流多 30,981,360",流多,long,30981360,30981360,建仓过程
2026-06-08,东方财富,氧化铝,"流空 29,560,180",流空,short,-29560180,29560180,建仓过程
2026-06-08,东方财富,1000中证,"流多 23,929,800",流多,long,23929800,23929800,建仓过程
2026-06-08,东方财富,玉米,"流空 16,825,700",流空,short,-16825700,16825700,建仓过程
2026-06-08,东方财富,燃料油,"流空 15,938,030",流空,short,-15938030,15938030,建仓过程
2026-06-08,东方财富,沥青,"流多 5,758,560",流多,long,5758560,5758560,建仓过程
2026-06-08,东方财富,红枣,"流多 5,432,300",流多,long,5432300,5432300,建仓过程
2026-06-08,国泰君安,十债,"流空 1,995,292,550",流空,short,-1995292550,1995292550,建仓过程
2026-06-08,国泰君安,500中证,"流多 1,877,094,400",流多,long,1877094400,1877094400,建仓过程
2026-06-08,国泰君安,1000中证,"流多 1,836,627,120",流多,long,1836627120,1836627120,建仓过程
2026-06-08,国泰君安,300沪深,"流空 1,704,661,380",流空,short,-1704661380,1704661380,建仓过程
2026-06-08,国泰君安,焦煤,"流空 869,889,720",流空,short,-869889720,869889720,建仓过程
2026-06-08,国泰君安,三十债,"流空 761,949,500",流空,short,-761949500,761949500,建仓过程
2026-06-08,国泰君安,沪铝,"流空 582,012,775",流空,short,-582012775,582012775,建仓过程
2026-06-08,国泰君安,烧碱,"流空 524,488,320",流空,short,-524488320,524488320,建仓过程
2026-06-08,国泰君安,沪锡,"流空 487,211,820",流空,short,-487211820,487211820,建仓过程
2026-06-08,国泰君安,50上证,"流多 430,833,300",流多,long,430833300,430833300,建仓过程
2026-06-08,国泰君安,棕榈油,"流多 430,391,030",流多,long,430391030,430391030,建仓过程
2026-06-08,国泰君安,天然橡胶,"流多 399,128,600",流多,long,399128600,399128600,建仓过程
2026-06-08,国泰君安,碳酸锂,"流多 369,801,320",流多,long,369801320,369801320,建仓过程
2026-06-08,国泰君安,甲醇,"流空 365,686,110",流空,short,-365686110,365686110,建仓过程
2026-06-08,国泰君安,对二甲苯,"流多 344,862,720",流多,long,344862720,344862720,建仓过程
2026-06-08,国泰君安,花生,"流多 331,599,640",流多,long,331599640,331599640,建仓过程
2026-06-08,国泰君安,豆粕,"流多 318,993,290",流多,long,318993290,318993290,建仓过程
2026-06-08,国泰君安,螺纹钢,"流空 304,099,160",流空,short,-304099160,304099160,建仓过程
2026-06-08,国泰君安,豆油,"流多 271,038,120",流多,long,271038120,271038120,建仓过程
2026-06-08,国泰君安,瓶片,"流空 269,640,540",流空,short,-269640540,269640540,建仓过程
2026-06-08,国泰君安,尿素,"流多 251,295,260",流多,long,251295260,251295260,建仓过程
2026-06-08,国泰君安,玉米,"流多 248,553,900",流多,long,248553900,248553900,建仓过程
2026-06-08,国泰君安,玻璃,"流空 237,037,960",流空,short,-237037960,237037960,建仓过程
2026-06-08,国泰君安,乙二醇,"流多 232,062,980",流多,long,232062980,232062980,建仓过程
2026-06-08,国泰君安,白糖,"流空 220,022,250",流空,short,-220022250,220022250,建仓过程
2026-06-08,国泰君安,铁矿石,"流空 206,610,850",流空,short,-206610850,206610850,建仓过程
2026-06-08,国泰君安,热卷,"流空 199,207,790",流空,short,-199207790,199207790,建仓过程
2026-06-08,国泰君安,短纤,"流空 192,432,760",流空,short,-192432760,192432760,建仓过程
2026-06-08,国泰君安,棉花,"流多 181,698,175",流多,long,181698175,181698175,建仓过程
2026-06-08,国泰君安,纸浆,"流多 155,595,120",流多,long,155595120,155595120,建仓过程
2026-06-08,国泰君安,生猪,"流多 151,633,920",流多,long,151633920,151633920,建仓过程
2026-06-08,国泰君安,20号胶,"流空 148,679,000",流空,short,-148679000,148679000,建仓过程
2026-06-08,国泰君安,鸡蛋,"流空 148,389,530",流空,short,-148389530,148389530,建仓过程
2026-06-08,国泰君安,红枣,"流空 135,749,225",流空,short,-135749225,135749225,建仓过程
2026-06-08,国泰君安,淀粉,"流多 123,586,720",流多,long,123586720,123586720,建仓过程
2026-06-08,国泰君安,氧化铝,"流空 122,705,560",流空,short,-122705560,122705560,建仓过程
2026-06-08,国泰君安,沪镍,"流多 105,763,670",流多,long,105763670,105763670,建仓过程
2026-06-08,国泰君安,豆二,"流多 103,967,690",流多,long,103967690,103967690,建仓过程
2026-06-08,国泰君安,苹果,"流空 90,184,860",流空,short,-90184860,90184860,建仓过程
2026-06-08,国泰君安,菜粕,"流多 82,352,680",流多,long,82352680,82352680,建仓过程
2026-06-08,国泰君安,二债,"流空 82,086,400",流空,short,-82086400,82086400,建仓过程
2026-06-08,国泰君安,焦炭,"流空 80,066,000",流空,short,-80066000,80066000,建仓过程
2026-06-08,国泰君安,丙烯,"流空 71,359,840",流空,short,-71359840,71359840,建仓过程
2026-06-08,国泰君安,塑料,"流空 69,698,580",流空,short,-69698580,69698580,建仓过程
2026-06-08,国泰君安,多晶硅,"流多 64,935,345",流多,long,64935345,64935345,建仓过程
2026-06-08,国泰君安,五债,"流空 60,741,250",流空,short,-60741250,60741250,建仓过程
2026-06-08,国泰君安,燃料油,"流空 60,006,600",流空,short,-60006600,60006600,建仓过程
2026-06-08,国泰君安,PP,"流多 48,874,775",流多,long,48874775,48874775,建仓过程
2026-06-08,国泰君安,沪铅,"流多 41,963,975",流多,long,41963975,41963975,建仓过程
2026-06-08,国泰君安,沪锌,"流空 41,028,875",流空,short,-41028875,41028875,建仓过程
2026-06-08,国泰君安,工业硅,"流空 36,682,275",流空,short,-36682275,36682275,建仓过程
2026-06-08,国泰君安,锰硅,"流多 35,556,160",流多,long,35556160,35556160,建仓过程
2026-06-08,国泰君安,豆一,"流多 30,417,880",流多,long,30417880,30417880,建仓过程
2026-06-08,国泰君安,沪银,"流多 27,654,585",流多,long,27654585,27654585,建仓过程
2026-06-08,国泰君安,PTA,"流空 27,510,370",流空,short,-27510370,27510370,建仓过程
2026-06-08,国泰君安,纯碱,"流空 26,564,480",流空,short,-26564480,26564480,建仓过程
2026-06-08,国泰君安,沥青,"流空 26,453,830",流空,short,-26453830,26453830,建仓过程
2026-06-08,国泰君安,不锈钢,"流多 24,760,325",流多,long,24760325,24760325,建仓过程
2026-06-08,国泰君安,苯乙烯,"流空 24,344,850",流空,short,-24344850,24344850,建仓过程
2026-06-08,国泰君安,铝合金,"流空 20,013,600",流空,short,-20013600,20013600,建仓过程
2026-06-08,国泰君安,硅铁,"流空 16,390,160",流空,short,-16390160,16390160,建仓过程
2026-06-08,国泰君安,液化气,"流空 14,764,000",流空,short,-14764000,14764000,建仓过程
2026-06-08,国泰君安,低硫油,"流多 13,989,600",流多,long,13989600,13989600,建仓过程
2026-06-08,国泰君安,沪铜,"流多 10,558,400",流多,long,10558400,10558400,建仓过程
2026-06-08,国泰君安,合成橡胶,"流多 10,329,875",流多,long,10329875,10329875,建仓过程
2026-06-08,国泰君安,菜油,"流空 8,019,290",流空,short,-8019290,8019290,建仓过程
2026-06-08,国泰君安,粳米,"流空 7,249,770",流空,short,-7249770,7249770,建仓过程
2026-06-08,国泰君安,PVC,"流空 6,728,995",流空,short,-6728995,6728995,建仓过程
2026-06-08,徽商期货,焦煤,"流多 833,321,220",流多,long,833321220,833321220,建仓过程
2026-06-08,徽商期货,菜油,"流空 490,710,470",流空,short,-490710470,490710470,建仓过程
2026-06-08,徽商期货,烧碱,"流多 193,881,180",流多,long,193881180,193881180,建仓过程
2026-06-08,徽商期货,沪金,"流空 155,859,000",流空,short,-155859000,155859000,建仓过程
2026-06-08,徽商期货,鸡蛋,"流多 88,586,260",流多,long,88586260,88586260,建仓过程
2026-06-08,徽商期货,尿素,"流空 58,592,420",流空,short,-58592420,58592420,建仓过程
2026-06-08,徽商期货,乙二醇,"流空 31,619,980",流空,short,-31619980,31619980,建仓过程
2026-06-08,徽商期货,苹果,"流空 28,406,950",流空,short,-28406950,28406950,建仓过程
2026-06-08,徽商期货,热卷,"流多 27,014,190",流多,long,27014190,27014190,建仓过程
2026-06-08,徽商期货,PP,"流空 25,638,530",流空,short,-25638530,25638530,建仓过程
2026-06-08,徽商期货,纯碱,"流多 20,277,200",流多,long,20277200,20277200,建仓过程
2026-06-08,徽商期货,豆油,"流空 20,129,650",流空,short,-20129650,20129650,建仓过程
2026-06-08,徽商期货,菜粕,"流空 19,811,330",流空,short,-19811330,19811330,建仓过程
2026-06-08,徽商期货,生猪,"流多 15,276,720",流多,long,15276720,15276720,建仓过程
2026-06-08,徽商期货,纸浆,"流空 14,398,560",流空,short,-14398560,14398560,建仓过程
2026-06-08,徽商期货,沥青,"流多 13,374,720",流多,long,13374720,13374720,建仓过程
2026-06-08,徽商期货,沪银,"流空 12,285,750",流空,short,-12285750,12285750,建仓过程
2026-06-08,徽商期货,多晶硅,"流多 12,048,060",流多,long,12048060,12048060,建仓过程
2026-06-08,徽商期货,棕榈油,"流空 11,579,260",流空,short,-11579260,11579260,建仓过程
2026-06-08,徽商期货,焦炭,"流多 10,825,250",流多,long,10825250,10825250,建仓过程
2026-06-08,徽商期货,50上证,"流空 9,880,560",流空,short,-9880560,9880560,建仓过程
2026-06-08,徽商期货,玉米,"流多 9,287,300",流多,long,9287300,9287300,建仓过程
2026-06-08,徽商期货,螺纹钢,"流多 9,091,230",流多,long,9091230,9091230,建仓过程
2026-06-08,徽商期货,PTA,"流空 6,473,520",流空,short,-6473520,6473520,建仓过程
2026-06-08,徽商期货,甲醇,"流多 6,363,680",流多,long,6363680,6363680,建仓过程
2026-06-08,徽商期货,对二甲苯,"流空 6,122,040",流空,short,-6122040,6122040,建仓过程
2026-06-08,徽商期货,塑料,"流空 5,941,375",流空,short,-5941375,5941375,建仓过程
2026-06-08,徽商期货,工业硅,"流多 5,577,600",流多,long,5577600,5577600,建仓过程
2026-06-08,徽商期货,白糖,"流空 5,518,500",流空,short,-5518500,5518500,建仓过程
2026-06-08,徽商期货,红枣,"流多 5,508,300",流多,long,5508300,5508300,建仓过程
2026-06-08,徽商期货,花生,"流空 5,397,440",流空,short,-5397440,5397440,建仓过程
2026-06-08,徽商期货,豆一,"流多 5,346,490",流多,long,5346490,5346490,建仓过程
2026-06-08,摩根大通,1000中证,"流空 1,667,084,560",流空,short,-1667084560,1667084560,建仓过程
2026-06-08,摩根大通,豆粕,"流空 680,789,140",流空,short,-680789140,680789140,建仓过程
2026-06-08,摩根大通,沪镍,"流多 472,398,540",流多,long,472398540,472398540,建仓过程
2026-06-08,摩根大通,300沪深,"流多 215,193,540",流多,long,215193540,215193540,建仓过程
2026-06-08,摩根大通,沪锌,"流多 211,018,775",流多,long,211018775,211018775,建仓过程
2026-06-08,摩根大通,500中证,"流多 174,902,040",流多,long,174902040,174902040,建仓过程
2026-06-08,摩根大通,棕榈油,"流多 120,339,960",流多,long,120339960,120339960,建仓过程
2026-06-08,摩根大通,花生,"流多 118,816,100",流多,long,118816100,118816100,建仓过程
2026-06-08,摩根大通,豆油,"流空 110,218,030",流空,short,-110218030,110218030,建仓过程
2026-06-08,摩根大通,PTA,"流多 97,601,480",流多,long,97601480,97601480,建仓过程
2026-06-08,摩根大通,铁矿石,"流空 71,124,100",流空,short,-71124100,71124100,建仓过程
2026-06-08,摩根大通,对二甲苯,"流多 66,681,600",流多,long,66681600,66681600,建仓过程
2026-06-08,摩根大通,菜粕,"流空 61,168,080",流空,short,-61168080,61168080,建仓过程
2026-06-08,摩根大通,菜油,"流多 51,970,940",流多,long,51970940,51970940,建仓过程
2026-06-08,摩根大通,20号胶,"流空 51,850,050",流空,short,-51850050,51850050,建仓过程
2026-06-08,摩根大通,豆二,"流空 48,692,610",流空,short,-48692610,48692610,建仓过程
2026-06-08,摩根大通,瓶片,"流多 42,615,480",流多,long,42615480,42615480,建仓过程
2026-06-08,摩根大通,短纤,"流多 29,849,480",流多,long,29849480,29849480,建仓过程
2026-06-08,高盛期货,豆油,"流空 779,170,320",流空,short,-779170320,779170320,建仓过程
2026-06-08,高盛期货,白糖,"流空 456,139,500",流空,short,-456139500,456139500,建仓过程
2026-06-08,高盛期货,沪铝,"流空 455,925,625",流空,short,-455925625,455925625,建仓过程
2026-06-08,高盛期货,螺纹钢,"流空 422,063,760",流空,short,-422063760,422063760,建仓过程
2026-06-08,高盛期货,菜油,"流空 405,166,830",流空,short,-405166830,405166830,建仓过程
2026-06-08,高盛期货,沪铜,"流空 405,065,700",流空,short,-405065700,405065700,建仓过程
2026-06-08,高盛期货,花生,"流多 403,362,150",流多,long,403362150,403362150,建仓过程
2026-06-08,高盛期货,沪锡,"流空 375,022,750",流空,short,-375022750,375022750,建仓过程
2026-06-08,高盛期货,PTA,"流多 328,186,730",流多,long,328186730,328186730,建仓过程
2026-06-08,高盛期货,菜粕,"流空 307,259,710",流空,short,-307259710,307259710,建仓过程
2026-06-08,高盛期货,玻璃,"流空 293,732,600",流空,short,-293732600,293732600,建仓过程
2026-06-08,高盛期货,热卷,"流空 223,957,440",流空,short,-223957440,223957440,建仓过程
2026-06-08,高盛期货,沪锌,"流空 196,004,375",流空,short,-196004375,196004375,建仓过程
2026-06-08,高盛期货,PP,"流多 178,432,230",流多,long,178432230,178432230,建仓过程
