date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-05-26,高盛期货,农副,花生,"净空15169
(增加24)
净持仓数据",pk2610,0,0,15688,24
2026-05-26,高盛期货,农副,花生,"净空15169
(增加24)
净持仓数据",pk2611,519,0,0,0
2026-05-26,高盛期货,化工,短纤,"净空6202
(减少2722)
净持仓数据",pf2608,502,-10,2690,-457
2026-05-26,高盛期货,化工,短纤,"净空6202
(减少2722)
净持仓数据",pf2610,75,59,0,0
2026-05-26,高盛期货,化工,短纤,"净空6202
(减少2722)
净持仓数据",pf2607,1013,-158,5102,-2374
2026-05-26,高盛期货,化工,液化气,"净多6340
(增加694)
净持仓数据",pg2607,4730,494,0,0
2026-05-26,高盛期货,化工,液化气,"净多6340
(增加694)
净持仓数据",pg2608,1610,200,0,0
2026-05-26,高盛期货,化工,PP,"净多6218
(增加6647)
净持仓数据",pp2609,6577,155,0,-6492
2026-05-26,高盛期货,化工,PP,"净多6218
(增加6647)
净持仓数据",pp2701,0,0,359,0
2026-05-26,高盛期货,化工,瓶片,"净多491
(增加332)
净持仓数据",pr2607,491,332,0,0
2026-05-26,高盛期货,化工,对二甲苯,"净空1081
(减少827)
净持仓数据",px2609,2937,269,4018,-558
2026-05-26,高盛期货,化工,纯碱,"净空61279
(减少1534)
净持仓数据",sa2609,0,0,47330,-1534
2026-05-26,高盛期货,化工,纯碱,"净空61279
(减少1534)
净持仓数据",sa2701,0,0,13949,0
2026-05-26,高盛期货,化工,PTA,"净多13519
(增加6238)
净持仓数据",ta2606,4000,0,0,0
2026-05-26,高盛期货,化工,PTA,"净多13519
(增加6238)
净持仓数据",ta2607,10986,0,0,0
2026-05-26,高盛期货,化工,PTA,"净多13519
(增加6238)
净持仓数据",ta2608,960,0,0,-878
2026-05-26,高盛期货,化工,PTA,"净多13519
(增加6238)
净持仓数据",ta2609,21417,321,26192,-4704
2026-05-26,高盛期货,化工,PTA,"净多13519
(增加6238)
净持仓数据",ta2610,168,0,0,-335
2026-05-26,高盛期货,化工,PTA,"净多13519
(增加6238)
净持仓数据",ta2701,2180,0,0,0
2026-05-26,高盛期货,化工,沥青,"净多9832
(减少476)
净持仓数据",bu2609,12428,-488,2596,-12
2026-05-26,高盛期货,化工,PVC,"净空38298
(增加10584)
净持仓数据",v2609,0,0,38298,10584
2026-05-26,高盛期货,化工,苯乙烯,"净多6493
(增加4066)
净持仓数据",eb2607,3361,-331,0,-4093
2026-05-26,高盛期货,化工,苯乙烯,"净多6493
(增加4066)
净持仓数据",eb2608,3132,304,0,0
2026-05-26,高盛期货,化工,乙二醇,"净空13274
(减少526)
净持仓数据",eg2609,0,0,13274,-526
2026-05-26,高盛期货,化工,塑料,"净空11663
(减少3048)
净持仓数据",l2609,0,0,11663,-3048
2026-05-26,高盛期货,化工,甲醇,"净空934
(增加598)
净持仓数据",ma2609,12076,-1585,13010,-987
2026-05-26,高盛期货,化工,20号胶,"净多1092
(减少214)
净持仓数据",nr2607,0,0,949,58
2026-05-26,高盛期货,化工,20号胶,"净多1092
(减少214)
净持仓数据",nr2608,2041,-156,0,0
2026-05-26,高盛期货,原油,燃料油,"净多5216
(增加277)
净持仓数据",fu2609,5216,277,0,0
2026-05-26,高盛期货,原油,低硫油,"净多419
(增加145)
净持仓数据",lu2607,1132,145,713,0
2026-05-26,高盛期货,国债,二债,"净空0
(减少425)
净持仓数据",ts2606,0,0,0,-425
2026-05-26,高盛期货,有色,沪锡,"净多351
(减少88)
净持仓数据",sn2608,351,-88,0,0
2026-05-26,高盛期货,有色,沪铝,"净空5001
(减少1721)
净持仓数据",al2607,0,0,4486,-823
2026-05-26,高盛期货,有色,沪铝,"净空5001
(减少1721)
净持仓数据",al2608,3832,111,4347,-160
2026-05-26,高盛期货,有色,沪铝,"净空5001
(减少1721)
净持仓数据",al2609,0,0,0,-627
2026-05-26,高盛期货,有色,沪铜,"净多3529
(减少473)
净持仓数据",cu2607,2724,-414,0,0
2026-05-26,高盛期货,有色,沪铜,"净多3529
(减少473)
净持仓数据",cu2608,2432,-59,0,0
2026-05-26,高盛期货,有色,沪铜,"净多3529
(减少473)
净持仓数据",cu2612,0,0,1627,0
2026-05-26,高盛期货,有色,沪锌,"净多16952
(增加2898)
净持仓数据",zn2607,8318,1546,0,0
2026-05-26,高盛期货,有色,沪锌,"净多16952
(增加2898)
净持仓数据",zn2608,9504,1172,870,-180
2026-05-26,高盛期货,有色,碳酸锂,"净多400
净持仓数据",lc2611,200,0,0,0
2026-05-26,高盛期货,有色,碳酸锂,"净多400
净持仓数据",lc2701,200,0,0,0
2026-05-26,高盛期货,有色,沪镍,"净空3315
(增加236)
净持仓数据",ni2609,0,0,3315,236
2026-05-26,高盛期货,有色,沪铅,"净空6630
(增加929)
净持仓数据",pb2607,0,-737,2617,-618
2026-05-26,高盛期货,有色,沪铅,"净空6630
(增加929)
净持仓数据",pb2608,0,0,4013,810
2026-05-26,高盛期货,油脂油料,菜粕,"净空12369
(增加16913)
净持仓数据",rm2608,0,0,175,50
2026-05-26,高盛期货,油脂油料,菜粕,"净空12369
(增加16913)
净持仓数据",rm2609,37027,-9685,44166,6771
