date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-20,东方财富,鸡蛋,"流空 314,195,070",流空,short,-314195070,314195070,建仓过程
2026-05-20,东方财富,生猪,"流空 81,681,440",流空,short,-81681440,81681440,建仓过程
2026-05-20,东方财富,多晶硅,"流空 79,642,890",流空,short,-79642890,79642890,建仓过程
2026-05-20,东方财富,沪锡,"流空 48,693,600",流空,short,-48693600,48693600,建仓过程
2026-05-20,东方财富,沪银,"流空 41,877,990",流空,short,-41877990,41877990,建仓过程
2026-05-20,东方财富,玉米,"流多 33,405,190",流多,long,33405190,33405190,建仓过程
2026-05-20,东方财富,不锈钢,"流空 27,756,625",流空,short,-27756625,27756625,建仓过程
2026-05-20,东方财富,燃料油,"流多 23,993,740",流多,long,23993740,23993740,建仓过程
2026-05-20,东方财富,氧化铝,"流多 14,975,640",流多,long,14975640,14975640,建仓过程
2026-05-20,国泰君安,三十债,"流多 2,135,276,600",流多,long,2135276600,2135276600,建仓过程
2026-05-20,国泰君安,沪金,"流空 1,624,828,780",流空,short,-1624828780,1624828780,建仓过程
2026-05-20,国泰君安,十债,"流多 1,589,124,500",流多,long,1589124500,1589124500,建仓过程
2026-05-20,国泰君安,二债,"流空 1,411,409,640",流空,short,-1411409640,1411409640,建仓过程
2026-05-20,国泰君安,1000中证,"流空 1,376,571,360",流空,short,-1376571360,1376571360,建仓过程
2026-05-20,国泰君安,300沪深,"流空 1,112,181,900",流空,short,-1112181900,1112181900,建仓过程
2026-05-20,国泰君安,碳酸锂,"流空 927,821,740",流空,short,-927821740,927821740,建仓过程
2026-05-20,国泰君安,五债,"流多 857,854,250",流多,long,857854250,857854250,建仓过程
2026-05-20,国泰君安,鸡蛋,"流多 673,931,110",流多,long,673931110,673931110,建仓过程
2026-05-20,国泰君安,热卷,"流多 642,875,090",流多,long,642875090,642875090,建仓过程
2026-05-20,国泰君安,沪铜,"流空 605,770,550",流空,short,-605770550,605770550,建仓过程
2026-05-20,国泰君安,焦煤,"流空 519,844,440",流空,short,-519844440,519844440,建仓过程
2026-05-20,国泰君安,50上证,"流空 519,122,820",流空,short,-519122820,519122820,建仓过程
2026-05-20,国泰君安,沪银,"流多 460,332,810",流多,long,460332810,460332810,建仓过程
2026-05-20,国泰君安,500中证,"流空 387,034,360",流空,short,-387034360,387034360,建仓过程
2026-05-20,国泰君安,PVC,"流空 331,545,030",流空,short,-331545030,331545030,建仓过程
2026-05-20,国泰君安,沪铝,"流空 321,089,100",流空,short,-321089100,321089100,建仓过程
2026-05-20,国泰君安,棕榈油,"流空 290,290,730",流空,short,-290290730,290290730,建仓过程
2026-05-20,国泰君安,天然橡胶,"流多 284,737,750",流多,long,284737750,284737750,建仓过程
2026-05-20,国泰君安,PTA,"流空 245,960,430",流空,short,-245960430,245960430,建仓过程
2026-05-20,国泰君安,菜粕,"流多 235,013,560",流多,long,235013560,235013560,建仓过程
2026-05-20,国泰君安,纯碱,"流空 234,875,340",流空,short,-234875340,234875340,建仓过程
2026-05-20,国泰君安,白糖,"流空 230,358,020",流空,short,-230358020,230358020,建仓过程
2026-05-20,国泰君安,沪镍,"流多 219,448,010",流多,long,219448010,219448010,建仓过程
2026-05-20,国泰君安,20号胶,"流多 218,253,650",流多,long,218253650,218253650,建仓过程
2026-05-20,国泰君安,不锈钢,"流多 200,383,575",流多,long,200383575,200383575,建仓过程
2026-05-20,国泰君安,合成橡胶,"流多 195,227,775",流多,long,195227775,195227775,建仓过程
2026-05-20,国泰君安,豆一,"流空 157,448,060",流空,short,-157448060,157448060,建仓过程
