date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-06-09,东方财富,1000中证,"流空 446,762,480",流空,short,-446762480,446762480,建仓过程
2026-06-09,东方财富,生猪,"流空 266,795,840",流空,short,-266795840,266795840,建仓过程
2026-06-09,东方财富,鸡蛋,"流空 240,674,100",流空,short,-240674100,240674100,建仓过程
2026-06-09,东方财富,燃料油,"流多 82,549,890",流多,long,82549890,82549890,建仓过程
2026-06-09,东方财富,氧化铝,"流空 61,675,880",流空,short,-61675880,61675880,建仓过程
2026-06-09,东方财富,玻璃,"流多 58,280,080",流多,long,58280080,58280080,建仓过程
2026-06-09,东方财富,烧碱,"流空 42,562,440",流空,short,-42562440,42562440,建仓过程
2026-06-09,东方财富,沪锡,"流空 40,158,000",流空,short,-40158000,40158000,建仓过程
2026-06-09,东方财富,玉米,"流多 33,005,680",流多,long,33005680,33005680,建仓过程
2026-06-09,东方财富,沪银,"流多 7,144,440",流多,long,7144440,7144440,建仓过程
2026-06-09,国泰君安,沪金,"流多 2,347,792,020",流多,long,2347792020,2347792020,建仓过程
2026-06-09,国泰君安,三十债,"流空 1,104,156,800",流空,short,-1104156800,1104156800,建仓过程
2026-06-09,国泰君安,1000中证,"流空 1,006,864,640",流空,short,-1006864640,1006864640,建仓过程
2026-06-09,国泰君安,五债,"流空 831,266,000",流空,short,-831266000,831266000,建仓过程
2026-06-09,国泰君安,300沪深,"流空 830,550,480",流空,short,-830550480,830550480,建仓过程
2026-06-09,国泰君安,500中证,"流空 640,861,560",流空,short,-640861560,640861560,建仓过程
2026-06-09,国泰君安,热卷,"流多 496,793,120",流多,long,496793120,496793120,建仓过程
2026-06-09,国泰君安,碳酸锂,"流空 469,576,560",流空,short,-469576560,469576560,建仓过程
2026-06-09,国泰君安,十债,"流空 452,306,900",流空,short,-452306900,452306900,建仓过程
2026-06-09,国泰君安,50上证,"流空 409,095,180",流空,short,-409095180,409095180,建仓过程
2026-06-09,国泰君安,焦煤,"流空 321,922,740",流空,short,-321922740,321922740,建仓过程
2026-06-09,国泰君安,塑料,"流空 321,595,160",流空,short,-321595160,321595160,建仓过程
2026-06-09,国泰君安,棕榈油,"流空 320,218,020",流空,short,-320218020,320218020,建仓过程
2026-06-09,国泰君安,沪银,"流多 316,527,060",流多,long,316527060,316527060,建仓过程
2026-06-09,国泰君安,螺纹钢,"流多 303,798,540",流多,long,303798540,303798540,建仓过程
2026-06-09,国泰君安,鸡蛋,"流多 298,089,450",流多,long,298089450,298089450,建仓过程
2026-06-09,国泰君安,棉花,"流空 229,553,875",流空,short,-229553875,229553875,建仓过程
2026-06-09,国泰君安,菜油,"流空 219,528,510",流空,short,-219528510,219528510,建仓过程
2026-06-09,国泰君安,液化气,"流多 219,190,240",流多,long,219190240,219190240,建仓过程
2026-06-09,国泰君安,沪铜,"流空 213,107,950",流空,short,-213107950,213107950,建仓过程
2026-06-09,国泰君安,沪锡,"流空 204,806,920",流空,short,-204806920,204806920,建仓过程
2026-06-09,国泰君安,铁矿石,"流多 185,098,950",流多,long,185098950,185098950,建仓过程
2026-06-09,国泰君安,燃料油,"流空 167,334,840",流空,short,-167334840,167334840,建仓过程
2026-06-09,国泰君安,沪锌,"流空 164,149,250",流空,short,-164149250,164149250,建仓过程
2026-06-09,国泰君安,合成橡胶,"流空 158,347,600",流空,short,-158347600,158347600,建仓过程
2026-06-09,国泰君安,豆粕,"流多 151,133,490",流多,long,151133490,151133490,建仓过程
2026-06-09,国泰君安,对二甲苯,"流多 150,164,200",流多,long,150164200,150164200,建仓过程
2026-06-09,国泰君安,PP,"流空 133,802,710",流空,short,-133802710,133802710,建仓过程
2026-06-09,国泰君安,天然橡胶,"流空 133,214,300",流空,short,-133214300,133214300,建仓过程
2026-06-09,国泰君安,花生,"流多 123,307,430",流多,long,123307430,123307430,建仓过程
