date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-14,国泰君安,工业硅,"流空 18,289,500",流空,short,-18289500,18289500,建仓过程
2026-05-14,国泰君安,铝合金,"流空 15,031,200",流空,short,-15031200,15031200,建仓过程
2026-05-14,国泰君安,沥青,"流空 14,415,750",流空,short,-14415750,14415750,建仓过程
2026-05-14,国泰君安,沪铅,"流多 11,402,000",流多,long,11402000,11402000,建仓过程
2026-05-14,国泰君安,20号胶,"流多 11,019,450",流多,long,11019450,11019450,建仓过程
2026-05-14,国泰君安,花生,"流多 9,351,000",流多,long,9351000,9351000,建仓过程
2026-05-14,国泰君安,硅铁,"流空 8,188,070",流空,short,-8188070,8188070,建仓过程
2026-05-14,国泰君安,焦炭,"流多 5,279,450",流多,long,5279450,5279450,建仓过程
2026-05-14,徽商期货,生猪,"流空 192,287,200",流空,short,-192287200,192287200,建仓过程
2026-05-14,徽商期货,PVC,"流多 135,163,405",流多,long,135163405,135163405,建仓过程
2026-05-14,徽商期货,沪镍,"流空 106,041,600",流空,short,-106041600,106041600,建仓过程
2026-05-14,徽商期货,沪铜,"流空 102,223,500",流空,short,-102223500,102223500,建仓过程
2026-05-14,徽商期货,玻璃,"流多 96,452,780",流多,long,96452780,96452780,建仓过程
2026-05-14,徽商期货,鸡蛋,"流空 78,603,230",流空,short,-78603230,78603230,建仓过程
2026-05-14,徽商期货,纯碱,"流多 77,406,400",流多,long,77406400,77406400,建仓过程
2026-05-14,徽商期货,焦煤,"流空 74,819,340",流空,short,-74819340,74819340,建仓过程
2026-05-14,徽商期货,苯乙烯,"流空 59,073,250",流空,short,-59073250,59073250,建仓过程
2026-05-14,徽商期货,沥青,"流空 49,966,020",流空,short,-49966020,49966020,建仓过程
2026-05-14,徽商期货,纸浆,"流空 47,643,520",流空,short,-47643520,47643520,建仓过程
2026-05-14,徽商期货,甲醇,"流多 45,135,830",流多,long,45135830,45135830,建仓过程
2026-05-14,徽商期货,合成橡胶,"流多 44,916,000",流多,long,44916000,44916000,建仓过程
2026-05-14,徽商期货,尿素,"流多 28,692,680",流多,long,28692680,28692680,建仓过程
2026-05-14,徽商期货,螺纹钢,"流多 28,227,500",流多,long,28227500,28227500,建仓过程
2026-05-14,徽商期货,豆二,"流空 27,864,020",流空,short,-27864020,27864020,建仓过程
2026-05-14,徽商期货,液化气,"流多 23,447,760",流多,long,23447760,23447760,建仓过程
2026-05-14,徽商期货,菜粕,"流多 21,999,800",流多,long,21999800,21999800,建仓过程
2026-05-14,徽商期货,红枣,"流空 15,457,700",流空,short,-15457700,15457700,建仓过程
2026-05-14,徽商期货,工业硅,"流多 13,078,450",流多,long,13078450,13078450,建仓过程
2026-05-14,徽商期货,碳酸锂,"流多 9,804,000",流多,long,9804000,9804000,建仓过程
2026-05-14,徽商期货,沪银,"流空 8,994,300",流空,short,-8994300,8994300,建仓过程
2026-05-14,徽商期货,烧碱,"流空 8,946,270",流空,short,-8946270,8946270,建仓过程
2026-05-14,徽商期货,豆油,"流空 8,331,260",流空,short,-8331260,8331260,建仓过程
2026-05-14,徽商期货,多晶硅,"流多 8,014,905",流多,long,8014905,8014905,建仓过程
2026-05-14,徽商期货,燃料油,"流空 7,429,240",流空,short,-7429240,7429240,建仓过程
2026-05-14,徽商期货,PTA,"流空 6,180,680",流空,short,-6180680,6180680,建仓过程
2026-05-14,徽商期货,棕榈油,"流空 6,006,180",流空,short,-6006180,6006180,建仓过程
2026-05-14,徽商期货,苹果,"流多 5,418,010",流多,long,5418010,5418010,建仓过程
2026-05-14,摩根大通,棕榈油,"流空 292,972,200",流空,short,-292972200,292972200,建仓过程
2026-05-14,摩根大通,500中证,"流空 192,490,560",流空,short,-192490560,192490560,建仓过程
2026-05-14,摩根大通,豆二,"流多 185,246,230",流多,long,185246230,185246230,建仓过程
2026-05-14,摩根大通,豆油,"流空 184,279,380",流空,short,-184279380,184279380,建仓过程
2026-05-14,摩根大通,20号胶,"流空 136,100,800",流空,short,-136100800,136100800,建仓过程
2026-05-14,摩根大通,菜油,"流多 131,902,540",流多,long,131902540,131902540,建仓过程
2026-05-14,摩根大通,1000中证,"流多 89,610,760",流多,long,89610760,89610760,建仓过程
2026-05-14,摩根大通,花生,"流空 65,152,880",流空,short,-65152880,65152880,建仓过程
2026-05-14,摩根大通,豆粕,"流空 63,131,940",流空,short,-63131940,63131940,建仓过程
2026-05-14,摩根大通,300沪深,"流多 59,648,700",流多,long,59648700,59648700,建仓过程
2026-05-14,摩根大通,菜粕,"流多 57,096,200",流多,long,57096200,57096200,建仓过程
2026-05-14,摩根大通,低硫油,"流空 19,413,150",流空,short,-19413150,19413150,建仓过程
2026-05-14,摩根大通,铁矿石,"流空 17,294,200",流空,short,-17294200,17294200,建仓过程
2026-05-14,摩根大通,豆一,"流多 10,773,840",流多,long,10773840,10773840,建仓过程
2026-05-14,高盛期货,螺纹钢,"流空 416,624,100",流空,short,-416624100,416624100,建仓过程
2026-05-14,高盛期货,豆油,"流多 363,247,010",流多,long,363247010,363247010,建仓过程
2026-05-14,高盛期货,沪铜,"流多 348,721,200",流多,long,348721200,348721200,建仓过程
2026-05-14,高盛期货,20号胶,"流空 329,633,000",流空,short,-329633000,329633000,建仓过程
2026-05-14,高盛期货,铁矿石,"流多 319,190,400",流多,long,319190400,319190400,建仓过程
2026-05-14,高盛期货,热卷,"流多 289,189,800",流多,long,289189800,289189800,建仓过程
2026-05-14,高盛期货,乙二醇,"流空 263,363,560",流空,short,-263363560,263363560,建仓过程
2026-05-14,高盛期货,沪锌,"流多 242,448,400",流多,long,242448400,242448400,建仓过程
2026-05-14,高盛期货,豆一,"流空 213,586,780",流空,short,-213586780,213586780,建仓过程
2026-05-14,高盛期货,花生,"流空 204,948,120",流空,short,-204948120,204948120,建仓过程
2026-05-14,高盛期货,塑料,"流空 144,072,690",流空,short,-144072690,144072690,建仓过程
2026-05-14,高盛期货,PVC,"流空 119,387,200",流空,short,-119387200,119387200,建仓过程
2026-05-14,高盛期货,对二甲苯,"流多 113,636,160",流多,long,113636160,113636160,建仓过程
2026-05-14,高盛期货,液化气,"流空 94,777,620",流空,short,-94777620,94777620,建仓过程
2026-05-14,高盛期货,豆粕,"流多 93,609,000",流多,long,93609000,93609000,建仓过程
2026-05-14,高盛期货,PP,"流空 71,074,100",流空,short,-71074100,71074100,建仓过程
2026-05-14,高盛期货,沪银,"流多 69,758,910",流多,long,69758910,69758910,建仓过程
2026-05-14,高盛期货,短纤,"流空 69,022,030",流空,short,-69022030,69022030,建仓过程
2026-05-14,高盛期货,不锈钢,"流空 59,225,100",流空,short,-59225100,59225100,建仓过程
2026-05-14,高盛期货,玻璃,"流空 58,230,900",流空,short,-58230900,58230900,建仓过程
2026-05-14,高盛期货,菜油,"流空 55,899,490",流空,short,-55899490,55899490,建仓过程
2026-05-14,高盛期货,沪铅,"流空 50,623,800",流空,short,-50623800,50623800,建仓过程
2026-05-14,高盛期货,甲醇,"流多 49,604,800",流多,long,49604800,49604800,建仓过程
2026-05-14,高盛期货,纸浆,"流空 47,866,400",流空,short,-47866400,47866400,建仓过程
2026-05-14,高盛期货,沪锡,"流空 41,657,280",流空,short,-41657280,41657280,建仓过程
2026-05-14,高盛期货,锰硅,"流空 39,599,040",流空,short,-39599040,39599040,建仓过程
2026-05-14,高盛期货,白糖,"流多 38,858,240",流多,long,38858240,38858240,建仓过程
2026-05-14,高盛期货,豆二,"流空 38,297,480",流空,short,-38297480,38297480,建仓过程
2026-05-14,高盛期货,纯碱,"流空 37,364,800",流空,short,-37364800,37364800,建仓过程
2026-05-14,高盛期货,棕榈油,"流空 36,337,650",流空,short,-36337650,36337650,建仓过程
2026-05-14,高盛期货,沪镍,"流空 29,897,840",流空,short,-29897840,29897840,建仓过程
2026-05-14,高盛期货,沪铝,"流空 28,816,450",流空,short,-28816450,28816450,建仓过程
2026-05-14,高盛期货,沪金,"流多 25,761,500",流多,long,25761500,25761500,建仓过程
2026-05-14,高盛期货,燃料油,"流多 24,385,320",流多,long,24385320,24385320,建仓过程
2026-05-14,高盛期货,苯乙烯,"流多 24,372,050",流多,long,24372050,24372050,建仓过程
2026-05-14,高盛期货,硅铁,"流空 16,773,630",流空,short,-16773630,16773630,建仓过程
2026-05-14,高盛期货,菜粕,"流空 16,279,200",流空,short,-16279200,16279200,建仓过程
2026-05-14,高盛期货,PTA,"流空 11,005,580",流空,short,-11005580,11005580,建仓过程
2026-05-14,高盛期货,瓶片,"流多 5,409,360",流多,long,5409360,5409360,建仓过程
