date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-26,东方财富,鸡蛋,"流空 675,517,070",流空,short,-675517070,675517070,建仓过程
2026-05-26,东方财富,氧化铝,"流空 236,325,000",流空,short,-236325000,236325000,建仓过程
2026-05-26,东方财富,生猪,"流多 215,539,440",流多,long,215539440,215539440,建仓过程
2026-05-26,东方财富,沪银,"流空 130,827,120",流空,short,-130827120,130827120,建仓过程
2026-05-26,东方财富,玻璃,"流多 74,549,280",流多,long,74549280,74549280,建仓过程
2026-05-26,东方财富,烧碱,"流多 50,666,640",流多,long,50666640,50666640,建仓过程
2026-05-26,东方财富,沪锡,"流多 30,903,090",流多,long,30903090,30903090,建仓过程
2026-05-26,东方财富,多晶硅,"流空 21,208,425",流空,short,-21208425,21208425,建仓过程
2026-05-26,东方财富,不锈钢,"流空 13,436,775",流空,short,-13436775,13436775,建仓过程
2026-05-26,东方财富,玉米,"流多 7,770,000",流多,long,7770000,7770000,建仓过程
2026-05-26,国泰君安,十债,"流空 4,262,692,850",流空,short,-4262692850,4262692850,建仓过程
2026-05-26,国泰君安,500中证,"流多 2,823,908,040",流多,long,2823908040,2823908040,建仓过程
2026-05-26,国泰君安,三十债,"流多 1,911,738,700",流多,long,1911738700,1911738700,建仓过程
2026-05-26,国泰君安,五债,"流空 1,495,518,500",流空,short,-1495518500,1495518500,建仓过程
2026-05-26,国泰君安,沪金,"流空 1,484,306,680",流空,short,-1484306680,1484306680,建仓过程
2026-05-26,国泰君安,焦煤,"流多 1,391,584,230",流多,long,1391584230,1391584230,建仓过程
2026-05-26,国泰君安,1000中证,"流空 909,990,720",流空,short,-909990720,909990720,建仓过程
2026-05-26,国泰君安,二债,"流空 644,764,480",流空,short,-644764480,644764480,建仓过程
2026-05-26,国泰君安,热卷,"流多 556,611,130",流多,long,556611130,556611130,建仓过程
2026-05-26,国泰君安,鸡蛋,"流多 555,093,640",流多,long,555093640,555093640,建仓过程
2026-05-26,国泰君安,棕榈油,"流空 487,991,800",流空,short,-487991800,487991800,建仓过程
2026-05-26,国泰君安,50上证,"流空 454,964,880",流空,short,-454964880,454964880,建仓过程
2026-05-26,国泰君安,300沪深,"流多 443,775,180",流多,long,443775180,443775180,建仓过程
2026-05-26,国泰君安,沪银,"流多 431,627,850",流多,long,431627850,431627850,建仓过程
2026-05-26,国泰君安,沪铜,"流空 406,122,150",流空,short,-406122150,406122150,建仓过程
2026-05-26,国泰君安,对二甲苯,"流多 351,266,680",流多,long,351266680,351266680,建仓过程
2026-05-26,国泰君安,沪铝,"流多 340,672,625",流多,long,340672625,340672625,建仓过程
