date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-27,国泰君安,工业硅,"流空 12,575,550",流空,short,-12575550,12575550,建仓过程
2026-05-27,国泰君安,瓶片,"流空 12,319,020",流空,short,-12319020,12319020,建仓过程
2026-05-27,国泰君安,螺纹钢,"流空 10,931,180",流空,short,-10931180,10931180,建仓过程
2026-05-27,国泰君安,沥青,"流空 6,056,070",流空,short,-6056070,6056070,建仓过程
2026-05-27,徽商期货,棉花,"流空 745,017,300",流空,short,-745017300,745017300,建仓过程
2026-05-27,徽商期货,燃料油,"流多 89,294,760",流多,long,89294760,89294760,建仓过程
2026-05-27,徽商期货,生猪,"流多 73,937,600",流多,long,73937600,73937600,建仓过程
2026-05-27,徽商期货,沪金,"流多 61,120,840",流多,long,61120840,61120840,建仓过程
2026-05-27,徽商期货,玻璃,"流空 60,055,280",流空,short,-60055280,60055280,建仓过程
2026-05-27,徽商期货,鸡蛋,"流空 49,845,100",流空,short,-49845100,49845100,建仓过程
2026-05-27,徽商期货,多晶硅,"流空 41,442,165",流空,short,-41442165,41442165,建仓过程
2026-05-27,徽商期货,焦煤,"流多 38,423,700",流多,long,38423700,38423700,建仓过程
2026-05-27,徽商期货,氧化铝,"流多 35,832,240",流多,long,35832240,35832240,建仓过程
2026-05-27,徽商期货,尿素,"流空 28,765,100",流空,short,-28765100,28765100,建仓过程
2026-05-27,徽商期货,白糖,"流空 23,952,800",流空,short,-23952800,23952800,建仓过程
2026-05-27,徽商期货,液化气,"流多 23,167,440",流多,long,23167440,23167440,建仓过程
2026-05-27,徽商期货,甲醇,"流空 22,849,420",流空,short,-22849420,22849420,建仓过程
2026-05-27,徽商期货,乙二醇,"流多 19,746,410",流多,long,19746410,19746410,建仓过程
2026-05-27,徽商期货,玉米,"流多 16,166,720",流多,long,16166720,16166720,建仓过程
2026-05-27,徽商期货,工业硅,"流空 15,136,000",流空,short,-15136000,15136000,建仓过程
2026-05-27,徽商期货,菜粕,"流多 11,273,580",流多,long,11273580,11273580,建仓过程
2026-05-27,徽商期货,沪铜,"流空 10,492,000",流空,short,-10492000,10492000,建仓过程
2026-05-27,徽商期货,烧碱,"流空 7,940,160",流空,short,-7940160,7940160,建仓过程
2026-05-27,徽商期货,合成橡胶,"流多 7,717,375",流多,long,7717375,7717375,建仓过程
2026-05-27,徽商期货,50上证,"流多 5,983,740",流多,long,5983740,5983740,建仓过程
2026-05-27,徽商期货,豆油,"流空 5,947,840",流空,short,-5947840,5947840,建仓过程
2026-05-27,徽商期货,淀粉,"流多 5,128,320",流多,long,5128320,5128320,建仓过程
2026-05-27,摩根大通,300沪深,"流多 727,943,400",流多,long,727943400,727943400,建仓过程
2026-05-27,摩根大通,豆粕,"流空 262,090,340",流空,short,-262090340,262090340,建仓过程
2026-05-27,摩根大通,沪镍,"流多 232,677,460",流多,long,232677460,232677460,建仓过程
2026-05-27,摩根大通,豆一,"流多 228,151,040",流多,long,228151040,228151040,建仓过程
2026-05-27,摩根大通,菜粕,"流空 184,024,680",流空,short,-184024680,184024680,建仓过程
2026-05-27,摩根大通,1000中证,"流多 155,604,480",流多,long,155604480,155604480,建仓过程
2026-05-27,摩根大通,棕榈油,"流多 92,417,760",流多,long,92417760,92417760,建仓过程
2026-05-27,摩根大通,沪锌,"流空 74,505,000",流空,short,-74505000,74505000,建仓过程
2026-05-27,摩根大通,豆二,"流多 71,176,680",流多,long,71176680,71176680,建仓过程
2026-05-27,摩根大通,铁矿石,"流空 43,966,900",流空,short,-43966900,43966900,建仓过程
2026-05-27,摩根大通,20号胶,"流多 42,787,050",流多,long,42787050,42787050,建仓过程
2026-05-27,摩根大通,PTA,"流多 42,424,990",流多,long,42424990,42424990,建仓过程
2026-05-27,摩根大通,豆油,"流空 38,467,630",流空,short,-38467630,38467630,建仓过程
2026-05-27,摩根大通,花生,"流空 36,383,200",流空,short,-36383200,36383200,建仓过程
2026-05-27,摩根大通,500中证,"流空 20,434,000",流空,short,-20434000,20434000,建仓过程
2026-05-27,摩根大通,菜油,"流多 12,861,100",流多,long,12861100,12861100,建仓过程
2026-05-27,高盛期货,沪银,"流空 951,208,770",流空,short,-951208770,951208770,建仓过程
2026-05-27,高盛期货,棕榈油,"流多 704,732,960",流多,long,704732960,704732960,建仓过程
2026-05-27,高盛期货,甲醇,"流多 410,063,550",流多,long,410063550,410063550,建仓过程
2026-05-27,高盛期货,沪金,"流空 361,105,920",流空,short,-361105920,361105920,建仓过程
2026-05-27,高盛期货,菜粕,"流空 346,539,070",流空,short,-346539070,346539070,建仓过程
2026-05-27,高盛期货,豆油,"流多 310,464,000",流多,long,310464000,310464000,建仓过程
2026-05-27,高盛期货,菜油,"流多 297,175,080",流多,long,297175080,297175080,建仓过程
2026-05-27,高盛期货,玻璃,"流多 263,808,220",流多,long,263808220,263808220,建仓过程
2026-05-27,高盛期货,沪铝,"流多 217,436,100",流多,long,217436100,217436100,建仓过程
2026-05-27,高盛期货,沪锌,"流空 210,764,025",流空,short,-210764025,210764025,建仓过程
2026-05-27,高盛期货,塑料,"流多 173,800,560",流多,long,173800560,173800560,建仓过程
2026-05-27,高盛期货,锰硅,"流多 171,772,080",流多,long,171772080,171772080,建仓过程
2026-05-27,高盛期货,苯乙烯,"流多 164,566,780",流多,long,164566780,164566780,建仓过程
2026-05-27,高盛期货,豆粕,"流空 148,759,480",流空,short,-148759480,148759480,建仓过程
2026-05-27,高盛期货,沪锡,"流多 144,989,790",流多,long,144989790,144989790,建仓过程
2026-05-27,高盛期货,沥青,"流空 141,047,400",流空,short,-141047400,141047400,建仓过程
2026-05-27,高盛期货,沪铅,"流多 125,327,625",流多,long,125327625,125327625,建仓过程
2026-05-27,高盛期货,螺纹钢,"流空 123,622,080",流空,short,-123622080,123622080,建仓过程
2026-05-27,高盛期货,瓶片,"流多 117,404,100",流多,long,117404100,117404100,建仓过程
2026-05-27,高盛期货,沪铜,"流空 112,159,250",流空,short,-112159250,112159250,建仓过程
2026-05-27,高盛期货,不锈钢,"流空 97,652,250",流空,short,-97652250,97652250,建仓过程
2026-05-27,高盛期货,豆一,"流多 96,575,300",流多,long,96575300,96575300,建仓过程
2026-05-27,高盛期货,纯碱,"流多 91,428,000",流多,long,91428000,91428000,建仓过程
2026-05-27,高盛期货,燃料油,"流空 87,370,180",流空,short,-87370180,87370180,建仓过程
2026-05-27,高盛期货,铁矿石,"流空 80,845,400",流空,short,-80845400,80845400,建仓过程
2026-05-27,高盛期货,20号胶,"流多 74,823,100",流多,long,74823100,74823100,建仓过程
2026-05-27,高盛期货,对二甲苯,"流多 46,226,900",流多,long,46226900,46226900,建仓过程
2026-05-27,高盛期货,液化气,"流多 41,781,580",流多,long,41781580,41781580,建仓过程
2026-05-27,高盛期货,乙二醇,"流空 38,965,640",流空,short,-38965640,38965640,建仓过程
2026-05-27,高盛期货,碳酸锂,"流空 35,268,000",流空,short,-35268000,35268000,建仓过程
2026-05-27,高盛期货,热卷,"流空 32,601,700",流空,short,-32601700,32601700,建仓过程
2026-05-27,高盛期货,PTA,"流空 25,207,770",流空,short,-25207770,25207770,建仓过程
2026-05-27,高盛期货,纸浆,"流空 23,366,340",流空,short,-23366340,23366340,建仓过程
2026-05-27,高盛期货,PVC,"流空 22,625,795",流空,short,-22625795,22625795,建仓过程
2026-05-27,高盛期货,白糖,"流空 21,891,520",流空,short,-21891520,21891520,建仓过程
2026-05-27,高盛期货,沪镍,"流多 20,522,550",流多,long,20522550,20522550,建仓过程
2026-05-27,高盛期货,低硫油,"流空 19,877,360",流空,short,-19877360,19877360,建仓过程
2026-05-27,高盛期货,豆二,"流多 12,439,180",流多,long,12439180,12439180,建仓过程
2026-05-27,高盛期货,PP,"流空 10,794,785",流空,short,-10794785,10794785,建仓过程
2026-05-27,高盛期货,硅铁,"流多 9,276,580",流多,long,9276580,9276580,建仓过程
2026-05-27,高盛期货,花生,"流多 5,555,900",流多,long,5555900,5555900,建仓过程
