date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-06-12,国泰君安,玻璃,"流多 93,752,500",流多,long,93752500,93752500,建仓过程
2026-06-12,国泰君安,棉纱,"流空 93,569,525",流空,short,-93569525,93569525,建仓过程
2026-06-12,国泰君安,豆油,"流多 91,846,780",流多,long,91846780,91846780,建仓过程
2026-06-12,国泰君安,PVC,"流空 91,209,055",流空,short,-91209055,91209055,建仓过程
2026-06-12,国泰君安,苯乙烯,"流空 81,151,335",流空,short,-81151335,81151335,建仓过程
2026-06-12,国泰君安,燃料油,"流空 80,916,380",流空,short,-80916380,80916380,建仓过程
2026-06-12,国泰君安,沥青,"流空 77,559,510",流空,short,-77559510,77559510,建仓过程
2026-06-12,国泰君安,瓶片,"流多 65,536,230",流多,long,65536230,65536230,建仓过程
2026-06-12,国泰君安,乙二醇,"流空 64,795,030",流空,short,-64795030,64795030,建仓过程
2026-06-12,国泰君安,工业硅,"流空 63,772,525",流空,short,-63772525,63772525,建仓过程
2026-06-12,国泰君安,沪银,"流空 61,364,760",流空,short,-61364760,61364760,建仓过程
2026-06-12,国泰君安,液化气,"流多 59,993,660",流多,long,59993660,59993660,建仓过程
2026-06-12,国泰君安,沪铝,"流多 58,650,375",流多,long,58650375,58650375,建仓过程
2026-06-12,国泰君安,合成橡胶,"流空 58,547,400",流空,short,-58547400,58547400,建仓过程
2026-06-12,国泰君安,豆粕,"流空 57,733,440",流空,short,-57733440,57733440,建仓过程
2026-06-12,国泰君安,豆二,"流空 51,668,850",流空,short,-51668850,51668850,建仓过程
2026-06-12,国泰君安,沪锌,"流空 45,422,650",流空,short,-45422650,45422650,建仓过程
2026-06-12,国泰君安,玉米,"流多 44,156,190",流多,long,44156190,44156190,建仓过程
2026-06-12,国泰君安,低硫油,"流空 42,924,960",流空,short,-42924960,42924960,建仓过程
2026-06-12,国泰君安,淀粉,"流多 40,594,560",流多,long,40594560,40594560,建仓过程
2026-06-12,国泰君安,多晶硅,"流多 39,887,415",流多,long,39887415,39887415,建仓过程
2026-06-12,国泰君安,氧化铝,"流空 35,208,160",流空,short,-35208160,35208160,建仓过程
2026-06-12,国泰君安,天然橡胶,"流空 28,731,600",流空,short,-28731600,28731600,建仓过程
2026-06-12,国泰君安,沪铅,"流多 28,191,025",流多,long,28191025,28191025,建仓过程
2026-06-12,国泰君安,螺纹钢,"流空 19,127,290",流空,short,-19127290,19127290,建仓过程
2026-06-12,国泰君安,铝合金,"流空 15,591,300",流空,short,-15591300,15591300,建仓过程
2026-06-12,国泰君安,20号胶,"流多 14,622,800",流多,long,14622800,14622800,建仓过程
2026-06-12,国泰君安,丙烯,"流多 12,884,200",流多,long,12884200,12884200,建仓过程
2026-06-12,国泰君安,棉花,"流空 11,647,950",流空,short,-11647950,11647950,建仓过程
2026-06-12,国泰君安,花生,"流多 11,307,130",流多,long,11307130,11307130,建仓过程
2026-06-12,国泰君安,红枣,"流空 8,780,400",流空,short,-8780400,8780400,建仓过程
2026-06-12,国泰君安,尿素,"流多 6,302,800",流多,long,6302800,6302800,建仓过程
2026-06-12,国泰君安,硅铁,"流空 5,832,230",流空,short,-5832230,5832230,建仓过程
2026-06-12,国泰君安,纸浆,"流多 5,171,220",流多,long,5171220,5171220,建仓过程
2026-06-12,徽商期货,鸡蛋,"流空 139,861,480",流空,short,-139861480,139861480,建仓过程
2026-06-12,徽商期货,豆粕,"流空 77,476,320",流空,short,-77476320,77476320,建仓过程
2026-06-12,徽商期货,焦煤,"流空 70,846,260",流空,short,-70846260,70846260,建仓过程
2026-06-12,徽商期货,螺纹钢,"流空 67,993,180",流空,short,-67993180,67993180,建仓过程
2026-06-12,徽商期货,玻璃,"流多 62,451,040",流多,long,62451040,62451040,建仓过程
2026-06-12,徽商期货,液化气,"流多 56,777,400",流多,long,56777400,56777400,建仓过程
2026-06-12,徽商期货,生猪,"流多 54,536,000",流多,long,54536000,54536000,建仓过程
2026-06-12,徽商期货,沪金,"流多 53,446,120",流多,long,53446120,53446120,建仓过程
2026-06-12,徽商期货,甲醇,"流空 47,412,850",流空,short,-47412850,47412850,建仓过程
2026-06-12,徽商期货,淀粉,"流多 40,613,760",流多,long,40613760,40613760,建仓过程
2026-06-12,徽商期货,纯碱,"流多 35,807,820",流多,long,35807820,35807820,建仓过程
2026-06-12,徽商期货,豆二,"流空 35,251,220",流空,short,-35251220,35251220,建仓过程
2026-06-12,徽商期货,尿素,"流空 26,274,480",流空,short,-26274480,26274480,建仓过程
2026-06-12,徽商期货,塑料,"流多 25,579,160",流多,long,25579160,25579160,建仓过程
2026-06-12,徽商期货,棕榈油,"流多 19,246,760",流多,long,19246760,19246760,建仓过程
2026-06-12,徽商期货,PP,"流多 14,550,305",流多,long,14550305,14550305,建仓过程
2026-06-12,徽商期货,烧碱,"流空 13,023,750",流空,short,-13023750,13023750,建仓过程
2026-06-12,徽商期货,花生,"流空 12,793,010",流空,short,-12793010,12793010,建仓过程
2026-06-12,徽商期货,PTA,"流空 12,656,500",流空,short,-12656500,12656500,建仓过程
2026-06-12,徽商期货,多晶硅,"流空 11,557,935",流空,short,-11557935,11557935,建仓过程
2026-06-12,徽商期货,苯乙烯,"流多 10,830,690",流多,long,10830690,10830690,建仓过程
2026-06-12,徽商期货,工业硅,"流空 10,386,525",流空,short,-10386525,10386525,建仓过程
2026-06-12,徽商期货,对二甲苯,"流空 10,301,200",流空,short,-10301200,10301200,建仓过程
2026-06-12,徽商期货,硅铁,"流空 9,172,800",流空,short,-9172800,9172800,建仓过程
2026-06-12,徽商期货,玉米,"流多 7,345,930",流多,long,7345930,7345930,建仓过程
2026-06-12,徽商期货,豆一,"流空 5,982,760",流空,short,-5982760,5982760,建仓过程
2026-06-12,徽商期货,菜油,"流空 5,978,060",流空,short,-5978060,5978060,建仓过程
2026-06-12,徽商期货,苹果,"流多 5,680,980",流多,long,5680980,5680980,建仓过程
2026-06-12,徽商期货,红枣,"流多 5,291,900",流多,long,5291900,5291900,建仓过程
2026-06-12,摩根大通,棕榈油,"流空 440,477,080",流空,short,-440477080,440477080,建仓过程
2026-06-12,摩根大通,豆一,"流空 179,409,010",流空,short,-179409010,179409010,建仓过程
2026-06-12,摩根大通,1000中证,"流多 114,458,720",流多,long,114458720,114458720,建仓过程
2026-06-12,摩根大通,菜油,"流多 104,505,590",流多,long,104505590,104505590,建仓过程
2026-06-12,摩根大通,豆粕,"流空 99,352,820",流空,short,-99352820,99352820,建仓过程
2026-06-12,摩根大通,花生,"流多 69,287,400",流多,long,69287400,69287400,建仓过程
2026-06-12,摩根大通,铁矿石,"流空 55,764,800",流空,short,-55764800,55764800,建仓过程
2026-06-12,摩根大通,500中证,"流空 54,469,240",流空,short,-54469240,54469240,建仓过程
2026-06-12,摩根大通,豆油,"流空 47,879,070",流空,short,-47879070,47879070,建仓过程
2026-06-12,摩根大通,豆二,"流空 34,116,240",流空,short,-34116240,34116240,建仓过程
2026-06-12,摩根大通,300沪深,"流多 30,558,120",流多,long,30558120,30558120,建仓过程
2026-06-12,摩根大通,PTA,"流多 30,235,300",流多,long,30235300,30235300,建仓过程
2026-06-12,摩根大通,沪镍,"流空 26,006,400",流空,short,-26006400,26006400,建仓过程
2026-06-12,摩根大通,20号胶,"流多 16,080,200",流多,long,16080200,16080200,建仓过程
2026-06-12,摩根大通,短纤,"流多 9,976,320",流多,long,9976320,9976320,建仓过程
2026-06-12,高盛期货,豆油,"流多 698,561,280",流多,long,698561280,698561280,建仓过程
2026-06-12,高盛期货,沪铝,"流多 422,847,425",流多,long,422847425,422847425,建仓过程
2026-06-12,高盛期货,沪锌,"流空 287,174,825",流空,short,-287174825,287174825,建仓过程
2026-06-12,高盛期货,螺纹钢,"流多 271,101,120",流多,long,271101120,271101120,建仓过程
2026-06-12,高盛期货,菜油,"流空 236,178,680",流空,short,-236178680,236178680,建仓过程
2026-06-12,高盛期货,沪银,"流空 178,867,380",流空,short,-178867380,178867380,建仓过程
2026-06-12,高盛期货,PP,"流多 168,272,460",流多,long,168272460,168272460,建仓过程
2026-06-12,高盛期货,沪铜,"流多 157,537,600",流多,long,157537600,157537600,建仓过程
2026-06-12,高盛期货,白糖,"流空 156,108,540",流空,short,-156108540,156108540,建仓过程
2026-06-12,高盛期货,豆一,"流多 128,060,520",流多,long,128060520,128060520,建仓过程
2026-06-12,高盛期货,短纤,"流空 90,878,040",流空,short,-90878040,90878040,建仓过程
2026-06-12,高盛期货,玻璃,"流空 88,082,460",流空,short,-88082460,88082460,建仓过程
2026-06-12,高盛期货,沥青,"流空 79,887,780",流空,short,-79887780,79887780,建仓过程
2026-06-12,高盛期货,棕榈油,"流空 76,820,970",流空,short,-76820970,76820970,建仓过程
2026-06-12,高盛期货,热卷,"流多 69,167,000",流多,long,69167000,69167000,建仓过程
2026-06-12,高盛期货,甲醇,"流多 68,047,730",流多,long,68047730,68047730,建仓过程
2026-06-12,高盛期货,花生,"流空 65,185,620",流空,short,-65185620,65185620,建仓过程
2026-06-12,高盛期货,苯乙烯,"流空 63,579,780",流空,short,-63579780,63579780,建仓过程
2026-06-12,高盛期货,乙二醇,"流多 57,099,340",流多,long,57099340,57099340,建仓过程
2026-06-12,高盛期货,塑料,"流多 54,532,500",流多,long,54532500,54532500,建仓过程
2026-06-12,高盛期货,不锈钢,"流多 52,844,800",流多,long,52844800,52844800,建仓过程
2026-06-12,高盛期货,瓶片,"流空 50,752,800",流空,short,-50752800,50752800,建仓过程
2026-06-12,高盛期货,沪锡,"流空 49,697,920",流空,short,-49697920,49697920,建仓过程
2026-06-12,高盛期货,锰硅,"流多 42,430,600",流多,long,42430600,42430600,建仓过程
2026-06-12,高盛期货,燃料油,"流空 32,219,280",流空,short,-32219280,32219280,建仓过程
2026-06-12,高盛期货,天然橡胶,"流多 30,563,100",流多,long,30563100,30563100,建仓过程
2026-06-12,高盛期货,菜粕,"流多 23,848,500",流多,long,23848500,23848500,建仓过程
2026-06-12,高盛期货,PVC,"流多 23,013,235",流多,long,23013235,23013235,建仓过程
2026-06-12,高盛期货,纸浆,"流空 20,708,160",流空,short,-20708160,20708160,建仓过程
2026-06-12,高盛期货,铁矿石,"流空 20,551,600",流空,short,-20551600,20551600,建仓过程
2026-06-12,高盛期货,对二甲苯,"流多 19,509,980",流多,long,19509980,19509980,建仓过程
2026-06-12,高盛期货,20号胶,"流多 18,316,400",流多,long,18316400,18316400,建仓过程
2026-06-12,高盛期货,豆二,"流多 16,487,170",流多,long,16487170,16487170,建仓过程
2026-06-12,高盛期货,沪金,"流空 13,920,920",流空,short,-13920920,13920920,建仓过程
2026-06-12,高盛期货,沪铅,"流空 13,702,000",流空,short,-13702000,13702000,建仓过程
2026-06-12,高盛期货,PTA,"流多 13,263,580",流多,long,13263580,13263580,建仓过程
2026-06-12,高盛期货,纯碱,"流空 12,360,160",流空,short,-12360160,12360160,建仓过程
2026-06-12,高盛期货,低硫油,"流空 12,061,180",流空,short,-12061180,12061180,建仓过程
2026-06-12,高盛期货,沪镍,"流空 10,836,000",流空,short,-10836000,10836000,建仓过程
2026-06-12,高盛期货,液化气,"流空 10,747,340",流空,short,-10747340,10747340,建仓过程
