date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-05-19,高盛期货,化工,短纤,"净空7029
(增加3431)
净持仓数据",pf2607,2968,-1604,10932,1832
2026-05-19,高盛期货,化工,短纤,"净空7029
(增加3431)
净持仓数据",pf2608,935,5,0,0
2026-05-19,高盛期货,化工,液化气,"净多6287
(增加122)
净持仓数据",pg2607,5981,-184,0,0
2026-05-19,高盛期货,化工,液化气,"净多6287
(增加122)
净持仓数据",pg2608,306,306,0,0
2026-05-19,高盛期货,原油,燃料油,"净多9529
(增加475)
净持仓数据",fu2609,9529,475,0,0
2026-05-19,高盛期货,原油,低硫油,"净多1384
(增加768)
净持仓数据",lu2607,1384,10,0,-758
2026-05-19,高盛期货,有色,沪锡,"净多859
(减少114)
净持仓数据",sn2607,684,-157,0,0
2026-05-19,高盛期货,有色,沪锡,"净多859
(减少114)
净持仓数据",sn2608,175,43,0,0
2026-05-19,高盛期货,有色,沪铝,"净空7018
(减少633)
净持仓数据",al2607,4342,-737,10623,-1500
2026-05-19,高盛期货,有色,沪铝,"净空7018
(减少633)
净持仓数据",al2608,2760,410,2865,541
2026-05-19,高盛期货,有色,沪铝,"净空7018
(减少633)
净持仓数据",al2609,0,0,632,-1
2026-05-19,高盛期货,有色,沪锌,"净多10161
(减少7)
净持仓数据",zn2607,7512,3,2978,-2
2026-05-19,高盛期货,有色,沪锌,"净多10161
(减少7)
净持仓数据",zn2608,6285,260,658,272
2026-05-19,高盛期货,有色,沪铜,"净多5854
(减少543)
净持仓数据",cu2607,5813,-910,0,0
2026-05-19,高盛期货,有色,沪铜,"净多5854
(减少543)
净持仓数据",cu2608,1668,367,0,0
2026-05-19,高盛期货,有色,沪铜,"净多5854
(减少543)
净持仓数据",cu2612,0,0,1627,0
2026-05-19,高盛期货,有色,碳酸锂,"净多200
(增加200)
净持仓数据",lc2611,200,200,0,0
2026-05-19,高盛期货,有色,沪镍,"净空2499
(增加145)
净持仓数据",ni2609,0,0,2499,145
2026-05-19,高盛期货,有色,沪铅,"净空7345
(增加704)
净持仓数据",pb2607,645,-361,7990,343
2026-05-19,高盛期货,油脂油料,菜粕,"净多20426
(增加11245)
净持仓数据",rm2608,0,0,0,-306
2026-05-19,高盛期货,油脂油料,菜粕,"净多20426
(增加11245)
净持仓数据",rm2609,52110,14352,28066,2976
2026-05-19,高盛期货,油脂油料,菜粕,"净多20426
(增加11245)
净持仓数据",rm2701,0,0,3618,437
2026-05-19,高盛期货,油脂油料,豆一,"净空5581
(减少1917)
净持仓数据",a2607,6189,292,12777,-1586
2026-05-19,高盛期货,油脂油料,豆一,"净空5581
(减少1917)
净持仓数据",a2609,3057,-44,2050,-83
2026-05-19,高盛期货,油脂油料,豆二,"净空6045
(减少5086)
净持仓数据",b2607,6397,427,8788,-4707
2026-05-19,高盛期货,油脂油料,豆二,"净空6045
(减少5086)
净持仓数据",b2608,0,0,43,0
2026-05-19,高盛期货,油脂油料,豆二,"净空6045
(减少5086)
净持仓数据",b2609,1849,-32,5460,16
2026-05-19,高盛期货,油脂油料,豆油,"净多43558
(增加6390)
净持仓数据",y2609,42101,6374,0,0
2026-05-19,高盛期货,油脂油料,豆油,"净多43558
(增加6390)
净持仓数据",y2701,1457,16,0,0
2026-05-19,高盛期货,油脂油料,豆粕,"净多97515
(增加14910)
净持仓数据",m2609,85235,14482,0,0
2026-05-19,高盛期货,油脂油料,豆粕,"净多97515
(增加14910)
净持仓数据",m2701,12280,428,0,0
2026-05-19,高盛期货,油脂油料,菜油,"净多17495
(增加7424)
净持仓数据",oi2607,361,0,0,0
2026-05-19,高盛期货,油脂油料,菜油,"净多17495
(增加7424)
净持仓数据",oi2609,19610,5779,2585,-1591
2026-05-19,高盛期货,油脂油料,菜油,"净多17495
(增加7424)
净持仓数据",oi2701,313,-12,204,-66
2026-05-19,高盛期货,油脂油料,棕榈油,"净空33804
(减少1052)
净持仓数据",p2609,0,0,35467,-1037
2026-05-19,高盛期货,油脂油料,棕榈油,"净空33804
(减少1052)
净持仓数据",p2701,1663,15,0,0
2026-05-19,高盛期货,贵金属,沪银,"净多1751
(减少336)
净持仓数据",ag2606,2027,-4,1883,10
2026-05-19,高盛期货,贵金属,沪银,"净多1751
(减少336)
净持仓数据",ag2608,3059,-319,0,0
2026-05-19,高盛期货,贵金属,沪银,"净多1751
(减少336)
净持仓数据",ag2610,0,0,1452,3
2026-05-19,高盛期货,贵金属,沪金,"净空312
(减少738)
净持仓数据",au2608,0,0,312,-738
2026-05-19,高盛期货,软商品,白糖,"净空78334
(增加1854)
净持仓数据",sr2609,0,0,78334,1854
2026-05-19,高盛期货,轻工,纸浆,"净空19297
(增加355)
净持仓数据",sp2607,0,0,1600,20
2026-05-19,高盛期货,轻工,纸浆,"净空19297
(增加355)
净持仓数据",sp2609,0,0,17697,335
2026-05-19,高盛期货,轻工,玻璃,"净空104518
(增加16156)
净持仓数据",fg2609,0,0,94687,15748
2026-05-19,高盛期货,轻工,玻璃,"净空104518
(增加16156)
净持仓数据",fg2701,0,0,9831,408
2026-05-19,高盛期货,黑色,螺纹钢,"净多34059
(减少31730)
净持仓数据",rb2610,65349,-17477,31290,14253
2026-05-19,高盛期货,黑色,硅铁,"净多3534
(增加870)
净持仓数据",sf2607,10200,-203,6666,12
2026-05-19,高盛期货,黑色,硅铁,"净多3534
(增加870)
净持仓数据",sf2609,0,0,0,-1085
2026-05-19,高盛期货,黑色,锰硅,"净空46590
(增加1897)
净持仓数据",sm2607,0,0,46590,1897
2026-05-19,高盛期货,黑色,不锈钢,"净多13669
(减少3473)
净持仓数据",ss2607,13669,-3473,0,0
2026-05-19,高盛期货,黑色,热卷,"净多160083
(减少1285)
净持仓数据",hc2610,160083,-1285,0,0
2026-05-19,高盛期货,黑色,铁矿石,"净多36959
(增加1658)
净持仓数据",i2607,1311,0,1750,0
2026-05-19,高盛期货,黑色,铁矿石,"净多36959
(增加1658)
净持仓数据",i2608,0,0,341,0
2026-05-19,高盛期货,黑色,铁矿石,"净多36959
(增加1658)
净持仓数据",i2609,46008,368,9650,-1300
2026-05-19,高盛期货,黑色,铁矿石,"净多36959
(增加1658)
净持仓数据",i2701,4000,-18,2619,-8
2026-05-19,摩根大通,农副,花生,"净空7648
(增加5403)
净持仓数据",pk2610,0,-5236,7648,167
2026-05-19,摩根大通,化工,20号胶,"净多4408
(减少66)
净持仓数据",nr2606,200,0,0,0
2026-05-19,摩根大通,化工,20号胶,"净多4408
(减少66)
净持仓数据",nr2607,4883,-224,1101,-49
2026-05-19,摩根大通,化工,20号胶,"净多4408
(减少66)
净持仓数据",nr2608,426,109,0,0
2026-05-19,摩根大通,化工,天然橡胶,"净空200
净持仓数据",ru2701,0,0,200,0
2026-05-19,摩根大通,化工,PTA,"净多30515
(减少3476)
净持仓数据",ta2609,30515,-3476,0,0
2026-05-19,摩根大通,原油,低硫油,"净多2584
(减少34)
净持仓数据",lu2607,2584,-34,0,0
2026-05-19,摩根大通,有色,沪锌,"净空1767
(增加314)
净持仓数据",zn2607,0,0,1767,314
2026-05-19,摩根大通,油脂油料,豆一,"净多5072
(减少98)
净持仓数据",a2607,6396,-427,5294,-92
2026-05-19,摩根大通,油脂油料,豆一,"净多5072
(减少98)
净持仓数据",a2609,3970,237,0,0
2026-05-19,摩根大通,油脂油料,豆二,"净多119
(减少152)
净持仓数据",b2606,300,0,0,0
2026-05-19,摩根大通,油脂油料,豆二,"净多119
(减少152)
净持仓数据",b2607,3197,0,3996,-866
2026-05-19,摩根大通,油脂油料,豆二,"净多119
(减少152)
净持仓数据",b2608,0,0,522,0
2026-05-19,摩根大通,油脂油料,豆二,"净多119
(减少152)
净持仓数据",b2609,4951,-1018,3811,0
2026-05-19,摩根大通,油脂油料,豆粕,"净空2004
(减少13700)
净持仓数据",m2609,68961,2752,62098,-11844
2026-05-19,摩根大通,油脂油料,豆粕,"净空2004
(减少13700)
净持仓数据",m2611,4100,320,0,0
2026-05-19,摩根大通,油脂油料,豆粕,"净空2004
(减少13700)
净持仓数据",m2701,10879,-1497,23846,-281
2026-05-19,摩根大通,油脂油料,菜油,"净多24111
(增加5460)
净持仓数据",oi2609,23973,2981,0,-2447
2026-05-19,摩根大通,油脂油料,菜油,"净多24111
(增加5460)
净持仓数据",oi2701,138,32,0,0
2026-05-19,摩根大通,油脂油料,棕榈油,"净多16078
(减少591)
净持仓数据",p2607,2,0,0,0
2026-05-19,摩根大通,油脂油料,棕榈油,"净多16078
(减少591)
净持仓数据",p2609,16076,-591,0,0
2026-05-19,摩根大通,油脂油料,菜粕,"净多4007
(增加11569)
净持仓数据",rm2609,23743,8023,19736,-3546
2026-05-19,摩根大通,油脂油料,豆油,"净多38144
(减少11)
净持仓数据",y2607,0,0,649,0
2026-05-19,摩根大通,油脂油料,豆油,"净多38144
(减少11)
净持仓数据",y2609,52889,-803,12745,-1402
2026-05-19,摩根大通,油脂油料,豆油,"净多38144
(减少11)
净持仓数据",y2701,2136,190,3487,800
2026-05-19,摩根大通,股指,500中证,"净空4466
(减少1859)
净持仓数据",ic2606,0,0,0,-2159
2026-05-19,摩根大通,股指,500中证,"净空4466
(减少1859)
净持仓数据",ic2609,0,0,3231,300
2026-05-19,摩根大通,股指,500中证,"净空4466
(减少1859)
净持仓数据",ic2612,0,0,1235,0
2026-05-19,摩根大通,股指,300沪深,"净空7312
(增加196)
净持仓数据",if2609,0,0,5136,196
2026-05-19,摩根大通,股指,300沪深,"净空7312
(增加196)
净持仓数据",if2612,0,0,2176,0
2026-05-19,摩根大通,股指,1000中证,"净空9054
(增加47)
净持仓数据",im2606,0,0,4380,-79
2026-05-19,摩根大通,股指,1000中证,"净空9054
(增加47)
净持仓数据",im2609,0,0,3322,0
2026-05-19,摩根大通,股指,1000中证,"净空9054
(增加47)
净持仓数据",im2612,0,0,1352,126
2026-05-19,摩根大通,谷物,淀粉,"净空100
(减少100)
净持仓数据",cs2611,0,0,100,-100
2026-05-19,摩根大通,黑色,铁矿石,"净多30243
(减少175)
净持仓数据",i2609,30420,-180,0,0
2026-05-19,摩根大通,黑色,铁矿石,"净多30243
(减少175)
净持仓数据",i2701,1583,5,1760,0
2026-05-19,国泰君安,农副,苹果,"净空1496
(增加297)
净持仓数据",ap2610,8231,-2708,9727,-2411
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2606,2429,-1002,3055,-262
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2607,19364,-19,25149,3940
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2608,16921,607,16230,1916
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2609,3009,151,6802,-694
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2610,8866,86,11851,174
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2611,1021,-5,4626,113
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2612,1086,-88,4830,619
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2701,1227,216,2333,499
2026-05-19,国泰君安,农副,鸡蛋,"净空19886
(增加6209)
净持仓数据",jd2702,1269,150,202,0
2026-05-19,国泰君安,农副,红枣,"净空8632
(增加1757)
净持仓数据",cj2607,297,-13,968,-6
2026-05-19,国泰君安,农副,红枣,"净空8632
(增加1757)
净持仓数据",cj2609,5949,-551,14021,806
2026-05-19,国泰君安,农副,红枣,"净空8632
(增加1757)
净持仓数据",cj2701,1043,-243,932,150
2026-05-19,国泰君安,农副,花生,"净空530
(增加740)
净持仓数据",pk2605,0,-1272,0,0
2026-05-19,国泰君安,农副,花生,"净空530
(增加740)
净持仓数据",pk2610,16537,2057,16387,1380
2026-05-19,国泰君安,农副,花生,"净空530
(增加740)
净持仓数据",pk2611,170,-23,850,122
2026-05-19,国泰君安,农副,生猪,"净空18756
(增加1477)
净持仓数据",lh2607,12606,285,17571,1470
2026-05-19,国泰君安,农副,生猪,"净空18756
(增加1477)
净持仓数据",lh2609,6099,-454,11302,482
2026-05-19,国泰君安,农副,生猪,"净空18756
(增加1477)
净持仓数据",lh2611,7581,35,12225,-826
2026-05-19,国泰君安,农副,生猪,"净空18756
(增加1477)
净持仓数据",lh2701,3380,49,7151,-15
2026-05-19,国泰君安,农副,生猪,"净空18756
(增加1477)
净持仓数据",lh2703,6455,-313,6628,-32
2026-05-19,国泰君安,化工,PTA,"净空82114
(减少449)
净持仓数据",ta2605,0,-17975,0,-14220
2026-05-19,国泰君安,化工,PTA,"净空82114
(减少449)
净持仓数据",ta2606,6985,-878,21740,-571
2026-05-19,国泰君安,化工,PTA,"净空82114
(减少449)
净持仓数据",ta2607,30091,1634,68397,-488
2026-05-19,国泰君安,化工,PTA,"净空82114
(减少449)
净持仓数据",ta2608,1761,492,2658,1943
2026-05-19,国泰君安,化工,PTA,"净空82114
(减少449)
净持仓数据",ta2609,119823,-333,150799,-4283
2026-05-19,国泰君安,化工,PTA,"净空82114
(减少449)
净持仓数据",ta2610,2195,341,2179,-89
2026-05-19,国泰君安,化工,PTA,"净空82114
(减少449)
净持仓数据",ta2701,7212,-420,4408,120
2026-05-19,国泰君安,化工,尿素,"净空23680
(减少1281)
净持仓数据",ur2605,0,-1540,0,-1343
2026-05-19,国泰君安,化工,尿素,"净空23680
(减少1281)
净持仓数据",ur2606,736,-21,1910,-64
2026-05-19,国泰君安,化工,尿素,"净空23680
(减少1281)
净持仓数据",ur2607,1729,148,4585,61
2026-05-19,国泰君安,化工,尿素,"净空23680
(减少1281)
净持仓数据",ur2608,608,80,1194,110
2026-05-19,国泰君安,化工,尿素,"净空23680
(减少1281)
净持仓数据",ur2609,26423,1288,44749,-268
2026-05-19,国泰君安,化工,尿素,"净空23680
(减少1281)
净持仓数据",ur2610,184,-7,279,1
2026-05-19,国泰君安,化工,尿素,"净空23680
(减少1281)
净持仓数据",ur2701,4717,-145,5360,25
2026-05-19,国泰君安,化工,PVC,"净空95073
(增加4628)
净持仓数据",v2605,0,-4585,0,-4719
2026-05-19,国泰君安,化工,PVC,"净空95073
(增加4628)
净持仓数据",v2606,11794,1102,7796,-267
2026-05-19,国泰君安,化工,PVC,"净空95073
(增加4628)
净持仓数据",v2607,14571,126,17262,535
2026-05-19,国泰君安,化工,PVC,"净空95073
(增加4628)
净持仓数据",v2608,9871,452,9944,539
2026-05-19,国泰君安,化工,PVC,"净空95073
(增加4628)
净持仓数据",v2609,43573,-1125,130839,3695
2026-05-19,国泰君安,化工,PVC,"净空95073
(增加4628)
净持仓数据",v2610,4970,658,5883,655
2026-05-19,国泰君安,化工,PVC,"净空95073
(增加4628)
净持仓数据",v2701,10430,155,18558,973
2026-05-19,国泰君安,化工,甲醇,"净多59786
(增加3850)
净持仓数据",ma2605,0,-843,0,-226
2026-05-19,国泰君安,化工,甲醇,"净多59786
(增加3850)
净持仓数据",ma2606,1634,-410,1066,-389
2026-05-19,国泰君安,化工,甲醇,"净多59786
(增加3850)
净持仓数据",ma2607,2631,-93,8617,-378
2026-05-19,国泰君安,化工,甲醇,"净多59786
(增加3850)
净持仓数据",ma2608,1752,-119,646,87
2026-05-19,国泰君安,化工,甲醇,"净多59786
(增加3850)
净持仓数据",ma2609,122702,4268,63616,316
2026-05-19,国泰君安,化工,甲醇,"净多59786
(增加3850)
净持仓数据",ma2610,3611,-245,1766,0
2026-05-19,国泰君安,化工,甲醇,"净多59786
(增加3850)
净持仓数据",ma2701,6322,659,3155,-43
2026-05-19,国泰君安,化工,天然橡胶,"净空15898
(减少1354)
净持仓数据",ru2609,18284,655,34194,-457
2026-05-19,国泰君安,化工,天然橡胶,"净空15898
(减少1354)
净持仓数据",ru2701,1836,227,1824,-15
2026-05-19,国泰君安,化工,纯碱,"净空63621
(减少1467)
净持仓数据",sa2605,0,-472,0,-459
2026-05-19,国泰君安,化工,纯碱,"净空63621
(减少1467)
净持仓数据",sa2606,1691,-9,902,58
2026-05-19,国泰君安,化工,纯碱,"净空63621
(减少1467)
净持仓数据",sa2607,6421,-2,4455,297
2026-05-19,国泰君安,化工,纯碱,"净空63621
(减少1467)
净持仓数据",sa2608,695,-23,0,0
2026-05-19,国泰君安,化工,纯碱,"净空63621
(减少1467)
净持仓数据",sa2609,43465,35,101923,-1403
2026-05-19,国泰君安,化工,纯碱,"净空63621
(减少1467)
净持仓数据",sa2610,0,0,668,0
2026-05-19,国泰君安,化工,纯碱,"净空63621
(减少1467)
净持仓数据",sa2611,1846,45,5050,-33
2026-05-19,国泰君安,化工,纯碱,"净空63621
(减少1467)
净持仓数据",sa2701,8218,625,12959,272
2026-05-19,国泰君安,化工,20号胶,"净空5788
(减少1114)
净持仓数据",nr2606,1803,-322,3639,-443
2026-05-19,国泰君安,化工,20号胶,"净空5788
(减少1114)
净持仓数据",nr2607,5428,-93,7556,-765
2026-05-19,国泰君安,化工,20号胶,"净空5788
(减少1114)
净持仓数据",nr2608,2159,208,3983,-113
2026-05-19,国泰君安,化工,合成橡胶,"净空1263
(增加1005)
净持仓数据",br2606,3677,-1167,2517,-331
2026-05-19,国泰君安,化工,合成橡胶,"净空1263
(增加1005)
净持仓数据",br2607,10533,-1068,12956,-899
2026-05-19,国泰君安,化工,沥青,"净多16225
(增加2416)
净持仓数据",bu2606,16335,-825,12020,-2394
2026-05-19,国泰君安,化工,沥青,"净多16225
(增加2416)
净持仓数据",bu2607,9639,-9,5101,-120
2026-05-19,国泰君安,化工,沥青,"净多16225
(增加2416)
净持仓数据",bu2608,6172,-123,1157,69
2026-05-19,国泰君安,化工,沥青,"净多16225
(增加2416)
净持仓数据",bu2609,20055,1898,17698,970
2026-05-19,国泰君安,化工,烧碱,"净空12810
(减少1566)
净持仓数据",sh2605,0,-5,0,0
2026-05-19,国泰君安,化工,烧碱,"净空12810
(减少1566)
净持仓数据",sh2606,1104,-8,703,-94
2026-05-19,国泰君安,化工,烧碱,"净空12810
(减少1566)
净持仓数据",sh2607,13565,2073,24203,-131
2026-05-19,国泰君安,化工,烧碱,"净空12810
(减少1566)
净持仓数据",sh2608,1066,-52,1787,333
2026-05-19,国泰君安,化工,烧碱,"净空12810
(减少1566)
净持仓数据",sh2609,1673,-208,3868,143
2026-05-19,国泰君安,化工,烧碱,"净空12810
(减少1566)
净持仓数据",sh2610,464,17,121,0
2026-05-19,国泰君安,化工,短纤,"净空2832
(减少1108)
净持仓数据",pf2605,0,-236,0,-1240
2026-05-19,国泰君安,化工,短纤,"净空2832
(减少1108)
净持仓数据",pf2606,1038,-26,332,24
2026-05-19,国泰君安,化工,短纤,"净空2832
(减少1108)
净持仓数据",pf2607,15703,-1513,24201,-368
2026-05-19,国泰君安,化工,短纤,"净空2832
(减少1108)
净持仓数据",pf2608,6713,67,1397,-965
2026-05-19,国泰君安,化工,短纤,"净空2832
(减少1108)
净持仓数据",pf2609,376,59,1177,-182
2026-05-19,国泰君安,化工,短纤,"净空2832
(减少1108)
净持仓数据",pf2610,696,48,251,22
2026-05-19,国泰君安,化工,液化气,"净空813
(减少607)
净持仓数据",pg2607,8449,-22,9307,-865
2026-05-19,国泰君安,化工,液化气,"净空813
(减少607)
净持仓数据",pg2608,4324,241,4279,477
2026-05-19,国泰君安,化工,丙烯,"净空815
(减少549)
净持仓数据",pl2605,0,-2,0,-469
2026-05-19,国泰君安,化工,丙烯,"净空815
(减少549)
净持仓数据",pl2606,176,50,441,-20
2026-05-19,国泰君安,化工,丙烯,"净空815
(减少549)
净持仓数据",pl2607,430,11,980,-1
2026-05-19,国泰君安,化工,PP,"净空28470
(减少1665)
净持仓数据",pp2606,7674,-1038,5091,-61
2026-05-19,国泰君安,化工,PP,"净空28470
(减少1665)
净持仓数据",pp2607,14527,1259,13029,377
2026-05-19,国泰君安,化工,PP,"净空28470
(减少1665)
净持仓数据",pp2608,7096,364,13343,581
2026-05-19,国泰君安,化工,PP,"净空28470
(减少1665)
净持仓数据",pp2609,70289,1967,83290,-1978
2026-05-19,国泰君安,化工,PP,"净空28470
(减少1665)
净持仓数据",pp2610,4136,265,8505,331
2026-05-19,国泰君安,化工,PP,"净空28470
(减少1665)
净持仓数据",pp2701,17326,1419,26260,3321
2026-05-19,国泰君安,化工,塑料,"净空37048
(减少3353)
净持仓数据",l2606,2399,-65,3005,-527
2026-05-19,国泰君安,化工,塑料,"净空37048
(减少3353)
净持仓数据",l2607,10209,451,11667,305
2026-05-19,国泰君安,化工,塑料,"净空37048
(减少3353)
净持仓数据",l2608,7539,576,7469,587
2026-05-19,国泰君安,化工,塑料,"净空37048
(减少3353)
净持仓数据",l2609,29387,1875,63547,2047
2026-05-19,国泰君安,化工,塑料,"净空37048
(减少3353)
净持仓数据",l2610,3180,183,3200,193
2026-05-19,国泰君安,化工,塑料,"净空37048
(减少3353)
净持仓数据",l2701,4471,283,5345,-2655
2026-05-19,国泰君安,化工,瓶片,"净多386
(减少494)
净持仓数据",pr2605,0,-12,0,-184
2026-05-19,国泰君安,化工,瓶片,"净多386
(减少494)
净持仓数据",pr2606,1016,-3,1081,-55
2026-05-19,国泰君安,化工,瓶片,"净多386
(减少494)
净持仓数据",pr2607,4696,-229,2633,189
2026-05-19,国泰君安,化工,瓶片,"净多386
(减少494)
净持仓数据",pr2608,253,-6,1803,103
2026-05-19,国泰君安,化工,瓶片,"净多386
(减少494)
净持仓数据",pr2609,312,-31,374,160
2026-05-19,国泰君安,化工,苯乙烯,"净空12320
(增加417)
净持仓数据",eb2606,22888,-1282,26380,-1965
2026-05-19,国泰君安,化工,苯乙烯,"净空12320
(增加417)
净持仓数据",eb2607,48496,4897,59994,5361
2026-05-19,国泰君安,化工,苯乙烯,"净空12320
(增加417)
净持仓数据",eb2608,11414,102,9611,1797
2026-05-19,国泰君安,化工,苯乙烯,"净空12320
(增加417)
净持仓数据",eb2609,4214,1080,2928,-58
2026-05-19,国泰君安,化工,苯乙烯,"净空12320
(增加417)
净持仓数据",eb2610,2672,50,3091,129
2026-05-19,国泰君安,化工,多晶硅,"净空13076
(减少473)
净持仓数据",ps2606,2604,-290,8270,-74
2026-05-19,国泰君安,化工,多晶硅,"净空13076
(减少473)
净持仓数据",ps2607,4883,290,7391,-331
2026-05-19,国泰君安,化工,多晶硅,"净空13076
(减少473)
净持仓数据",ps2609,2090,-242,6992,-310
2026-05-19,国泰君安,化工,乙二醇,"净空51534
(增加2055)
净持仓数据",eg2606,6427,-60,9330,-1049
2026-05-19,国泰君安,化工,乙二醇,"净空51534
(增加2055)
净持仓数据",eg2607,13995,46,26068,882
2026-05-19,国泰君安,化工,乙二醇,"净空51534
(增加2055)
净持仓数据",eg2608,3401,107,3365,9
2026-05-19,国泰君安,化工,乙二醇,"净空51534
(增加2055)
净持仓数据",eg2609,16808,-2877,53402,-571
2026-05-19,国泰君安,化工,对二甲苯,"净空44504
(增加997)
净持仓数据",px2606,3809,373,3177,-840
2026-05-19,国泰君安,化工,对二甲苯,"净空44504
(增加997)
净持仓数据",px2607,11911,-2273,45678,-318
2026-05-19,国泰君安,化工,对二甲苯,"净空44504
(增加997)
净持仓数据",px2608,4945,49,11645,-123
2026-05-19,国泰君安,化工,对二甲苯,"净空44504
(增加997)
净持仓数据",px2609,11679,536,16409,1034
2026-05-19,国泰君安,化工,对二甲苯,"净空44504
(增加997)
净持仓数据",px2610,337,153,276,82
2026-05-19,国泰君安,原油,燃料油,"净多11390
(减少2935)
净持仓数据",fu2606,12392,-1528,4332,-963
2026-05-19,国泰君安,原油,燃料油,"净多11390
(减少2935)
净持仓数据",fu2607,9674,375,4601,276
2026-05-19,国泰君安,原油,燃料油,"净多11390
(减少2935)
净持仓数据",fu2609,23058,-782,24801,1687
2026-05-19,国泰君安,原油,低硫油,"净多243
(增加394)
净持仓数据",lu2606,1702,-195,1056,50
2026-05-19,国泰君安,原油,低硫油,"净多243
(增加394)
净持仓数据",lu2607,7197,23,7600,-616
2026-05-19,国泰君安,国债,十债,"净多20683
(增加1324)
净持仓数据",t2606,38106,-459,34563,-925
2026-05-19,国泰君安,国债,十债,"净多20683
(增加1324)
净持仓数据",t2609,25772,2126,8632,1268
2026-05-19,国泰君安,国债,五债,"净空165
(增加157)
净持仓数据",tf2606,18757,103,16537,-2981
2026-05-19,国泰君安,国债,五债,"净空165
(增加157)
净持仓数据",tf2609,12037,694,14422,3935
2026-05-19,国泰君安,国债,三十债,"净多517
(减少649)
净持仓数据",tl2606,13143,-128,11917,-1434
2026-05-19,国泰君安,国债,三十债,"净多517
(减少649)
净持仓数据",tl2609,12080,648,12789,2603
2026-05-19,国泰君安,国债,二债,"净空6528
(减少532)
净持仓数据",ts2606,10097,745,13188,-923
2026-05-19,国泰君安,国债,二债,"净空6528
(减少532)
净持仓数据",ts2609,1170,-306,4607,830
2026-05-19,国泰君安,有色,沪锌,"净多10195
(减少248)
净持仓数据",zn2606,6379,-1316,3498,-433
2026-05-19,国泰君安,有色,沪锌,"净多10195
(减少248)
净持仓数据",zn2607,8779,-367,4882,-92
2026-05-19,国泰君安,有色,沪锌,"净多10195
(减少248)
净持仓数据",zn2608,4527,1199,1110,289
