date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-05-29,高盛期货,农副,花生,"净空14846
(减少283)
净持仓数据",pk2610,0,0,15355,-339
2026-05-29,高盛期货,农副,花生,"净空14846
(减少283)
净持仓数据",pk2611,509,-56,0,0
2026-05-29,高盛期货,化工,短纤,"净空5268
(增加633)
净持仓数据",pf2607,0,0,3474,20
2026-05-29,高盛期货,化工,短纤,"净空5268
(增加633)
净持仓数据",pf2608,1976,835,3770,1448
2026-05-29,高盛期货,化工,液化气,"净多7118
(增加205)
净持仓数据",pg2607,5899,368,0,0
2026-05-29,高盛期货,化工,液化气,"净多7118
(增加205)
净持仓数据",pg2608,1219,-163,0,0
2026-05-29,高盛期货,化工,PP,"净多9650
(增加3574)
净持仓数据",pp2609,10712,3529,0,0
2026-05-29,高盛期货,化工,PP,"净多9650
(增加3574)
净持仓数据",pp2701,0,0,1062,-45
2026-05-29,高盛期货,化工,瓶片,"净多1154
(增加164)
净持仓数据",pr2607,1184,-95,30,-259
2026-05-29,高盛期货,化工,对二甲苯,"净空590
(增加305)
净持仓数据",px2609,3471,-320,4061,-15
2026-05-29,高盛期货,化工,天然橡胶,"净多2844
(增加164)
净持仓数据",ru2609,2844,164,0,0
2026-05-29,高盛期货,化工,纯碱,"净空56371
(减少3318)
净持仓数据",sa2609,0,0,42422,-3318
2026-05-29,高盛期货,化工,纯碱,"净空56371
(减少3318)
净持仓数据",sa2701,0,0,13949,0
2026-05-29,高盛期货,化工,PTA,"净空5651
(增加14549)
净持仓数据",ta2606,12,-2988,0,0
2026-05-29,高盛期货,化工,PTA,"净空5651
(增加14549)
净持仓数据",ta2607,11214,-666,0,0
2026-05-29,高盛期货,化工,PTA,"净空5651
(增加14549)
净持仓数据",ta2608,1739,-215,0,0
2026-05-29,高盛期货,化工,PTA,"净空5651
(增加14549)
净持仓数据",ta2609,16694,-4163,38487,6336
2026-05-29,高盛期货,化工,PTA,"净空5651
(增加14549)
净持仓数据",ta2610,751,-181,0,0
2026-05-29,高盛期货,化工,PTA,"净空5651
(增加14549)
净持仓数据",ta2701,2426,0,0,0
2026-05-29,高盛期货,化工,PVC,"净空48356
(增加6441)
净持仓数据",v2609,0,0,48356,6441
2026-05-29,高盛期货,化工,沥青,"净多4088
(减少2751)
净持仓数据",bu2609,8905,-2351,4817,400
2026-05-29,高盛期货,化工,苯乙烯,"净多12373
(减少1004)
净持仓数据",eb2607,9974,-792,0,0
2026-05-29,高盛期货,化工,苯乙烯,"净多12373
(减少1004)
净持仓数据",eb2608,2399,-212,0,0
2026-05-29,高盛期货,化工,乙二醇,"净空13247
(增加1292)
净持仓数据",eg2609,0,0,13247,1292
2026-05-29,高盛期货,化工,甲醇,"净多15856
(减少1148)
净持仓数据",ma2609,15856,-1148,0,0
2026-05-29,高盛期货,化工,20号胶,"净多2087
(增加246)
净持仓数据",nr2608,3141,379,1054,133
2026-05-29,高盛期货,原油,燃料油,"净多1210
(减少49)
净持仓数据",fu2609,3338,-49,2128,0
2026-05-29,高盛期货,原油,低硫油,"净空0
(增加645)
净持仓数据",lu2607,0,-645,0,0
2026-05-29,高盛期货,有色,沪锡,"净多990
(增加196)
净持仓数据",sn2608,990,196,0,0
2026-05-29,高盛期货,有色,沪铝,"净空4639
(增加42)
净持仓数据",al2608,4114,586,8753,628
2026-05-29,高盛期货,有色,沪锌,"净多14278
(增加1925)
净持仓数据",zn2607,3190,311,0,-1803
2026-05-29,高盛期货,有色,沪锌,"净多14278
(增加1925)
净持仓数据",zn2608,11897,-521,1240,-337
2026-05-29,高盛期货,有色,沪锌,"净多14278
(增加1925)
净持仓数据",zn2609,431,-5,0,0
2026-05-29,高盛期货,有色,沪铜,"净多2500
(增加270)
净持仓数据",cu2608,4130,272,0,0
2026-05-29,高盛期货,有色,沪铜,"净多2500
(增加270)
净持仓数据",cu2612,0,0,1630,2
2026-05-29,高盛期货,有色,碳酸锂,"净空2213
净持仓数据",lc2609,0,0,2613,0
2026-05-29,高盛期货,有色,碳酸锂,"净空2213
净持仓数据",lc2611,200,0,0,0
2026-05-29,高盛期货,有色,碳酸锂,"净空2213
净持仓数据",lc2701,200,0,0,0
2026-05-29,高盛期货,有色,沪镍,"净空3418
(增加83)
净持仓数据",ni2609,0,0,3418,83
2026-05-29,高盛期货,有色,沪铅,"净空6179
(增加974)
净持仓数据",pb2608,275,-30,6454,944
2026-05-29,高盛期货,油脂油料,菜粕,"净空35876
(增加2716)
净持仓数据",rm2608,0,0,325,66
2026-05-29,高盛期货,油脂油料,菜粕,"净空35876
(增加2716)
净持仓数据",rm2609,31929,-874,62071,1737
2026-05-29,高盛期货,油脂油料,菜粕,"净空35876
(增加2716)
净持仓数据",rm2701,0,0,5409,39
2026-05-29,高盛期货,油脂油料,豆一,"净空5491
(增加7720)
净持仓数据",a2607,10439,-806,17548,6016
2026-05-29,高盛期货,油脂油料,豆一,"净空5491
(增加7720)
净持仓数据",a2609,3958,250,2340,1148
2026-05-29,高盛期货,油脂油料,豆油,"净多39674
(增加2721)
净持仓数据",y2609,39674,2721,0,0
2026-05-29,高盛期货,油脂油料,豆二,"净空7302
(增加2239)
净持仓数据",b2607,5660,-242,9518,1806
2026-05-29,高盛期货,油脂油料,豆二,"净空7302
(增加2239)
净持仓数据",b2608,715,0,0,0
2026-05-29,高盛期货,油脂油料,豆二,"净空7302
(增加2239)
净持仓数据",b2609,1917,43,6076,234
2026-05-29,高盛期货,油脂油料,豆粕,"净多53814
(增加14133)
净持仓数据",m2609,53814,14133,0,0
2026-05-29,高盛期货,油脂油料,菜油,"净多36744
(增加4339)
净持仓数据",oi2607,938,-62,0,0
2026-05-29,高盛期货,油脂油料,菜油,"净多36744
(增加4339)
净持仓数据",oi2609,34665,4362,0,0
2026-05-29,高盛期货,油脂油料,菜油,"净多36744
(增加4339)
净持仓数据",oi2701,1141,-47,0,-86
2026-05-29,高盛期货,油脂油料,棕榈油,"净空17325
(增加863)
净持仓数据",p2609,8857,-417,26182,446
2026-05-29,高盛期货,贵金属,沪银,"净多2672
(增加1109)
净持仓数据",ag2608,4187,1145,0,0
2026-05-29,高盛期货,贵金属,沪银,"净多2672
(增加1109)
净持仓数据",ag2610,0,0,1515,36
2026-05-29,高盛期货,贵金属,沪金,"净空0
(减少1184)
净持仓数据",au2608,0,0,0,-1090
2026-05-29,高盛期货,贵金属,沪金,"净空0
(减少1184)
净持仓数据",au2610,0,0,0,-94
2026-05-29,高盛期货,软商品,白糖,"净空95775
(减少976)
净持仓数据",sr2609,0,0,95775,-976
2026-05-29,高盛期货,轻工,纸浆,"净空20954
(减少26)
净持仓数据",sp2609,0,0,20954,-26
2026-05-29,高盛期货,轻工,玻璃,"净空91190
(减少11125)
净持仓数据",fg2609,0,0,80812,-11125
2026-05-29,高盛期货,轻工,玻璃,"净空91190
(减少11125)
净持仓数据",fg2701,0,0,10378,0
2026-05-29,高盛期货,黑色,螺纹钢,"净空41928
(增加1680)
净持仓数据",rb2610,0,0,41928,1680
2026-05-29,高盛期货,黑色,硅铁,"净多12230
(增加2478)
净持仓数据",sf2607,7720,2206,0,0
2026-05-29,高盛期货,黑色,硅铁,"净多12230
(增加2478)
净持仓数据",sf2608,0,0,0,-255
2026-05-29,高盛期货,黑色,硅铁,"净多12230
(增加2478)
净持仓数据",sf2609,4510,17,0,0
2026-05-29,高盛期货,黑色,锰硅,"净空43651
(增加360)
净持仓数据",sm2607,0,0,37949,316
2026-05-29,高盛期货,黑色,锰硅,"净空43651
(增加360)
净持仓数据",sm2609,0,0,5844,47
2026-05-29,高盛期货,黑色,锰硅,"净空43651
(增加360)
净持仓数据",sm2701,142,3,0,0
2026-05-29,高盛期货,黑色,不锈钢,"净多9613
(减少1486)
净持仓数据",ss2608,9814,-1486,201,0
2026-05-29,高盛期货,黑色,热卷,"净多113553
(增加3207)
净持仓数据",hc2610,113553,3207,0,0
2026-05-29,高盛期货,黑色,铁矿石,"净多35742
(增加2050)
净持仓数据",i2607,1545,0,0,0
2026-05-29,高盛期货,黑色,铁矿石,"净多35742
(增加2050)
净持仓数据",i2609,36776,-118,8668,-682
2026-05-29,高盛期货,黑色,铁矿石,"净多35742
(增加2050)
净持仓数据",i2701,6089,1486,0,0
2026-05-29,摩根大通,农副,花生,"净空12875
(增加663)
净持仓数据",pk2610,0,0,12875,663
2026-05-29,摩根大通,化工,对二甲苯,"净多722
净持仓数据",px2609,722,0,0,0
2026-05-29,摩根大通,化工,天然橡胶,"净空200
(减少200)
净持仓数据",ru2701,0,0,200,-200
2026-05-29,摩根大通,化工,PTA,"净多30917
(减少3833)
净持仓数据",ta2609,30917,-3833,0,0
2026-05-29,摩根大通,化工,20号胶,"净多6641
(增加129)
净持仓数据",nr2607,706,-768,0,0
2026-05-29,摩根大通,化工,20号胶,"净多6641
(增加129)
净持仓数据",nr2608,5935,897,0,0
2026-05-29,摩根大通,有色,沪锌,"净空1767
(减少600)
净持仓数据",zn2607,0,0,1767,-600
2026-05-29,摩根大通,有色,沪镍,"净空297
(减少3)
净持仓数据",ni2608,504,3,0,0
2026-05-29,摩根大通,有色,沪镍,"净空297
(减少3)
净持仓数据",ni2609,0,0,801,0
2026-05-29,摩根大通,油脂油料,棕榈油,"净多985
(减少964)
净持仓数据",p2607,300,-2,0,0
2026-05-29,摩根大通,油脂油料,棕榈油,"净多985
(减少964)
净持仓数据",p2609,10877,-788,10192,174
2026-05-29,摩根大通,油脂油料,菜粕,"净空38009
(增加1341)
净持仓数据",rm2609,0,0,38009,1341
2026-05-29,摩根大通,油脂油料,豆油,"净多26274
(减少2768)
净持仓数据",y2607,0,0,0,-206
2026-05-29,摩根大通,油脂油料,豆油,"净多26274
(减少2768)
净持仓数据",y2609,44549,-1648,13044,1326
2026-05-29,摩根大通,油脂油料,豆油,"净多26274
(减少2768)
净持仓数据",y2701,0,0,5231,0
2026-05-29,摩根大通,油脂油料,豆一,"净多6729
(减少1269)
净持仓数据",a2607,5018,-996,4286,261
2026-05-29,摩根大通,油脂油料,豆一,"净多6729
(减少1269)
净持仓数据",a2609,5997,-12,0,0
2026-05-29,摩根大通,油脂油料,豆二,"净空3121
(增加1115)
净持仓数据",b2607,0,0,4376,886
2026-05-29,摩根大通,油脂油料,豆二,"净空3121
(增加1115)
净持仓数据",b2608,0,0,522,0
2026-05-29,摩根大通,油脂油料,豆二,"净空3121
(增加1115)
净持仓数据",b2609,2332,-229,555,0
2026-05-29,摩根大通,油脂油料,豆粕,"净空21223
(增加4602)
净持仓数据",m2609,50142,-1692,53437,-366
2026-05-29,摩根大通,油脂油料,豆粕,"净空21223
(增加4602)
净持仓数据",m2611,4640,0,0,0
2026-05-29,摩根大通,油脂油料,豆粕,"净空21223
(增加4602)
净持仓数据",m2701,12951,160,28490,-7
2026-05-29,摩根大通,油脂油料,豆粕,"净空21223
(增加4602)
净持仓数据",m2705,1919,500,8948,3943
2026-05-29,摩根大通,油脂油料,菜油,"净多25168
(增加1161)
净持仓数据",oi2609,25168,1100,0,0
2026-05-29,摩根大通,油脂油料,菜油,"净多25168
(增加1161)
净持仓数据",oi2701,0,0,0,-61
2026-05-29,摩根大通,股指,500中证,"净空6567
(增加32)
净持仓数据",ic2606,0,0,1716,-52
2026-05-29,摩根大通,股指,500中证,"净空6567
(增加32)
净持仓数据",ic2607,113,-16,0,0
2026-05-29,摩根大通,股指,500中证,"净空6567
(增加32)
净持仓数据",ic2609,0,0,3329,88
2026-05-29,摩根大通,股指,500中证,"净空6567
(增加32)
净持仓数据",ic2612,0,0,1635,-20
2026-05-29,摩根大通,股指,300沪深,"净空6497
(减少89)
净持仓数据",if2609,0,0,4302,-89
2026-05-29,摩根大通,股指,300沪深,"净空6497
(减少89)
净持仓数据",if2612,0,0,2195,0
2026-05-29,摩根大通,股指,1000中证,"净空8902
(减少77)
净持仓数据",im2606,0,0,3650,-78
2026-05-29,摩根大通,股指,1000中证,"净空8902
(减少77)
净持仓数据",im2607,0,0,52,0
2026-05-29,摩根大通,股指,1000中证,"净空8902
(减少77)
净持仓数据",im2609,0,0,3183,4
2026-05-29,摩根大通,股指,1000中证,"净空8902
(减少77)
净持仓数据",im2612,0,0,2017,-3
2026-05-29,摩根大通,黑色,铁矿石,"净多23167
(减少814)
净持仓数据",i2609,23452,-813,0,0
2026-05-29,摩根大通,黑色,铁矿石,"净多23167
(减少814)
净持仓数据",i2701,1475,-1,1760,0
2026-05-29,国泰君安,农副,鸡蛋,"净空10035
(减少4464)
净持仓数据",jd2607,19390,-3950,16762,-4476
2026-05-29,国泰君安,农副,鸡蛋,"净空10035
(减少4464)
净持仓数据",jd2608,23776,4304,18239,2056
2026-05-29,国泰君安,农副,鸡蛋,"净空10035
(减少4464)
净持仓数据",jd2609,8415,3078,8385,1117
2026-05-29,国泰君安,农副,鸡蛋,"净空10035
(减少4464)
净持仓数据",jd2610,9594,712,15046,645
2026-05-29,国泰君安,农副,鸡蛋,"净空10035
(减少4464)
净持仓数据",jd2611,1921,336,8117,775
2026-05-29,国泰君安,农副,鸡蛋,"净空10035
(减少4464)
净持仓数据",jd2612,1601,53,6717,-43
2026-05-29,国泰君安,农副,鸡蛋,"净空10035
(减少4464)
净持仓数据",jd2701,1256,41,3283,32
2026-05-29,国泰君安,农副,鸡蛋,"净空10035
(减少4464)
净持仓数据",jd2702,1216,44,655,48
2026-05-29,国泰君安,农副,红枣,"净空7165
(减少174)
净持仓数据",cj2607,162,-42,457,-42
2026-05-29,国泰君安,农副,红枣,"净空7165
(减少174)
净持仓数据",cj2609,7397,-495,12862,-712
2026-05-29,国泰君安,农副,红枣,"净空7165
(减少174)
净持仓数据",cj2701,1522,356,2927,399
2026-05-29,国泰君安,农副,花生,"净多4524
(减少1300)
净持仓数据",pk2610,23023,-83,18022,1333
2026-05-29,国泰君安,农副,花生,"净多4524
(减少1300)
净持仓数据",pk2611,358,60,835,-56
2026-05-29,国泰君安,农副,生猪,"净空15413
(减少836)
净持仓数据",lh2607,7755,-3286,8291,-4384
2026-05-29,国泰君安,农副,生猪,"净空15413
(减少836)
净持仓数据",lh2609,8105,707,13427,242
2026-05-29,国泰君安,农副,生猪,"净空15413
(减少836)
净持仓数据",lh2611,7723,-27,13127,394
2026-05-29,国泰君安,农副,生猪,"净空15413
(减少836)
净持仓数据",lh2701,3115,5,7463,-136
2026-05-29,国泰君安,农副,生猪,"净空15413
(减少836)
净持仓数据",lh2703,7477,-184,7280,263
2026-05-29,国泰君安,农副,苹果,"净空886
(增加682)
净持仓数据",ap2610,7353,-1324,8239,-642
2026-05-29,国泰君安,化工,沥青,"净多10039
(减少2220)
净持仓数据",bu2609,23866,772,25450,-191
2026-05-29,国泰君安,化工,沥青,"净多10039
(减少2220)
净持仓数据",bu2606,3978,-2311,584,-222
2026-05-29,国泰君安,化工,沥青,"净多10039
(减少2220)
净持仓数据",bu2607,8040,-3269,5275,-1251
2026-05-29,国泰君安,化工,沥青,"净多10039
(减少2220)
净持仓数据",bu2608,7907,81,2443,-843
2026-05-29,国泰君安,化工,烧碱,"净空22184
(增加977)
净持仓数据",sh2610,590,25,281,22
2026-05-29,国泰君安,化工,烧碱,"净空22184
(增加977)
净持仓数据",sh2701,247,20,1207,97
2026-05-29,国泰君安,化工,烧碱,"净空22184
(增加977)
净持仓数据",sh2606,340,-443,15,-312
2026-05-29,国泰君安,化工,烧碱,"净空22184
(增加977)
净持仓数据",sh2607,14449,448,30886,763
2026-05-29,国泰君安,化工,烧碱,"净空22184
(增加977)
净持仓数据",sh2608,1691,93,2792,-36
2026-05-29,国泰君安,化工,烧碱,"净空22184
(增加977)
净持仓数据",sh2609,2536,234,6856,820
2026-05-29,国泰君安,化工,短纤,"净多6353
(增加2600)
净持仓数据",pf2606,362,-9,55,-10
2026-05-29,国泰君安,化工,短纤,"净多6353
(增加2600)
净持仓数据",pf2607,14664,435,8777,-1478
2026-05-29,国泰君安,化工,短纤,"净多6353
(增加2600)
净持仓数据",pf2608,2943,101,1764,-514
2026-05-29,国泰君安,化工,短纤,"净多6353
(增加2600)
净持仓数据",pf2609,732,68,1070,5
2026-05-29,国泰君安,化工,短纤,"净多6353
(增加2600)
净持仓数据",pf2610,440,3,1122,-5
2026-05-29,国泰君安,化工,液化气,"净空3938
(增加323)
净持仓数据",pg2607,8649,349,12446,1355
2026-05-29,国泰君安,化工,液化气,"净空3938
(增加323)
净持仓数据",pg2608,5248,101,5389,-582
2026-05-29,国泰君安,化工,丙烯,"净多85
(增加138)
净持仓数据",pl2606,190,-37,415,-9
2026-05-29,国泰君安,化工,丙烯,"净多85
(增加138)
净持仓数据",pl2607,776,164,466,-2
