date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-06-11,高盛期货,农副,花生,"净多7257
(减少454)
净持仓数据",pk2610,10024,-220,4269,295
2026-06-11,高盛期货,农副,花生,"净多7257
(减少454)
净持仓数据",pk2611,1002,61,0,0
2026-06-11,高盛期货,农副,花生,"净多7257
(减少454)
净持仓数据",pk2612,500,0,0,0
2026-06-11,高盛期货,化工,PTA,"净多41425
(增加817)
净持仓数据",ta2611,1000,0,0,0
2026-06-11,高盛期货,化工,PTA,"净多41425
(增加817)
净持仓数据",ta2701,4154,58,4422,79
2026-06-11,高盛期货,化工,PTA,"净多41425
(增加817)
净持仓数据",ta2607,4298,-48,0,0
2026-06-11,高盛期货,化工,PTA,"净多41425
(增加817)
净持仓数据",ta2608,1960,0,0,0
2026-06-11,高盛期货,化工,PTA,"净多41425
(增加817)
净持仓数据",ta2609,33371,881,0,0
2026-06-11,高盛期货,化工,PTA,"净多41425
(增加817)
净持仓数据",ta2610,1064,5,0,0
2026-06-11,高盛期货,化工,PVC,"净空61015
(增加5062)
净持仓数据",v2609,0,0,61015,5062
2026-06-11,高盛期货,化工,沥青,"净多15213
(增加2482)
净持仓数据",bu2609,15213,2482,0,0
2026-06-11,高盛期货,化工,苯乙烯,"净多9378
(增加692)
净持仓数据",eb2607,3555,-731,0,0
2026-06-11,高盛期货,化工,苯乙烯,"净多9378
(增加692)
净持仓数据",eb2608,5823,1423,0,0
2026-06-11,高盛期货,化工,乙二醇,"净空8191
(减少2594)
净持仓数据",eg2609,0,0,8191,-2594
2026-06-11,高盛期货,化工,塑料,"净空11227
(减少3492)
净持仓数据",l2609,0,0,11227,-3492
2026-06-11,高盛期货,化工,甲醇,"净多35697
(增加10586)
净持仓数据",ma2609,35697,10586,0,0
2026-06-11,高盛期货,化工,20号胶,"净多4206
(减少639)
净持仓数据",nr2608,3493,-684,489,93
2026-06-11,高盛期货,化工,20号胶,"净多4206
(减少639)
净持仓数据",nr2609,1202,138,0,0
2026-06-11,高盛期货,化工,短纤,"净多845
(减少1319)
净持仓数据",pf2608,4749,-1436,3904,-117
