date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-21,国泰君安,丙烯,"流空 12,163,000",流空,short,-12163000,12163000,建仓过程
2026-05-21,国泰君安,铝合金,"流空 11,336,050",流空,short,-11336050,11336050,建仓过程
2026-05-21,国泰君安,棉纱,"流空 10,499,875",流空,short,-10499875,10499875,建仓过程
2026-05-21,国泰君安,纸浆,"流空 9,442,200",流空,short,-9442200,9442200,建仓过程
2026-05-21,国泰君安,低硫油,"流空 6,789,120",流空,short,-6789120,6789120,建仓过程
2026-05-21,徽商期货,瓶片,"流多 103,807,380",流多,long,103807380,103807380,建仓过程
2026-05-21,徽商期货,玻璃,"流空 102,619,960",流空,short,-102619960,102619960,建仓过程
2026-05-21,徽商期货,沪金,"流多 82,448,880",流多,long,82448880,82448880,建仓过程
2026-05-21,徽商期货,PVC,"流多 58,042,655",流多,long,58042655,58042655,建仓过程
2026-05-21,徽商期货,纯碱,"流空 55,585,220",流空,short,-55585220,55585220,建仓过程
2026-05-21,徽商期货,螺纹钢,"流多 49,765,920",流多,long,49765920,49765920,建仓过程
2026-05-21,徽商期货,烧碱,"流空 49,267,290",流空,short,-49267290,49267290,建仓过程
2026-05-21,徽商期货,菜粕,"流多 44,783,260",流多,long,44783260,44783260,建仓过程
2026-05-21,徽商期货,纸浆,"流多 43,206,680",流多,long,43206680,43206680,建仓过程
2026-05-21,徽商期货,液化气,"流多 39,825,580",流多,long,39825580,39825580,建仓过程
2026-05-21,徽商期货,不锈钢,"流多 32,009,525",流多,long,32009525,32009525,建仓过程
2026-05-21,徽商期货,苹果,"流空 28,790,300",流空,short,-28790300,28790300,建仓过程
2026-05-21,徽商期货,合成橡胶,"流多 28,020,450",流多,long,28020450,28020450,建仓过程
2026-05-21,徽商期货,焦煤,"流空 26,867,820",流空,short,-26867820,26867820,建仓过程
2026-05-21,徽商期货,燃料油,"流多 25,295,820",流多,long,25295820,25295820,建仓过程
2026-05-21,徽商期货,鸡蛋,"流多 25,106,270",流多,long,25106270,25106270,建仓过程
2026-05-21,徽商期货,生猪,"流空 23,551,200",流空,short,-23551200,23551200,建仓过程
2026-05-21,徽商期货,乙二醇,"流空 19,097,950",流空,short,-19097950,19097950,建仓过程
2026-05-21,徽商期货,豆一,"流空 16,721,660",流空,short,-16721660,16721660,建仓过程
2026-05-21,徽商期货,豆油,"流空 14,668,710",流空,short,-14668710,14668710,建仓过程
2026-05-21,徽商期货,氧化铝,"流空 13,377,480",流空,short,-13377480,13377480,建仓过程
2026-05-21,徽商期货,50上证,"流多 12,911,400",流多,long,12911400,12911400,建仓过程
2026-05-21,徽商期货,豆粕,"流多 10,770,600",流多,long,10770600,10770600,建仓过程
2026-05-21,徽商期货,豆二,"流空 7,351,080",流空,short,-7351080,7351080,建仓过程
2026-05-21,徽商期货,沪铜,"流多 6,802,250",流多,long,6802250,6802250,建仓过程
2026-05-21,徽商期货,工业硅,"流空 6,502,500",流空,short,-6502500,6502500,建仓过程
2026-05-21,徽商期货,棕榈油,"流空 6,332,330",流空,short,-6332330,6332330,建仓过程
2026-05-21,徽商期货,塑料,"流空 6,247,105",流空,short,-6247105,6247105,建仓过程
2026-05-21,徽商期货,淀粉,"流多 5,661,130",流多,long,5661130,5661130,建仓过程
2026-05-21,摩根大通,棕榈油,"流空 1,131,823,450",流空,short,-1131823450,1131823450,建仓过程
2026-05-21,摩根大通,300沪深,"流多 366,381,600",流多,long,366381600,366381600,建仓过程
2026-05-21,摩根大通,豆粕,"流多 350,405,380",流多,long,350405380,350405380,建仓过程
2026-05-21,摩根大通,沪铜,"流空 249,924,150",流空,short,-249924150,249924150,建仓过程
2026-05-21,摩根大通,菜油,"流空 222,815,740",流空,short,-222815740,222815740,建仓过程
2026-05-21,摩根大通,豆油,"流空 165,311,460",流空,short,-165311460,165311460,建仓过程
2026-05-21,摩根大通,沪镍,"流空 160,694,940",流空,short,-160694940,160694940,建仓过程
2026-05-21,摩根大通,铁矿石,"流空 158,282,800",流空,short,-158282800,158282800,建仓过程
2026-05-21,摩根大通,菜粕,"流空 141,527,250",流空,short,-141527250,141527250,建仓过程
2026-05-21,摩根大通,豆一,"流空 67,735,900",流空,short,-67735900,67735900,建仓过程
2026-05-21,摩根大通,PTA,"流多 66,130,250",流多,long,66130250,66130250,建仓过程
2026-05-21,摩根大通,20号胶,"流空 45,154,450",流空,short,-45154450,45154450,建仓过程
2026-05-21,摩根大通,花生,"流空 25,782,660",流空,short,-25782660,25782660,建仓过程
2026-05-21,摩根大通,低硫油,"流空 22,776,840",流空,short,-22776840,22776840,建仓过程
2026-05-21,摩根大通,500中证,"流空 6,472,320",流空,short,-6472320,6472320,建仓过程
2026-05-21,高盛期货,棕榈油,"流空 860,909,890",流空,short,-860909890,860909890,建仓过程
2026-05-21,高盛期货,沪金,"流多 707,373,000",流多,long,707373000,707373000,建仓过程
2026-05-21,高盛期货,铁矿石,"流多 698,656,000",流多,long,698656000,698656000,建仓过程
2026-05-21,高盛期货,豆粕,"流空 457,463,350",流空,short,-457463350,457463350,建仓过程
2026-05-21,高盛期货,沪锌,"流多 455,598,850",流多,long,455598850,455598850,建仓过程
2026-05-21,高盛期货,塑料,"流空 380,600,265",流空,short,-380600265,380600265,建仓过程
2026-05-21,高盛期货,白糖,"流空 242,028,540",流空,short,-242028540,242028540,建仓过程
2026-05-21,高盛期货,菜油,"流空 236,696,660",流空,short,-236696660,236696660,建仓过程
2026-05-21,高盛期货,沪铝,"流多 231,404,200",流多,long,231404200,231404200,建仓过程
2026-05-21,高盛期货,不锈钢,"流空 222,080,600",流空,short,-222080600,222080600,建仓过程
2026-05-21,高盛期货,沪银,"流多 217,978,410",流多,long,217978410,217978410,建仓过程
2026-05-21,高盛期货,短纤,"流多 194,839,100",流多,long,194839100,194839100,建仓过程
2026-05-21,高盛期货,菜粕,"流空 174,107,110",流空,short,-174107110,174107110,建仓过程
2026-05-21,高盛期货,热卷,"流空 166,612,600",流空,short,-166612600,166612600,建仓过程
2026-05-21,高盛期货,液化气,"流空 146,664,920",流空,short,-146664920,146664920,建仓过程
2026-05-21,高盛期货,瓶片,"流空 124,093,020",流空,short,-124093020,124093020,建仓过程
2026-05-21,高盛期货,沪铜,"流空 123,652,200",流空,short,-123652200,123652200,建仓过程
2026-05-21,高盛期货,沪铅,"流多 123,006,550",流多,long,123006550,123006550,建仓过程
2026-05-21,高盛期货,玻璃,"流多 86,845,440",流多,long,86845440,86845440,建仓过程
2026-05-21,高盛期货,螺纹钢,"流空 81,223,840",流空,short,-81223840,81223840,建仓过程
2026-05-21,高盛期货,苯乙烯,"流多 76,570,130",流多,long,76570130,76570130,建仓过程
2026-05-21,高盛期货,豆一,"流多 69,563,350",流多,long,69563350,69563350,建仓过程
2026-05-21,高盛期货,20号胶,"流空 65,498,000",流空,short,-65498000,65498000,建仓过程
2026-05-21,高盛期货,乙二醇,"流空 60,865,000",流空,short,-60865000,60865000,建仓过程
2026-05-21,高盛期货,沥青,"流空 60,589,230",流空,short,-60589230,60589230,建仓过程
2026-05-21,高盛期货,花生,"流空 59,455,300",流空,short,-59455300,59455300,建仓过程
2026-05-21,高盛期货,锰硅,"流空 48,033,000",流空,short,-48033000,48033000,建仓过程
2026-05-21,高盛期货,沪锡,"流多 46,266,320",流多,long,46266320,46266320,建仓过程
2026-05-21,高盛期货,PP,"流多 45,716,905",流多,long,45716905,45716905,建仓过程
2026-05-21,高盛期货,沪镍,"流空 43,296,660",流空,short,-43296660,43296660,建仓过程
2026-05-21,高盛期货,PTA,"流多 39,963,730",流多,long,39963730,39963730,建仓过程
2026-05-21,高盛期货,碳酸锂,"流空 36,524,000",流空,short,-36524000,36524000,建仓过程
2026-05-21,高盛期货,燃料油,"流空 35,638,000",流空,short,-35638000,35638000,建仓过程
2026-05-21,高盛期货,纸浆,"流空 28,101,520",流空,short,-28101520,28101520,建仓过程
2026-05-21,高盛期货,对二甲苯,"流空 26,399,520",流空,short,-26399520,26399520,建仓过程
2026-05-21,高盛期货,甲醇,"流多 24,543,100",流多,long,24543100,24543100,建仓过程
2026-05-21,高盛期货,硅铁,"流多 23,489,960",流多,long,23489960,23489960,建仓过程
2026-05-21,高盛期货,二债,"流空 20,532,400",流空,short,-20532400,20532400,建仓过程
2026-05-21,高盛期货,豆二,"流多 18,369,920",流多,long,18369920,18369920,建仓过程
2026-05-21,高盛期货,PVC,"流多 6,030,675",流多,long,6030675,6030675,建仓过程
2026-05-21,高盛期货,豆油,"流多 5,404,140",流多,long,5404140,5404140,建仓过程
