date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-06-10,高盛期货,农副,花生,"净多7711
(增加2244)
净持仓数据",pk2610,10244,2646,3974,461
2026-06-10,高盛期货,农副,花生,"净多7711
(增加2244)
净持仓数据",pk2611,941,59,0,0
2026-06-10,高盛期货,农副,花生,"净多7711
(增加2244)
净持仓数据",pk2612,500,0,0,0
2026-06-10,高盛期货,化工,液化气,"净多2373
(减少695)
净持仓数据",pg2607,908,-774,0,0
2026-06-10,高盛期货,化工,液化气,"净多2373
(减少695)
净持仓数据",pg2608,1522,79,0,0
2026-06-10,高盛期货,化工,液化气,"净多2373
(减少695)
净持仓数据",pg2610,0,0,57,0
2026-06-10,高盛期货,化工,PP,"净多4523
(减少1604)
净持仓数据",pp2609,12106,-2142,7583,-538
2026-06-10,高盛期货,化工,瓶片,"净多1162
(减少514)
净持仓数据",pr2607,103,-51,0,0
2026-06-10,高盛期货,化工,瓶片,"净多1162
(减少514)
净持仓数据",pr2608,394,-270,715,323
2026-06-10,高盛期货,化工,瓶片,"净多1162
(减少514)
净持仓数据",pr2609,1380,130,0,0
2026-06-10,高盛期货,化工,对二甲苯,"净多1040
(增加92)
净持仓数据",px2609,5275,-8,4393,-89
2026-06-10,高盛期货,化工,对二甲苯,"净多1040
(增加92)
净持仓数据",px2701,158,11,0,0
2026-06-10,高盛期货,化工,天然橡胶,"净多2416
(减少270)
净持仓数据",ru2609,2416,-270,0,0
2026-06-10,高盛期货,化工,纯碱,"净空64100
(增加1790)
净持仓数据",sa2609,0,0,47147,1790
2026-06-10,高盛期货,化工,纯碱,"净空64100
(增加1790)
净持仓数据",sa2701,0,0,16953,0
2026-06-10,高盛期货,化工,PTA,"净多40608
(增加11501)
净持仓数据",ta2607,4346,-1910,0,0
2026-06-10,高盛期货,化工,PTA,"净多40608
(增加11501)
净持仓数据",ta2608,1960,0,0,0
2026-06-10,高盛期货,化工,PTA,"净多40608
(增加11501)
净持仓数据",ta2609,32490,1427,0,-12733
2026-06-10,高盛期货,化工,PTA,"净多40608
(增加11501)
净持仓数据",ta2610,1059,50,0,0
2026-06-10,高盛期货,化工,PTA,"净多40608
(增加11501)
净持仓数据",ta2611,1000,0,0,0
2026-06-10,高盛期货,化工,PTA,"净多40608
(增加11501)
净持仓数据",ta2701,4096,435,4343,1234
