date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-25,国泰君安,玻璃,"流多 64,826,420",流多,long,64826420,64826420,建仓过程
2026-05-25,国泰君安,豆二,"流多 60,637,250",流多,long,60637250,60637250,建仓过程
2026-05-25,国泰君安,多晶硅,"流空 59,897,295",流空,short,-59897295,59897295,建仓过程
2026-05-25,国泰君安,瓶片,"流多 50,606,760",流多,long,50606760,50606760,建仓过程
2026-05-25,国泰君安,碳酸锂,"流多 48,385,860",流多,long,48385860,48385860,建仓过程
2026-05-25,国泰君安,合成橡胶,"流空 47,015,100",流空,short,-47015100,47015100,建仓过程
2026-05-25,国泰君安,沪锌,"流多 43,732,575",流多,long,43732575,43732575,建仓过程
2026-05-25,国泰君安,低硫油,"流多 32,706,380",流多,long,32706380,32706380,建仓过程
2026-05-25,国泰君安,尿素,"流多 27,959,620",流多,long,27959620,27959620,建仓过程
2026-05-25,国泰君安,淀粉,"流空 25,013,890",流空,short,-25013890,25013890,建仓过程
2026-05-25,国泰君安,不锈钢,"流空 22,498,400",流空,short,-22498400,22498400,建仓过程
2026-05-25,国泰君安,红枣,"流多 20,193,850",流多,long,20193850,20193850,建仓过程
2026-05-25,国泰君安,苹果,"流空 19,689,840",流空,short,-19689840,19689840,建仓过程
2026-05-25,国泰君安,焦炭,"流空 19,175,400",流空,short,-19175400,19175400,建仓过程
2026-05-25,国泰君安,双胶纸,"流空 14,769,600",流空,short,-14769600,14769600,建仓过程
2026-05-25,国泰君安,铁矿石,"流空 14,684,500",流空,short,-14684500,14684500,建仓过程
2026-05-25,国泰君安,20号胶,"流空 12,377,950",流空,short,-12377950,12377950,建仓过程
2026-05-25,国泰君安,沪铅,"流空 11,874,075",流空,short,-11874075,11874075,建仓过程
2026-05-25,国泰君安,棉纱,"流空 7,943,400",流空,short,-7943400,7943400,建仓过程
2026-05-25,国泰君安,铝合金,"流多 6,182,000",流多,long,6182000,6182000,建仓过程
2026-05-25,徽商期货,甲醇,"流多 259,227,080",流多,long,259227080,259227080,建仓过程
2026-05-25,徽商期货,鸡蛋,"流多 204,626,770",流多,long,204626770,204626770,建仓过程
2026-05-25,徽商期货,花生,"流空 161,734,590",流空,short,-161734590,161734590,建仓过程
2026-05-25,徽商期货,燃料油,"流多 110,896,800",流多,long,110896800,110896800,建仓过程
2026-05-25,徽商期货,螺纹钢,"流空 90,153,540",流空,short,-90153540,90153540,建仓过程
2026-05-25,徽商期货,纯碱,"流空 84,182,300",流空,short,-84182300,84182300,建仓过程
2026-05-25,徽商期货,白糖,"流多 81,717,520",流多,long,81717520,81717520,建仓过程
2026-05-25,徽商期货,沥青,"流多 63,668,000",流多,long,63668000,63668000,建仓过程
2026-05-25,徽商期货,豆油,"流多 61,809,610",流多,long,61809610,61809610,建仓过程
2026-05-25,徽商期货,苯乙烯,"流多 61,729,950",流多,long,61729950,61729950,建仓过程
2026-05-25,徽商期货,焦煤,"流空 59,494,380",流空,short,-59494380,59494380,建仓过程
2026-05-25,徽商期货,烧碱,"流多 59,489,700",流多,long,59489700,59489700,建仓过程
2026-05-25,徽商期货,沪铜,"流空 38,460,050",流空,short,-38460050,38460050,建仓过程
2026-05-25,徽商期货,氧化铝,"流多 37,451,480",流多,long,37451480,37451480,建仓过程
2026-05-25,徽商期货,菜粕,"流多 37,228,520",流多,long,37228520,37228520,建仓过程
2026-05-25,徽商期货,PVC,"流空 30,015,970",流空,short,-30015970,30015970,建仓过程
2026-05-25,徽商期货,沪金,"流多 29,820,000",流多,long,29820000,29820000,建仓过程
2026-05-25,徽商期货,玻璃,"流空 26,393,440",流空,short,-26393440,26393440,建仓过程
2026-05-25,徽商期货,纸浆,"流空 24,255,400",流空,short,-24255400,24255400,建仓过程
2026-05-25,徽商期货,工业硅,"流空 23,093,650",流空,short,-23093650,23093650,建仓过程
2026-05-25,徽商期货,苹果,"流多 20,746,000",流多,long,20746000,20746000,建仓过程
2026-05-25,徽商期货,豆粕,"流空 19,571,540",流空,short,-19571540,19571540,建仓过程
2026-05-25,徽商期货,液化气,"流多 18,460,280",流多,long,18460280,18460280,建仓过程
2026-05-25,徽商期货,豆一,"流多 18,345,530",流多,long,18345530,18345530,建仓过程
2026-05-25,徽商期货,乙二醇,"流空 14,855,300",流空,short,-14855300,14855300,建仓过程
2026-05-25,徽商期货,PTA,"流多 11,844,640",流多,long,11844640,11844640,建仓过程
2026-05-25,徽商期货,生猪,"流空 9,017,600",流空,short,-9017600,9017600,建仓过程
2026-05-25,徽商期货,棕榈油,"流多 7,994,440",流多,long,7994440,7994440,建仓过程
2026-05-25,徽商期货,50上证,"流多 7,784,100",流多,long,7784100,7784100,建仓过程
2026-05-25,徽商期货,多晶硅,"流空 6,902,415",流空,short,-6902415,6902415,建仓过程
2026-05-25,徽商期货,塑料,"流多 6,214,260",流多,long,6214260,6214260,建仓过程
2026-05-25,徽商期货,红枣,"流空 5,671,150",流空,short,-5671150,5671150,建仓过程
2026-05-25,摩根大通,豆油,"流空 292,422,760",流空,short,-292422760,292422760,建仓过程
2026-05-25,摩根大通,棕榈油,"流多 202,016,000",流多,long,202016000,202016000,建仓过程
2026-05-25,摩根大通,20号胶,"流多 187,330,100",流多,long,187330100,187330100,建仓过程
2026-05-25,摩根大通,菜粕,"流空 136,876,320",流空,short,-136876320,136876320,建仓过程
2026-05-25,摩根大通,豆粕,"流空 136,743,160",流空,short,-136743160,136743160,建仓过程
2026-05-25,摩根大通,豆二,"流多 71,161,890",流多,long,71161890,71161890,建仓过程
2026-05-25,摩根大通,菜油,"流多 53,143,950",流多,long,53143950,53143950,建仓过程
2026-05-25,摩根大通,豆一,"流多 48,470,250",流多,long,48470250,48470250,建仓过程
2026-05-25,摩根大通,铁矿石,"流空 44,196,250",流空,short,-44196250,44196250,建仓过程
2026-05-25,摩根大通,花生,"流空 32,085,990",流空,short,-32085990,32085990,建仓过程
2026-05-25,摩根大通,PTA,"流空 24,750,420",流空,short,-24750420,24750420,建仓过程
2026-05-25,摩根大通,300沪深,"流空 21,456,000",流空,short,-21456000,21456000,建仓过程
2026-05-25,摩根大通,低硫油,"流空 16,127,190",流空,short,-16127190,16127190,建仓过程
2026-05-25,摩根大通,1000中证,"流多 15,998,880",流多,long,15998880,15998880,建仓过程
2026-05-25,高盛期货,棕榈油,"流空 648,150,400",流空,short,-648150400,648150400,建仓过程
2026-05-25,高盛期货,豆粕,"流空 585,839,580",流空,short,-585839580,585839580,建仓过程
2026-05-25,高盛期货,螺纹钢,"流多 469,901,250",流多,long,469901250,469901250,建仓过程
2026-05-25,高盛期货,热卷,"流多 421,452,460",流多,long,421452460,421452460,建仓过程
2026-05-25,高盛期货,豆一,"流多 381,392,330",流多,long,381392330,381392330,建仓过程
2026-05-25,高盛期货,沪铜,"流空 377,139,100",流空,short,-377139100,377139100,建仓过程
2026-05-25,高盛期货,豆油,"流空 283,039,920",流空,short,-283039920,283039920,建仓过程
2026-05-25,高盛期货,PP,"流空 262,254,395",流空,short,-262254395,262254395,建仓过程
2026-05-25,高盛期货,白糖,"流空 248,289,720",流空,short,-248289720,248289720,建仓过程
2026-05-25,高盛期货,锰硅,"流多 237,476,370",流多,long,237476370,237476370,建仓过程
2026-05-25,高盛期货,菜粕,"流空 234,111,830",流空,short,-234111830,234111830,建仓过程
2026-05-25,高盛期货,豆二,"流空 230,438,890",流空,short,-230438890,230438890,建仓过程
2026-05-25,高盛期货,PVC,"流多 174,213,050",流多,long,174213050,174213050,建仓过程
2026-05-25,高盛期货,PTA,"流多 163,621,170",流多,long,163621170,163621170,建仓过程
2026-05-25,高盛期货,沪银,"流空 163,194,750",流空,short,-163194750,163194750,建仓过程
2026-05-25,高盛期货,二债,"流多 153,966,000",流多,long,153966000,153966000,建仓过程
2026-05-25,高盛期货,硅铁,"流多 149,331,400",流多,long,149331400,149331400,建仓过程
2026-05-25,高盛期货,对二甲苯,"流多 128,250,000",流多,long,128250000,128250000,建仓过程
2026-05-25,高盛期货,不锈钢,"流空 125,398,000",流空,short,-125398000,125398000,建仓过程
2026-05-25,高盛期货,塑料,"流多 113,310,520",流多,long,113310520,113310520,建仓过程
2026-05-25,高盛期货,沪铅,"流多 106,142,925",流多,long,106142925,106142925,建仓过程
2026-05-25,高盛期货,20号胶,"流多 104,363,500",流多,long,104363500,104363500,建仓过程
2026-05-25,高盛期货,苯乙烯,"流空 90,984,885",流空,short,-90984885,90984885,建仓过程
2026-05-25,高盛期货,纯碱,"流多 90,457,380",流多,long,90457380,90457380,建仓过程
2026-05-25,高盛期货,燃料油,"流空 88,278,400",流空,short,-88278400,88278400,建仓过程
2026-05-25,高盛期货,甲醇,"流多 84,301,300",流多,long,84301300,84301300,建仓过程
2026-05-25,高盛期货,沪锡,"流多 71,711,770",流多,long,71711770,71711770,建仓过程
2026-05-25,高盛期货,瓶片,"流多 60,512,760",流多,long,60512760,60512760,建仓过程
2026-05-25,高盛期货,乙二醇,"流多 57,504,060",流多,long,57504060,57504060,建仓过程
2026-05-25,高盛期货,铁矿石,"流多 45,281,100",流多,long,45281100,45281100,建仓过程
2026-05-25,高盛期货,液化气,"流多 44,101,200",流多,long,44101200,44101200,建仓过程
2026-05-25,高盛期货,沥青,"流空 39,072,000",流空,short,-39072000,39072000,建仓过程
2026-05-25,高盛期货,沪金,"流空 29,012,180",流空,short,-29012180,29012180,建仓过程
2026-05-25,高盛期货,菜油,"流空 22,129,060",流空,short,-22129060,22129060,建仓过程
2026-05-25,高盛期货,沪铝,"流空 18,303,550",流空,short,-18303550,18303550,建仓过程
2026-05-25,高盛期货,沪镍,"流空 17,725,380",流空,short,-17725380,17725380,建仓过程
2026-05-25,高盛期货,低硫油,"流空 17,386,370",流空,short,-17386370,17386370,建仓过程
2026-05-25,高盛期货,短纤,"流多 14,686,050",流多,long,14686050,14686050,建仓过程
2026-05-25,高盛期货,玻璃,"流空 14,269,120",流空,short,-14269120,14269120,建仓过程
2026-05-25,高盛期货,纸浆,"流空 9,259,840",流空,short,-9259840,9259840,建仓过程
2026-05-25,高盛期货,花生,"流空 8,771,530",流空,short,-8771530,8771530,建仓过程
