date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-05-28,摩根大通,油脂油料,豆二,"净空1451
(增加79)
净持仓数据",b2607,0,0,3490,-220
2026-05-28,摩根大通,油脂油料,豆二,"净空1451
(增加79)
净持仓数据",b2608,0,0,522,0
2026-05-28,摩根大通,油脂油料,豆二,"净空1451
(增加79)
净持仓数据",b2609,2561,-299,0,0
2026-05-28,摩根大通,油脂油料,豆粕,"净空16621
(减少2042)
净持仓数据",m2609,51834,-1327,53803,-4316
2026-05-28,摩根大通,油脂油料,豆粕,"净空16621
(减少2042)
净持仓数据",m2611,4640,0,0,0
2026-05-28,摩根大通,油脂油料,豆粕,"净空16621
(减少2042)
净持仓数据",m2701,12791,-781,28497,-294
2026-05-28,摩根大通,油脂油料,豆粕,"净空16621
(减少2042)
净持仓数据",m2705,1419,540,5005,1000
2026-05-28,摩根大通,油脂油料,菜油,"净多24007
(增加8418)
净持仓数据",oi2609,24068,5868,0,-2550
2026-05-28,摩根大通,油脂油料,菜油,"净多24007
(增加8418)
净持仓数据",oi2701,0,0,61,0
2026-05-28,摩根大通,油脂油料,棕榈油,"净多1949
(减少250)
净持仓数据",p2607,302,0,0,0
2026-05-28,摩根大通,油脂油料,棕榈油,"净多1949
(减少250)
净持仓数据",p2609,11665,459,10018,709
2026-05-28,摩根大通,油脂油料,菜粕,"净空36668
(增加1726)
净持仓数据",rm2609,0,0,36668,1726
2026-05-28,摩根大通,股指,500中证,"净空6535
(减少2)
净持仓数据",ic2606,0,0,1768,-2
2026-05-28,摩根大通,股指,500中证,"净空6535
(减少2)
净持仓数据",ic2607,129,0,0,0
2026-05-28,摩根大通,股指,500中证,"净空6535
(减少2)
净持仓数据",ic2609,0,0,3241,0
2026-05-28,摩根大通,股指,500中证,"净空6535
(减少2)
净持仓数据",ic2612,0,0,1655,0
2026-05-28,摩根大通,股指,300沪深,"净空6586
(增加10)
净持仓数据",if2609,0,0,4391,10
2026-05-28,摩根大通,股指,300沪深,"净空6586
(增加10)
净持仓数据",if2612,0,0,2195,0
2026-05-28,摩根大通,股指,1000中证,"净空8927
(增加130)
净持仓数据",im2606,0,0,3728,3
2026-05-28,摩根大通,股指,1000中证,"净空8927
(增加130)
净持仓数据",im2609,0,0,3179,2
2026-05-28,摩根大通,股指,1000中证,"净空8927
(增加130)
净持仓数据",im2612,0,0,2020,125
2026-05-28,摩根大通,黑色,铁矿石,"净多23981
(减少688)
净持仓数据",i2609,24265,-602,0,0
2026-05-28,摩根大通,黑色,铁矿石,"净多23981
(减少688)
净持仓数据",i2701,1476,-86,1760,0
2026-05-28,国泰君安,农副,生猪,"净空16249
(减少19)
净持仓数据",lh2607,11041,-367,12675,-1765
2026-05-28,国泰君安,农副,生猪,"净空16249
(减少19)
净持仓数据",lh2609,7398,446,13185,735
2026-05-28,国泰君安,农副,生猪,"净空16249
(减少19)
净持仓数据",lh2611,7750,238,12733,582
2026-05-28,国泰君安,农副,生猪,"净空16249
(减少19)
净持仓数据",lh2701,3110,13,7599,328
2026-05-28,国泰君安,农副,生猪,"净空16249
(减少19)
净持仓数据",lh2703,7661,-253,7017,178
2026-05-28,国泰君安,农副,苹果,"净空204
(增加1488)
净持仓数据",ap2610,8677,-1057,8881,431
2026-05-28,国泰君安,农副,鸡蛋,"净空14499
(增加7472)
净持仓数据",jd2607,23340,-4802,21238,-203
2026-05-28,国泰君安,农副,鸡蛋,"净空14499
(增加7472)
净持仓数据",jd2608,19472,-2287,16183,-2234
2026-05-28,国泰君安,农副,鸡蛋,"净空14499
(增加7472)
净持仓数据",jd2609,5337,-1561,7268,392
2026-05-28,国泰君安,农副,鸡蛋,"净空14499
(增加7472)
净持仓数据",jd2610,8882,-383,14401,755
2026-05-28,国泰君安,农副,鸡蛋,"净空14499
(增加7472)
净持仓数据",jd2611,1585,89,7342,433
2026-05-28,国泰君安,农副,鸡蛋,"净空14499
(增加7472)
净持仓数据",jd2612,1548,115,6760,-100
2026-05-28,国泰君安,农副,鸡蛋,"净空14499
(增加7472)
净持仓数据",jd2701,1215,34,3251,-231
2026-05-28,国泰君安,农副,鸡蛋,"净空14499
(增加7472)
净持仓数据",jd2702,1172,132,607,-3
2026-05-28,国泰君安,农副,花生,"净多5824
(增加660)
净持仓数据",pk2610,23106,-460,16689,-973
2026-05-28,国泰君安,农副,花生,"净多5824
(增加660)
净持仓数据",pk2611,298,104,891,-43
2026-05-28,国泰君安,农副,红枣,"净空7339
(增加1695)
净持仓数据",cj2607,204,-97,499,-119
2026-05-28,国泰君安,农副,红枣,"净空7339
(增加1695)
净持仓数据",cj2609,7892,-1392,13574,209
2026-05-28,国泰君安,农副,红枣,"净空7339
(增加1695)
净持仓数据",cj2701,1166,125,2528,241
2026-05-28,国泰君安,化工,塑料,"净空25265
(减少3531)
净持仓数据",l2609,28996,-768,56111,-4187
2026-05-28,国泰君安,化工,塑料,"净空25265
(减少3531)
净持仓数据",l2610,5006,127,5308,147
2026-05-28,国泰君安,化工,塑料,"净空25265
(减少3531)
净持仓数据",l2701,6484,337,3775,578
2026-05-28,国泰君安,化工,塑料,"净空25265
(减少3531)
净持仓数据",l2607,11874,-76,12459,-789
2026-05-28,国泰君安,化工,塑料,"净空25265
(减少3531)
净持仓数据",l2608,9335,-325,9307,15
2026-05-28,国泰君安,化工,瓶片,"净多398
(增加907)
净持仓数据",pr2606,36,-28,28,-14
2026-05-28,国泰君安,化工,瓶片,"净多398
(增加907)
净持仓数据",pr2607,4047,939,3392,128
2026-05-28,国泰君安,化工,瓶片,"净多398
(增加907)
净持仓数据",pr2608,1193,-37,1182,12
2026-05-28,国泰君安,化工,瓶片,"净多398
(增加907)
净持仓数据",pr2609,507,100,783,-59
2026-05-28,国泰君安,化工,多晶硅,"净空10311
(减少159)
净持仓数据",ps2607,3726,-1089,7046,-883
2026-05-28,国泰君安,化工,多晶硅,"净空10311
(减少159)
净持仓数据",ps2609,4114,501,11105,136
2026-05-28,国泰君安,化工,苯乙烯,"净空3860
(增加1330)
净持仓数据",eb2607,45418,-1218,48957,221
2026-05-28,国泰君安,化工,苯乙烯,"净空3860
(增加1330)
净持仓数据",eb2608,20506,691,17284,1208
2026-05-28,国泰君安,化工,苯乙烯,"净空3860
(增加1330)
净持仓数据",eb2609,2582,84,5808,-263
2026-05-28,国泰君安,化工,苯乙烯,"净空3860
(增加1330)
净持仓数据",eb2610,4134,523,4451,244
2026-05-28,国泰君安,化工,PTA,"净空35830
(减少5828)
净持仓数据",ta2606,5779,-188,10012,-3282
2026-05-28,国泰君安,化工,PTA,"净空35830
(减少5828)
净持仓数据",ta2607,47800,1078,53430,484
2026-05-28,国泰君安,化工,PTA,"净空35830
(减少5828)
净持仓数据",ta2608,1977,-369,3420,-319
2026-05-28,国泰君安,化工,PTA,"净空35830
(减少5828)
净持仓数据",ta2609,126513,3783,162568,3425
2026-05-28,国泰君安,化工,PTA,"净空35830
(减少5828)
净持仓数据",ta2610,2106,23,2556,75
2026-05-28,国泰君安,化工,PTA,"净空35830
(减少5828)
净持仓数据",ta2701,17217,3263,5236,1379
2026-05-28,国泰君安,化工,对二甲苯,"净空20654
(减少9737)
净持仓数据",px2606,1170,-180,784,-199
2026-05-28,国泰君安,化工,对二甲苯,"净空20654
(减少9737)
净持仓数据",px2607,18842,1677,30940,-2747
2026-05-28,国泰君安,化工,对二甲苯,"净空20654
(减少9737)
净持仓数据",px2608,3189,512,12154,-378
2026-05-28,国泰君安,化工,对二甲苯,"净空20654
(减少9737)
净持仓数据",px2609,18245,4884,17904,615
2026-05-28,国泰君安,化工,对二甲苯,"净空20654
(减少9737)
净持仓数据",px2610,468,180,786,45
2026-05-28,国泰君安,化工,乙二醇,"净空29139
(减少4994)
净持仓数据",eg2607,10802,98,13088,-2412
2026-05-28,国泰君安,化工,乙二醇,"净空29139
(减少4994)
净持仓数据",eg2608,4942,140,4195,80
2026-05-28,国泰君安,化工,乙二醇,"净空29139
(减少4994)
净持仓数据",eg2609,19683,-1963,46947,-3735
2026-05-28,国泰君安,化工,乙二醇,"净空29139
(减少4994)
净持仓数据",eg2610,2231,164,2336,67
2026-05-28,国泰君安,化工,乙二醇,"净空29139
(减少4994)
净持仓数据",eg2701,6140,226,6371,-329
2026-05-28,国泰君安,化工,甲醇,"净多65862
(增加3107)
净持仓数据",ma2606,68,-251,63,-111
2026-05-28,国泰君安,化工,甲醇,"净多65862
(增加3107)
净持仓数据",ma2607,4999,267,7799,-230
2026-05-28,国泰君安,化工,甲醇,"净多65862
(增加3107)
净持仓数据",ma2608,1611,198,823,-33
2026-05-28,国泰君安,化工,甲醇,"净多65862
(增加3107)
净持仓数据",ma2609,131452,-354,62054,-487
2026-05-28,国泰君安,化工,甲醇,"净多65862
(增加3107)
净持仓数据",ma2610,4183,1359,1328,0
2026-05-28,国泰君安,化工,甲醇,"净多65862
(增加3107)
净持仓数据",ma2701,6361,1291,10745,264
2026-05-28,国泰君安,化工,天然橡胶,"净空11090
(减少4445)
净持仓数据",ru2609,18713,2443,30213,-1264
2026-05-28,国泰君安,化工,天然橡胶,"净空11090
(减少4445)
净持仓数据",ru2701,2286,462,1876,-276
2026-05-28,国泰君安,化工,纯碱,"净空62942
(减少135)
净持仓数据",sa2606,1478,-75,243,-61
2026-05-28,国泰君安,化工,纯碱,"净空62942
(减少135)
净持仓数据",sa2607,6098,-36,5791,193
2026-05-28,国泰君安,化工,纯碱,"净空62942
(减少135)
净持仓数据",sa2608,833,200,852,-25
2026-05-28,国泰君安,化工,纯碱,"净空62942
(减少135)
净持仓数据",sa2609,44107,176,102469,1123
2026-05-28,国泰君安,化工,纯碱,"净空62942
(减少135)
净持仓数据",sa2610,368,-364,532,-2
2026-05-28,国泰君安,化工,纯碱,"净空62942
(减少135)
净持仓数据",sa2611,3234,971,5033,-15
2026-05-28,国泰君安,化工,纯碱,"净空62942
(减少135)
净持仓数据",sa2701,9252,569,13392,93
2026-05-28,国泰君安,化工,20号胶,"净空1995
(增加73)
净持仓数据",nr2606,447,-261,42,-194
2026-05-28,国泰君安,化工,20号胶,"净空1995
(增加73)
净持仓数据",nr2607,5418,-170,6730,-81
2026-05-28,国泰君安,化工,20号胶,"净空1995
(增加73)
净持仓数据",nr2608,5242,201,6330,118
2026-05-28,国泰君安,化工,烧碱,"净空21207
(增加1076)
净持仓数据",sh2606,783,-103,327,-208
2026-05-28,国泰君安,化工,烧碱,"净空21207
(增加1076)
净持仓数据",sh2607,14001,41,30123,235
2026-05-28,国泰君安,化工,烧碱,"净空21207
(增加1076)
净持仓数据",sh2608,1598,123,2828,-82
2026-05-28,国泰君安,化工,烧碱,"净空21207
(增加1076)
净持仓数据",sh2609,2302,-189,6036,914
2026-05-28,国泰君安,化工,烧碱,"净空21207
(增加1076)
净持仓数据",sh2610,565,2,259,71
2026-05-28,国泰君安,化工,烧碱,"净空21207
(增加1076)
净持仓数据",sh2701,227,10,1110,30
2026-05-28,国泰君安,化工,合成橡胶,"净空2181
(增加2047)
净持仓数据",br2606,729,-672,279,-764
2026-05-28,国泰君安,化工,合成橡胶,"净空2181
(增加2047)
净持仓数据",br2607,8842,-3198,9261,-1059
2026-05-28,国泰君安,化工,合成橡胶,"净空2181
(增加2047)
净持仓数据",br2609,8008,0,10220,0
2026-05-28,国泰君安,化工,沥青,"净多12259
(减少3353)
净持仓数据",bu2606,6289,-808,806,-445
2026-05-28,国泰君安,化工,沥青,"净多12259
(减少3353)
净持仓数据",bu2607,11309,-1342,6526,143
2026-05-28,国泰君安,化工,沥青,"净多12259
(减少3353)
净持仓数据",bu2608,7826,115,3286,-360
2026-05-28,国泰君安,化工,沥青,"净多12259
(减少3353)
净持仓数据",bu2609,23094,-1102,25641,878
2026-05-28,国泰君安,化工,短纤,"净多3753
(减少242)
净持仓数据",pf2606,371,-27,65,-9
2026-05-28,国泰君安,化工,短纤,"净多3753
(减少242)
净持仓数据",pf2607,14229,552,10255,70
2026-05-28,国泰君安,化工,短纤,"净多3753
(减少242)
净持仓数据",pf2608,2842,-788,2278,9
2026-05-28,国泰君安,化工,短纤,"净多3753
(减少242)
净持仓数据",pf2609,664,-48,1065,-80
2026-05-28,国泰君安,化工,短纤,"净多3753
(减少242)
净持仓数据",pf2610,437,63,1127,4
2026-05-28,国泰君安,化工,液化气,"净空3615
(减少155)
净持仓数据",pg2607,8300,-1,11091,-153
2026-05-28,国泰君安,化工,液化气,"净空3615
(减少155)
净持仓数据",pg2608,5147,-81,5971,-84
2026-05-28,国泰君安,化工,丙烯,"净空53
(减少213)
净持仓数据",pl2606,227,0,424,-3
2026-05-28,国泰君安,化工,丙烯,"净空53
(减少213)
净持仓数据",pl2607,612,-25,468,-235
2026-05-28,国泰君安,化工,PP,"净空34621
(增加6045)
净持仓数据",pp2607,15638,-440,17347,704
2026-05-28,国泰君安,化工,PP,"净空34621
(增加6045)
净持仓数据",pp2608,10074,771,14956,755
2026-05-28,国泰君安,化工,PP,"净空34621
(增加6045)
净持仓数据",pp2609,74854,2415,86286,7127
2026-05-28,国泰君安,化工,PP,"净空34621
(增加6045)
净持仓数据",pp2610,6200,236,10612,404
2026-05-28,国泰君安,化工,PP,"净空34621
(增加6045)
净持仓数据",pp2701,22717,2900,34903,2937
2026-05-28,国泰君安,化工,尿素,"净空28868
(增加1553)
净持仓数据",ur2607,1588,154,4442,27
2026-05-28,国泰君安,化工,尿素,"净空28868
(增加1553)
净持仓数据",ur2608,176,3,890,0
2026-05-28,国泰君安,化工,尿素,"净空28868
(增加1553)
净持仓数据",ur2609,19543,-710,41656,1184
2026-05-28,国泰君安,化工,尿素,"净空28868
(增加1553)
净持仓数据",ur2610,160,-6,398,55
2026-05-28,国泰君安,化工,尿素,"净空28868
(增加1553)
净持仓数据",ur2701,4772,413,6765,141
2026-05-28,国泰君安,化工,尿素,"净空28868
(增加1553)
净持仓数据",ur2606,531,-40,1487,-40
2026-05-28,国泰君安,化工,PVC,"净空76722
(减少11523)
净持仓数据",v2606,3316,56,1248,-187
2026-05-28,国泰君安,化工,PVC,"净空76722
(减少11523)
净持仓数据",v2607,17340,36,19283,-642
2026-05-28,国泰君安,化工,PVC,"净空76722
(减少11523)
净持仓数据",v2608,12882,549,13707,1195
2026-05-28,国泰君安,化工,PVC,"净空76722
(减少11523)
净持仓数据",v2609,49200,2853,114871,-9223
2026-05-28,国泰君安,化工,PVC,"净空76722
(减少11523)
净持仓数据",v2610,8084,530,8785,332
2026-05-28,国泰君安,化工,PVC,"净空76722
(减少11523)
净持仓数据",v2701,8442,-1985,18092,-959
2026-05-28,国泰君安,原油,低硫油,"净多546
(增加116)
净持仓数据",lu2606,443,0,0,0
2026-05-28,国泰君安,原油,低硫油,"净多546
(增加116)
净持仓数据",lu2607,5742,-338,5639,-454
2026-05-28,国泰君安,原油,燃料油,"净多1024
(增加1461)
净持仓数据",fu2606,1300,-4,1534,5
2026-05-28,国泰君安,原油,燃料油,"净多1024
(增加1461)
净持仓数据",fu2607,3516,-1370,2509,-440
2026-05-28,国泰君安,原油,燃料油,"净多1024
(增加1461)
净持仓数据",fu2609,22985,290,22734,-2110
2026-05-28,国泰君安,国债,十债,"净多15833
(减少1815)
净持仓数据",t2606,25,-3540,100,-2533
2026-05-28,国泰君安,国债,十债,"净多15833
(减少1815)
净持仓数据",t2609,51487,2214,40929,2990
2026-05-28,国泰君安,国债,十债,"净多15833
(减少1815)
净持仓数据",t2612,6646,-24,1296,8
2026-05-28,国泰君安,国债,五债,"净空5481
(增加1726)
净持仓数据",tf2606,1660,-1237,2513,1699
2026-05-28,国泰君安,国债,五债,"净空5481
(增加1726)
净持仓数据",tf2609,24631,1560,29259,350
2026-05-28,国泰君安,国债,三十债,"净多5470
(增加740)
净持仓数据",tl2606,431,-3202,50,-3157
2026-05-28,国泰君安,国债,三十债,"净多5470
(增加740)
净持仓数据",tl2609,19660,723,18889,-54
2026-05-28,国泰君安,国债,三十债,"净多5470
(增加740)
净持仓数据",tl2612,4463,14,145,6
2026-05-28,国泰君安,国债,二债,"净空5796
(增加506)
净持仓数据",ts2606,0,-3836,0,-3833
2026-05-28,国泰君安,国债,二债,"净空5796
(增加506)
净持仓数据",ts2609,8105,246,13901,749
2026-05-28,国泰君安,有色,沪铜,"净多7695
(减少445)
净持仓数据",cu2608,11564,1661,13045,1748
2026-05-28,国泰君安,有色,沪铜,"净多7695
(减少445)
净持仓数据",cu2609,8305,271,12724,12
2026-05-28,国泰君安,有色,沪铜,"净多7695
(减少445)
净持仓数据",cu2610,1948,224,4234,-367
2026-05-28,国泰君安,有色,沪铜,"净多7695
(减少445)
净持仓数据",cu2612,1338,-35,2903,-6
2026-05-28,国泰君安,有色,沪铜,"净多7695
(减少445)
净持仓数据",cu2606,8387,-2690,3796,-169
2026-05-28,国泰君安,有色,沪铜,"净多7695
(减少445)
净持仓数据",cu2607,22193,575,9338,-767
2026-05-28,国泰君安,有色,碳酸锂,"净空19658
(减少3171)
净持仓数据",lc2607,13110,-1881,14774,471
2026-05-28,国泰君安,有色,碳酸锂,"净空19658
(减少3171)
净持仓数据",lc2609,34900,2841,54182,-1930
2026-05-28,国泰君安,有色,碳酸锂,"净空19658
(减少3171)
净持仓数据",lc2611,1518,342,1266,20
2026-05-28,国泰君安,有色,碳酸锂,"净空19658
(减少3171)
净持仓数据",lc2701,2307,557,1271,127
2026-05-28,国泰君安,有色,铝合金,"净空476
(增加35)
净持仓数据",ad2606,38,0,75,24
2026-05-28,国泰君安,有色,铝合金,"净空476
(增加35)
净持仓数据",ad2607,275,-21,636,34
