date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-06-05,摩根大通,菜粕,"流空 23,552,220",流空,short,-23552220,23552220,建仓过程
2026-06-05,摩根大通,沪镍,"流多 18,900,650",流多,long,18900650,18900650,建仓过程
2026-06-05,高盛期货,豆粕,"流空 1,351,259,430",流空,short,-1351259430,1351259430,建仓过程
2026-06-05,高盛期货,棕榈油,"流空 873,323,400",流空,short,-873323400,873323400,建仓过程
2026-06-05,高盛期货,豆油,"流空 691,898,850",流空,short,-691898850,691898850,建仓过程
2026-06-05,高盛期货,白糖,"流空 486,293,640",流空,short,-486293640,486293640,建仓过程
2026-06-05,高盛期货,热卷,"流空 378,775,140",流空,short,-378775140,378775140,建仓过程
2026-06-05,高盛期货,玻璃,"流空 276,429,880",流空,short,-276429880,276429880,建仓过程
2026-06-05,高盛期货,PTA,"流多 260,395,980",流多,long,260395980,260395980,建仓过程
2026-06-05,高盛期货,沪铜,"流空 243,518,000",流空,short,-243518000,243518000,建仓过程
2026-06-05,高盛期货,20号胶,"流多 231,216,150",流多,long,231216150,231216150,建仓过程
2026-06-05,高盛期货,沪锡,"流空 220,187,520",流空,short,-220187520,220187520,建仓过程
2026-06-05,高盛期货,菜油,"流空 212,231,910",流空,short,-212231910,212231910,建仓过程
2026-06-05,高盛期货,沪铝,"流空 204,178,700",流空,short,-204178700,204178700,建仓过程
2026-06-05,高盛期货,菜粕,"流空 163,657,420",流空,short,-163657420,163657420,建仓过程
2026-06-05,高盛期货,沪锌,"流空 153,010,500",流空,short,-153010500,153010500,建仓过程
2026-06-05,高盛期货,短纤,"流多 150,150,960",流多,long,150150960,150150960,建仓过程
2026-06-05,高盛期货,花生,"流多 122,323,770",流多,long,122323770,122323770,建仓过程
2026-06-05,高盛期货,锰硅,"流空 117,445,540",流空,short,-117445540,117445540,建仓过程
2026-06-05,高盛期货,纯碱,"流空 113,310,340",流空,short,-113310340,113310340,建仓过程
2026-06-05,高盛期货,燃料油,"流多 111,579,960",流多,long,111579960,111579960,建仓过程
2026-06-05,高盛期货,硅铁,"流空 86,633,750",流空,short,-86633750,86633750,建仓过程
2026-06-05,高盛期货,塑料,"流多 81,729,180",流多,long,81729180,81729180,建仓过程
2026-06-05,高盛期货,PP,"流多 75,611,720",流多,long,75611720,75611720,建仓过程
2026-06-05,高盛期货,铁矿石,"流多 69,004,300",流多,long,69004300,69004300,建仓过程
2026-06-05,高盛期货,沥青,"流多 68,942,400",流多,long,68942400,68942400,建仓过程
2026-06-05,高盛期货,沪铅,"流空 68,761,000",流空,short,-68761000,68761000,建仓过程
2026-06-05,高盛期货,天然橡胶,"流空 64,816,100",流空,short,-64816100,64816100,建仓过程
2026-06-05,高盛期货,豆二,"流空 63,005,350",流空,short,-63005350,63005350,建仓过程
2026-06-05,高盛期货,螺纹钢,"流多 57,543,600",流多,long,57543600,57543600,建仓过程
2026-06-05,高盛期货,甲醇,"流多 57,243,320",流多,long,57243320,57243320,建仓过程
2026-06-05,高盛期货,苯乙烯,"流空 55,172,265",流空,short,-55172265,55172265,建仓过程
2026-06-05,高盛期货,对二甲苯,"流多 52,066,560",流多,long,52066560,52066560,建仓过程
2026-06-05,高盛期货,液化气,"流多 47,728,240",流多,long,47728240,47728240,建仓过程
2026-06-05,高盛期货,不锈钢,"流多 44,043,675",流多,long,44043675,44043675,建仓过程
2026-06-05,高盛期货,瓶片,"流多 40,635,930",流多,long,40635930,40635930,建仓过程
2026-06-05,高盛期货,乙二醇,"流多 39,163,940",流多,long,39163940,39163940,建仓过程
2026-06-05,高盛期货,PVC,"流空 38,814,045",流空,short,-38814045,38814045,建仓过程
2026-06-05,高盛期货,碳酸锂,"流空 36,603,520",流空,short,-36603520,36603520,建仓过程
2026-06-05,高盛期货,沪金,"流空 34,300,000",流空,short,-34300000,34300000,建仓过程
2026-06-05,高盛期货,沪镍,"流多 30,317,070",流多,long,30317070,30317070,建仓过程
2026-06-05,高盛期货,豆一,"流多 20,263,200",流多,long,20263200,20263200,建仓过程
2026-06-05,高盛期货,纸浆,"流多 5,306,400",流多,long,5306400,5306400,建仓过程
