date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-06-03,国泰君安,烧碱,"流多 44,117,040",流多,long,44117040,44117040,建仓过程
2026-06-03,国泰君安,红枣,"流空 38,387,850",流空,short,-38387850,38387850,建仓过程
2026-06-03,国泰君安,尿素,"流多 36,343,460",流多,long,36343460,36343460,建仓过程
2026-06-03,国泰君安,豆二,"流空 29,492,290",流空,short,-29492290,29492290,建仓过程
2026-06-03,国泰君安,工业硅,"流空 25,038,150",流空,short,-25038150,25038150,建仓过程
2026-06-03,国泰君安,菜粕,"流多 22,214,560",流多,long,22214560,22214560,建仓过程
2026-06-03,国泰君安,沪铜,"流空 21,468,700",流空,short,-21468700,21468700,建仓过程
2026-06-03,国泰君安,锰硅,"流空 12,921,770",流空,short,-12921770,12921770,建仓过程
2026-06-03,国泰君安,短纤,"流空 10,348,000",流空,short,-10348000,10348000,建仓过程
2026-06-03,国泰君安,焦炭,"流空 8,189,750",流空,short,-8189750,8189750,建仓过程
2026-06-03,国泰君安,棉纱,"流多 8,056,725",流多,long,8056725,8056725,建仓过程
2026-06-03,国泰君安,豆一,"流空 7,293,180",流空,short,-7293180,7293180,建仓过程
2026-06-03,国泰君安,瓶片,"流空 6,281,760",流空,short,-6281760,6281760,建仓过程
2026-06-03,徽商期货,鸡蛋,"流多 136,315,570",流多,long,136315570,136315570,建仓过程
2026-06-03,徽商期货,豆一,"流空 123,810,420",流空,short,-123810420,123810420,建仓过程
2026-06-03,徽商期货,菜粕,"流空 77,102,320",流空,short,-77102320,77102320,建仓过程
2026-06-03,徽商期货,玻璃,"流空 55,535,280",流空,short,-55535280,55535280,建仓过程
2026-06-03,徽商期货,烧碱,"流空 34,939,560",流空,short,-34939560,34939560,建仓过程
2026-06-03,徽商期货,菜油,"流空 29,136,300",流空,short,-29136300,29136300,建仓过程
2026-06-03,徽商期货,棉花,"流空 26,822,125",流空,short,-26822125,26822125,建仓过程
2026-06-03,徽商期货,豆二,"流空 19,847,000",流空,short,-19847000,19847000,建仓过程
2026-06-03,徽商期货,尿素,"流多 19,819,800",流多,long,19819800,19819800,建仓过程
2026-06-03,徽商期货,豆油,"流多 17,320,060",流多,long,17320060,17320060,建仓过程
2026-06-03,徽商期货,螺纹钢,"流空 16,805,390",流空,short,-16805390,16805390,建仓过程
2026-06-03,徽商期货,氧化铝,"流多 15,079,740",流多,long,15079740,15079740,建仓过程
2026-06-03,徽商期货,白糖,"流多 13,063,140",流多,long,13063140,13063140,建仓过程
2026-06-03,徽商期货,生猪,"流空 12,255,360",流空,short,-12255360,12255360,建仓过程
2026-06-03,徽商期货,焦煤,"流空 10,856,460",流空,short,-10856460,10856460,建仓过程
2026-06-03,徽商期货,液化气,"流空 10,214,180",流空,short,-10214180,10214180,建仓过程
2026-06-03,徽商期货,棕榈油,"流多 9,758,800",流多,long,9758800,9758800,建仓过程
2026-06-03,徽商期货,苹果,"流空 8,068,200",流空,short,-8068200,8068200,建仓过程
2026-06-03,徽商期货,多晶硅,"流多 7,536,780",流多,long,7536780,7536780,建仓过程
2026-06-03,徽商期货,甲醇,"流空 6,937,080",流空,short,-6937080,6937080,建仓过程
2026-06-03,徽商期货,纯碱,"流空 6,655,920",流空,short,-6655920,6655920,建仓过程
2026-06-03,徽商期货,乙二醇,"流空 6,062,180",流空,short,-6062180,6062180,建仓过程
2026-06-03,徽商期货,PVC,"流多 5,945,360",流多,long,5945360,5945360,建仓过程
2026-06-03,徽商期货,PTA,"流空 5,120,090",流空,short,-5120090,5120090,建仓过程
2026-06-03,摩根大通,1000中证,"流多 3,709,931,040",流多,long,3709931040,3709931040,建仓过程
2026-06-03,摩根大通,500中证,"流空 1,775,968,640",流空,short,-1775968640,1775968640,建仓过程
2026-06-03,摩根大通,菜油,"流多 270,932,990",流多,long,270932990,270932990,建仓过程
2026-06-03,摩根大通,沪锌,"流多 230,006,400",流多,long,230006400,230006400,建仓过程
2026-06-03,摩根大通,豆油,"流多 175,648,590",流多,long,175648590,175648590,建仓过程
2026-06-03,摩根大通,PTA,"流多 152,423,700",流多,long,152423700,152423700,建仓过程
2026-06-03,摩根大通,对二甲苯,"流多 105,468,160",流多,long,105468160,105468160,建仓过程
2026-06-03,摩根大通,棕榈油,"流多 103,582,080",流多,long,103582080,103582080,建仓过程
2026-06-03,摩根大通,豆一,"流多 99,154,830",流多,long,99154830,99154830,建仓过程
2026-06-03,摩根大通,菜粕,"流空 87,584,000",流空,short,-87584000,87584000,建仓过程
2026-06-03,摩根大通,20号胶,"流多 83,811,550",流多,long,83811550,83811550,建仓过程
2026-06-03,摩根大通,沪镍,"流空 61,748,470",流空,short,-61748470,61748470,建仓过程
2026-06-03,摩根大通,豆粕,"流多 49,740,720",流多,long,49740720,49740720,建仓过程
2026-06-03,摩根大通,豆二,"流多 44,649,000",流多,long,44649000,44649000,建仓过程
2026-06-03,摩根大通,铁矿石,"流空 34,877,200",流空,short,-34877200,34877200,建仓过程
2026-06-03,摩根大通,瓶片,"流多 22,187,520",流多,long,22187520,22187520,建仓过程
2026-06-03,摩根大通,花生,"流空 20,375,940",流空,short,-20375940,20375940,建仓过程
2026-06-03,高盛期货,菜油,"流多 661,695,090",流多,long,661695090,661695090,建仓过程
2026-06-03,高盛期货,棕榈油,"流空 507,270,060",流空,short,-507270060,507270060,建仓过程
2026-06-03,高盛期货,PTA,"流多 263,497,310",流多,long,263497310,263497310,建仓过程
2026-06-03,高盛期货,20号胶,"流多 251,454,950",流多,long,251454950,251454950,建仓过程
2026-06-03,高盛期货,沪铜,"流多 235,328,450",流多,long,235328450,235328450,建仓过程
2026-06-03,高盛期货,白糖,"流多 235,008,000",流多,long,235008000,235008000,建仓过程
2026-06-03,高盛期货,豆粕,"流空 216,485,920",流空,short,-216485920,216485920,建仓过程
2026-06-03,高盛期货,沪银,"流空 200,136,645",流空,short,-200136645,200136645,建仓过程
2026-06-03,高盛期货,沪锌,"流多 194,165,575",流多,long,194165575,194165575,建仓过程
2026-06-03,高盛期货,螺纹钢,"流空 191,960,500",流空,short,-191960500,191960500,建仓过程
2026-06-03,高盛期货,菜粕,"流空 157,853,820",流空,short,-157853820,157853820,建仓过程
2026-06-03,高盛期货,热卷,"流空 156,303,360",流空,short,-156303360,156303360,建仓过程
2026-06-03,高盛期货,短纤,"流多 142,654,860",流多,long,142654860,142654860,建仓过程
2026-06-03,高盛期货,豆油,"流空 141,295,560",流空,short,-141295560,141295560,建仓过程
2026-06-03,高盛期货,豆一,"流多 129,256,350",流多,long,129256350,129256350,建仓过程
2026-06-03,高盛期货,苯乙烯,"流多 127,585,920",流多,long,127585920,127585920,建仓过程
2026-06-03,高盛期货,铁矿石,"流空 106,662,300",流空,short,-106662300,106662300,建仓过程
2026-06-03,高盛期货,沪锡,"流多 91,045,500",流多,long,91045500,91045500,建仓过程
2026-06-03,高盛期货,沥青,"流空 86,352,340",流空,short,-86352340,86352340,建仓过程
2026-06-03,高盛期货,沪镍,"流空 66,492,440",流空,short,-66492440,66492440,建仓过程
2026-06-03,高盛期货,花生,"流多 61,563,160",流多,long,61563160,61563160,建仓过程
2026-06-03,高盛期货,豆二,"流多 55,293,660",流多,long,55293660,55293660,建仓过程
2026-06-03,高盛期货,塑料,"流空 54,582,030",流空,short,-54582030,54582030,建仓过程
2026-06-03,高盛期货,瓶片,"流多 53,719,530",流多,long,53719530,53719530,建仓过程
2026-06-03,高盛期货,液化气,"流空 47,600,500",流空,short,-47600500,47600500,建仓过程
2026-06-03,高盛期货,甲醇,"流空 39,839,600",流空,short,-39839600,39839600,建仓过程
2026-06-03,高盛期货,沪铅,"流多 36,996,300",流多,long,36996300,36996300,建仓过程
2026-06-03,高盛期货,乙二醇,"流空 36,348,840",流空,short,-36348840,36348840,建仓过程
2026-06-03,高盛期货,碳酸锂,"流空 34,906,080",流空,short,-34906080,34906080,建仓过程
2026-06-03,高盛期货,沪铝,"流空 28,448,050",流空,short,-28448050,28448050,建仓过程
2026-06-03,高盛期货,低硫油,"流空 26,564,300",流空,short,-26564300,26564300,建仓过程
2026-06-03,高盛期货,锰硅,"流多 20,770,720",流多,long,20770720,20770720,建仓过程
2026-06-03,高盛期货,纸浆,"流多 20,559,840",流多,long,20559840,20559840,建仓过程
2026-06-03,高盛期货,天然橡胶,"流多 17,840,900",流多,long,17840900,17840900,建仓过程
2026-06-03,高盛期货,硅铁,"流多 15,573,060",流多,long,15573060,15573060,建仓过程
2026-06-03,高盛期货,纯碱,"流空 14,087,440",流空,short,-14087440,14087440,建仓过程
2026-06-03,高盛期货,对二甲苯,"流空 12,595,940",流空,short,-12595940,12595940,建仓过程
2026-06-03,高盛期货,PP,"流空 12,355,780",流空,short,-12355780,12355780,建仓过程
2026-06-03,高盛期货,PVC,"流多 8,226,420",流多,long,8226420,8226420,建仓过程
2026-06-03,高盛期货,不锈钢,"流多 7,284,000",流多,long,7284000,7284000,建仓过程
2026-06-03,高盛期货,沪金,"流空 6,881,420",流空,short,-6881420,6881420,建仓过程
