date,broker,category,product,net_position_text,contract,long_position,long_change,short_position,short_change
2026-05-14,高盛期货,原油,燃料油,"净多7125
(增加603)
净持仓数据",fu2607,974,0,0,0
2026-05-14,高盛期货,原油,燃料油,"净多7125
(增加603)
净持仓数据",fu2609,6151,603,0,0
2026-05-14,高盛期货,原油,低硫油,"净多799
(增加62)
净持仓数据",lu2607,1557,62,758,0
2026-05-14,高盛期货,有色,沪镍,"净空2258
(增加203)
净持仓数据",ni2609,0,0,2258,203
2026-05-14,高盛期货,有色,沪铅,"净空4388
(增加607)
净持仓数据",pb2607,1243,-46,5631,561
2026-05-14,高盛期货,有色,沪锡,"净多1320
(减少96)
净持仓数据",sn2607,1320,-96,0,0
2026-05-14,高盛期货,有色,沪铝,"净空668
(增加231)
净持仓数据",al2607,8748,1145,9720,1200
2026-05-14,高盛期货,有色,沪铝,"净空668
(增加231)
净持仓数据",al2608,1995,298,1062,299
2026-05-14,高盛期货,有色,沪铝,"净空668
(增加231)
净持仓数据",al2609,0,0,629,175
2026-05-14,高盛期货,有色,沪锌,"净多9094
(增加1943)
净持仓数据",zn2606,0,0,1763,-26
2026-05-14,高盛期货,有色,沪锌,"净多9094
(增加1943)
净持仓数据",zn2607,7504,585,2205,-459
2026-05-14,高盛期货,有色,沪锌,"净多9094
(增加1943)
净持仓数据",zn2608,5558,873,0,0
2026-05-14,高盛期货,有色,沪铜,"净多6801
(增加648)
净持仓数据",cu2607,8050,648,0,0
2026-05-14,高盛期货,有色,沪铜,"净多6801
(增加648)
净持仓数据",cu2608,378,0,0,0
2026-05-14,高盛期货,有色,沪铜,"净多6801
(增加648)
净持仓数据",cu2612,0,0,1627,0
2026-05-14,高盛期货,油脂油料,豆粕,"净多111343
(增加3045)
净持仓数据",m2609,101907,1476,0,0
2026-05-14,高盛期货,油脂油料,豆粕,"净多111343
(增加3045)
净持仓数据",m2611,834,0,0,0
2026-05-14,高盛期货,油脂油料,豆粕,"净多111343
(增加3045)
净持仓数据",m2701,8602,1569,0,0
2026-05-14,高盛期货,油脂油料,菜油,"净多23460
(减少576)
净持仓数据",oi2607,579,184,0,0
2026-05-14,高盛期货,油脂油料,菜油,"净多23460
(减少576)
净持仓数据",oi2609,24090,-819,1392,0
2026-05-14,高盛期货,油脂油料,菜油,"净多23460
(减少576)
净持仓数据",oi2701,334,35,151,-24
2026-05-14,高盛期货,油脂油料,棕榈油,"净空33737
(增加383)
净持仓数据",p2609,0,0,35209,358
2026-05-14,高盛期货,油脂油料,棕榈油,"净空33737
(增加383)
净持仓数据",p2701,1472,-25,0,0
2026-05-14,高盛期货,油脂油料,菜粕,"净多42404
(减少684)
净持仓数据",rm2609,61534,-1943,18119,-1259
2026-05-14,高盛期货,油脂油料,菜粕,"净多42404
(减少684)
净持仓数据",rm2701,0,0,1011,0
2026-05-14,高盛期货,油脂油料,豆一,"净空12271
(增加4462)
净持仓数据",a2607,4983,-166,18556,4010
2026-05-14,高盛期货,油脂油料,豆一,"净空12271
(增加4462)
净持仓数据",a2609,3425,-21,2123,265
2026-05-14,高盛期货,油脂油料,豆油,"净多48497
(增加4249)
净持仓数据",y2609,47539,4249,0,0
2026-05-14,高盛期货,油脂油料,豆油,"净多48497
(增加4249)
净持仓数据",y2701,958,0,0,0
2026-05-14,高盛期货,油脂油料,豆二,"净空5526
(增加1044)
净持仓数据",b2607,7821,110,11108,1042
2026-05-14,高盛期货,油脂油料,豆二,"净空5526
(增加1044)
净持仓数据",b2609,2175,-213,4414,-101
2026-05-14,高盛期货,贵金属,沪银,"净多2820
(增加215)
净持仓数据",ag2606,2031,-290,1875,2
2026-05-14,高盛期货,贵金属,沪银,"净多2820
(增加215)
净持仓数据",ag2608,4118,1236,0,0
2026-05-14,高盛期货,贵金属,沪银,"净多2820
(增加215)
净持仓数据",ag2610,0,0,1454,729
2026-05-14,高盛期货,贵金属,沪金,"净多1319
(增加25)
净持仓数据",au2608,1462,25,106,0
2026-05-14,高盛期货,贵金属,沪金,"净多1319
(增加25)
净持仓数据",au2610,0,0,37,0
2026-05-14,高盛期货,软商品,白糖,"净空71387
(减少706)
净持仓数据",sr2609,0,0,71387,-706
2026-05-14,高盛期货,轻工,玻璃,"净空85568
(增加2765)
净持仓数据",fg2701,0,0,8834,0
2026-05-14,高盛期货,轻工,玻璃,"净空85568
(增加2765)
净持仓数据",fg2609,0,0,76734,2765
2026-05-14,高盛期货,轻工,纸浆,"净空15792
(增加920)
净持仓数据",sp2607,0,0,2257,-1440
2026-05-14,高盛期货,轻工,纸浆,"净空15792
(增加920)
净持仓数据",sp2609,0,0,13535,2360
2026-05-14,高盛期货,黑色,热卷,"净多147186
(增加8334)
净持仓数据",hc2610,147186,8334,0,0
2026-05-14,高盛期货,黑色,铁矿石,"净多44409
(增加3924)
净持仓数据",i2607,1311,0,1750,0
2026-05-14,高盛期货,黑色,铁矿石,"净多44409
(增加3924)
净持仓数据",i2608,0,0,0,0
2026-05-14,高盛期货,黑色,铁矿石,"净多44409
(增加3924)
净持仓数据",i2609,43540,3582,0,0
2026-05-14,高盛期货,黑色,铁矿石,"净多44409
(增加3924)
净持仓数据",i2701,3935,142,2627,-200
2026-05-14,高盛期货,黑色,螺纹钢,"净多104284
(减少12835)
净持仓数据",rb2610,104284,-12835,0,0
2026-05-14,高盛期货,黑色,硅铁,"净空152
(增加579)
净持仓数据",sf2607,7820,-605,6887,-26
2026-05-14,高盛期货,黑色,硅铁,"净空152
(增加579)
净持仓数据",sf2609,0,0,1085,0
2026-05-14,高盛期货,黑色,锰硅,"净空39498
(增加1336)
净持仓数据",sm2607,0,0,39498,1336
2026-05-14,高盛期货,黑色,不锈钢,"净多14697
(减少786)
净持仓数据",ss2607,14697,-786,0,0
2026-05-14,摩根大通,农副,花生,"净多1388
(减少1586)
净持仓数据",pk2610,6763,-1110,5375,476
2026-05-14,摩根大通,化工,20号胶,"净多4511
(减少891)
净持仓数据",nr2607,4996,-935,797,0
2026-05-14,摩根大通,化工,20号胶,"净多4511
(减少891)
净持仓数据",nr2608,312,44,0,0
2026-05-14,摩根大通,化工,天然橡胶,"净空0
净持仓数据",ru2701,0,0,0,0
2026-05-14,摩根大通,化工,PTA,"净多28878
(增加126)
净持仓数据",ta2609,28878,126,0,0
2026-05-14,摩根大通,原油,低硫油,"净多2208
(减少391)
净持仓数据",lu2606,176,0,0,0
2026-05-14,摩根大通,原油,低硫油,"净多2208
(减少391)
净持仓数据",lu2607,2032,-391,0,0
2026-05-14,摩根大通,有色,沪锌,"净空1326
净持仓数据",zn2607,0,0,1326,0
2026-05-14,摩根大通,油脂油料,豆一,"净多7495
(增加224)
净持仓数据",a2607,7676,-258,4101,-284
2026-05-14,摩根大通,油脂油料,豆一,"净多7495
(增加224)
净持仓数据",a2609,3920,198,0,0
2026-05-14,摩根大通,油脂油料,豆二,"净多4622
(增加4935)
净持仓数据",b2606,0,0,0,0
2026-05-14,摩根大通,油脂油料,豆二,"净多4622
(增加4935)
净持仓数据",b2607,3914,996,3266,-463
2026-05-14,摩根大通,油脂油料,豆二,"净多4622
(增加4935)
净持仓数据",b2608,0,0,522,0
2026-05-14,摩根大通,油脂油料,豆二,"净多4622
(增加4935)
净持仓数据",b2609,8218,734,3722,-2742
2026-05-14,摩根大通,油脂油料,豆粕,"净空31449
(增加1812)
净持仓数据",m2607,0,0,0,-4671
2026-05-14,摩根大通,油脂油料,豆粕,"净空31449
(增加1812)
净持仓数据",m2609,61956,2333,78509,9458
2026-05-14,摩根大通,油脂油料,豆粕,"净空31449
(增加1812)
净持仓数据",m2611,2160,540,0,0
2026-05-14,摩根大通,油脂油料,豆粕,"净空31449
(增加1812)
净持仓数据",m2701,7872,642,24928,540
2026-05-14,摩根大通,油脂油料,菜油,"净多27763
(增加1358)
净持仓数据",oi2609,29499,-1148,1736,-2506
2026-05-14,摩根大通,油脂油料,棕榈油,"净多225
(减少3104)
净持仓数据",p2609,12470,-2198,12245,2006
2026-05-14,摩根大通,油脂油料,棕榈油,"净多225
(减少3104)
净持仓数据",p2701,0,0,0,-1100
2026-05-14,摩根大通,油脂油料,菜粕,"净空13667
(减少2399)
净持仓数据",rm2609,11635,-132,25302,-2531
2026-05-14,摩根大通,油脂油料,豆油,"净多37864
(减少2162)
净持仓数据",y2607,0,0,978,0
2026-05-14,摩根大通,油脂油料,豆油,"净多37864
(减少2162)
净持仓数据",y2609,54384,-394,12810,518
2026-05-14,摩根大通,油脂油料,豆油,"净多37864
(减少2162)
净持仓数据",y2701,0,-1250,2732,0
2026-05-14,摩根大通,股指,500中证,"净空5562
(增加132)
净持仓数据",ic2605,566,-62,0,0
2026-05-14,摩根大通,股指,500中证,"净空5562
(增加132)
净持仓数据",ic2606,0,0,2187,-885
2026-05-14,摩根大通,股指,500中证,"净空5562
(增加132)
净持仓数据",ic2609,0,0,2826,541
2026-05-14,摩根大通,股指,500中证,"净空5562
(增加132)
净持仓数据",ic2612,0,0,1115,414
2026-05-14,摩根大通,股指,300沪深,"净空8179
(增加3)
净持仓数据",if2606,0,0,2556,-2299
2026-05-14,摩根大通,股指,300沪深,"净空8179
(增加3)
净持仓数据",if2609,0,0,4467,1383
2026-05-14,摩根大通,股指,300沪深,"净空8179
(增加3)
净持仓数据",if2612,0,0,1156,919
2026-05-14,摩根大通,股指,1000中证,"净空7805
(减少15)
净持仓数据",im2605,836,166,0,0
2026-05-14,摩根大通,股指,1000中证,"净空7805
(减少15)
净持仓数据",im2606,0,0,4765,-1054
2026-05-14,摩根大通,股指,1000中证,"净空7805
(减少15)
净持仓数据",im2609,0,0,3055,952
2026-05-14,摩根大通,股指,1000中证,"净空7805
(减少15)
净持仓数据",im2612,0,0,821,253
2026-05-14,摩根大通,谷物,淀粉,"净多431
(减少32)
净持仓数据",cs2609,631,68,0,0
2026-05-14,摩根大通,谷物,淀粉,"净多431
(减少32)
净持仓数据",cs2611,0,0,200,100
2026-05-14,摩根大通,黑色,铁矿石,"净多30721
(减少212)
净持仓数据",i2609,30929,-221,0,0
2026-05-14,摩根大通,黑色,铁矿石,"净多30721
(减少212)
净持仓数据",i2701,1552,9,1760,0
2026-05-14,国泰君安,农副,苹果,"净多631
(增加745)
净持仓数据",ap2610,8285,-564,7654,-1309
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2606,7172,298,5617,-572
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2607,19837,3531,17451,-82
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2608,17053,1303,14283,312
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2609,3585,344,5988,98
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2610,8072,83,11115,1
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2611,997,11,3016,-27
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2612,1381,85,3437,526
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2701,895,246,1689,79
2026-05-14,国泰君安,农副,鸡蛋,"净空2536
(减少5316)
净持仓数据",jd2702,1068,-250,0,0
2026-05-14,国泰君安,农副,红枣,"净空5012
(增加866)
净持仓数据",cj2609,7593,-806,12631,-196
2026-05-14,国泰君安,农副,红枣,"净空5012
(增加866)
净持仓数据",cj2701,919,-87,893,169
2026-05-14,国泰君安,农副,花生,"净多2974
(增加225)
净持仓数据",pk2605,1645,-100,0,0
2026-05-14,国泰君安,农副,花生,"净多2974
(增加225)
净持仓数据",pk2610,16012,1819,14169,1494
2026-05-14,国泰君安,农副,花生,"净多2974
(增加225)
净持仓数据",pk2611,230,0,744,0
2026-05-14,国泰君安,农副,生猪,"净空18037
(减少600)
净持仓数据",lh2607,13360,432,17205,262
2026-05-14,国泰君安,农副,生猪,"净空18037
(减少600)
净持仓数据",lh2609,5978,-71,11291,-713
2026-05-14,国泰君安,农副,生猪,"净空18037
(减少600)
净持仓数据",lh2611,7612,332,13197,449
2026-05-14,国泰君安,农副,生猪,"净空18037
(减少600)
净持仓数据",lh2701,3635,45,6629,208
2026-05-14,国泰君安,农副,生猪,"净空18037
(减少600)
净持仓数据",lh2703,5620,68,5920,0
2026-05-14,国泰君安,化工,甲醇,"净多54916
(减少3934)
净持仓数据",ma2605,843,0,226,-151
2026-05-14,国泰君安,化工,甲醇,"净多54916
(减少3934)
净持仓数据",ma2606,3039,-1886,2059,-1272
2026-05-14,国泰君安,化工,甲醇,"净多54916
(减少3934)
净持仓数据",ma2607,2052,642,8234,489
2026-05-14,国泰君安,化工,甲醇,"净多54916
(减少3934)
净持仓数据",ma2608,926,-141,555,69
2026-05-14,国泰君安,化工,甲醇,"净多54916
(减少3934)
净持仓数据",ma2609,120656,19,64151,3177
2026-05-14,国泰君安,化工,甲醇,"净多54916
(减少3934)
净持仓数据",ma2610,2341,-306,1400,82
2026-05-14,国泰君安,化工,甲醇,"净多54916
(减少3934)
净持仓数据",ma2701,5445,40,3761,-92
2026-05-14,国泰君安,化工,尿素,"净空26946
(增加3348)
净持仓数据",ur2605,1540,0,1343,0
2026-05-14,国泰君安,化工,尿素,"净空26946
(增加3348)
净持仓数据",ur2606,787,-138,2288,-437
2026-05-14,国泰君安,化工,尿素,"净空26946
(增加3348)
净持仓数据",ur2607,1981,-136,4887,414
2026-05-14,国泰君安,化工,尿素,"净空26946
(增加3348)
净持仓数据",ur2608,494,218,1105,393
2026-05-14,国泰君安,化工,尿素,"净空26946
(增加3348)
净持仓数据",ur2609,21834,803,43828,2894
2026-05-14,国泰君安,化工,尿素,"净空26946
(增加3348)
净持仓数据",ur2610,152,0,233,-1
2026-05-14,国泰君安,化工,尿素,"净空26946
(增加3348)
净持仓数据",ur2701,5096,-136,5146,696
2026-05-14,国泰君安,化工,天然橡胶,"净空17859
(增加3887)
净持仓数据",ru2605,300,0,0,0
2026-05-14,国泰君安,化工,天然橡胶,"净空17859
(增加3887)
净持仓数据",ru2609,18449,-5338,35974,-1747
2026-05-14,国泰君安,化工,天然橡胶,"净空17859
(增加3887)
净持仓数据",ru2701,1734,-296,2368,0
2026-05-14,国泰君安,化工,合成橡胶,"净多581
(增加1176)
净持仓数据",br2605,380,0,772,0
2026-05-14,国泰君安,化工,合成橡胶,"净多581
(增加1176)
净持仓数据",br2606,5451,24,2970,-193
2026-05-14,国泰君安,化工,合成橡胶,"净多581
(增加1176)
净持仓数据",br2607,12445,-122,13953,-1081
2026-05-14,国泰君安,化工,20号胶,"净空7706
(减少77)
净持仓数据",nr2605,140,0,60,0
2026-05-14,国泰君安,化工,20号胶,"净空7706
(减少77)
净持仓数据",nr2606,2090,-322,4295,-105
2026-05-14,国泰君安,化工,20号胶,"净空7706
(减少77)
净持仓数据",nr2607,6517,10,9431,-1475
2026-05-14,国泰君安,化工,20号胶,"净空7706
(减少77)
净持仓数据",nr2608,1414,-689,4081,502
2026-05-14,国泰君安,化工,PVC,"净空91777
(增加20215)
净持仓数据",v2605,4090,1070,4719,0
2026-05-14,国泰君安,化工,PVC,"净空91777
(增加20215)
净持仓数据",v2606,11421,2366,8002,1089
2026-05-14,国泰君安,化工,PVC,"净空91777
(增加20215)
净持仓数据",v2607,14447,411,16553,1000
2026-05-14,国泰君安,化工,PVC,"净空91777
(增加20215)
净持仓数据",v2608,9311,401,9404,-62
2026-05-14,国泰君安,化工,PVC,"净空91777
(增加20215)
净持仓数据",v2609,43490,-64,127306,19230
2026-05-14,国泰君安,化工,PVC,"净空91777
(增加20215)
净持仓数据",v2610,3613,168,4415,228
2026-05-14,国泰君安,化工,PVC,"净空91777
(增加20215)
净持仓数据",v2701,9550,-1707,17300,1375
2026-05-14,国泰君安,化工,纯碱,"净空78724
(增加2044)
净持仓数据",sa2605,359,0,459,-24
2026-05-14,国泰君安,化工,纯碱,"净空78724
(增加2044)
净持仓数据",sa2606,1435,-182,516,-222
2026-05-14,国泰君安,化工,纯碱,"净空78724
(增加2044)
净持仓数据",sa2607,5989,712,4872,-301
2026-05-14,国泰君安,化工,纯碱,"净空78724
(增加2044)
净持仓数据",sa2608,649,-32,0,0
2026-05-14,国泰君安,化工,纯碱,"净空78724
(增加2044)
净持仓数据",sa2609,38163,1465,110293,4038
2026-05-14,国泰君安,化工,纯碱,"净空78724
(增加2044)
净持仓数据",sa2610,0,0,983,492
2026-05-14,国泰君安,化工,纯碱,"净空78724
(增加2044)
净持仓数据",sa2611,1780,40,5084,-6
2026-05-14,国泰君安,化工,纯碱,"净空78724
(增加2044)
净持仓数据",sa2701,6262,216,11154,286
2026-05-14,国泰君安,化工,沥青,"净多15089
(减少294)
净持仓数据",bu2605,0,0,14,0
2026-05-14,国泰君安,化工,沥青,"净多15089
(减少294)
净持仓数据",bu2606,18290,-1863,13189,-1028
2026-05-14,国泰君安,化工,沥青,"净多15089
(减少294)
净持仓数据",bu2607,9838,-730,4337,448
2026-05-14,国泰君安,化工,沥青,"净多15089
(减少294)
净持仓数据",bu2608,5204,1906,872,406
2026-05-14,国泰君安,化工,沥青,"净多15089
(减少294)
净持仓数据",bu2609,15033,281,14864,62
2026-05-14,国泰君安,化工,烧碱,"净空17861
(增加604)
净持仓数据",sh2605,5,0,0,0
2026-05-14,国泰君安,化工,烧碱,"净空17861
(增加604)
净持仓数据",sh2606,963,7,794,-154
2026-05-14,国泰君安,化工,烧碱,"净空17861
(增加604)
净持仓数据",sh2607,11548,1054,28268,1996
2026-05-14,国泰君安,化工,烧碱,"净空17861
(增加604)
净持仓数据",sh2608,1035,44,966,51
2026-05-14,国泰君安,化工,烧碱,"净空17861
(增加604)
净持仓数据",sh2609,1861,17,3657,-157
2026-05-14,国泰君安,化工,烧碱,"净空17861
(增加604)
净持仓数据",sh2610,412,10,0,0
2026-05-14,国泰君安,化工,短纤,"净空3911
(减少779)
净持仓数据",pf2605,236,40,1240,0
2026-05-14,国泰君安,化工,短纤,"净空3911
(减少779)
净持仓数据",pf2606,2467,-85,1930,-635
2026-05-14,国泰君安,化工,短纤,"净空3911
(减少779)
净持仓数据",pf2607,14490,285,21169,-632
2026-05-14,国泰君安,化工,短纤,"净空3911
(减少779)
净持仓数据",pf2608,6520,4,2408,601
2026-05-14,国泰君安,化工,短纤,"净空3911
(减少779)
净持仓数据",pf2609,320,23,1424,185
2026-05-14,国泰君安,化工,短纤,"净空3911
(减少779)
净持仓数据",pf2610,431,56,204,25
2026-05-14,国泰君安,化工,液化气,"净空1541
(减少215)
净持仓数据",pg2607,8259,46,9664,-530
2026-05-14,国泰君安,化工,液化气,"净空1541
(减少215)
净持仓数据",pg2608,3363,10,3499,371
2026-05-14,国泰君安,化工,塑料,"净空50183
(增加2770)
净持仓数据",l2606,3311,-32,4488,-538
2026-05-14,国泰君安,化工,塑料,"净空50183
(增加2770)
净持仓数据",l2607,9243,1017,9628,867
2026-05-14,国泰君安,化工,塑料,"净空50183
(增加2770)
净持仓数据",l2608,6758,597,6299,203
2026-05-14,国泰君安,化工,塑料,"净空50183
(增加2770)
净持仓数据",l2609,26768,795,70443,4572
2026-05-14,国泰君安,化工,塑料,"净空50183
(增加2770)
净持仓数据",l2610,2460,460,2415,302
2026-05-14,国泰君安,化工,塑料,"净空50183
(增加2770)
净持仓数据",l2701,5945,-644,11395,-443
2026-05-14,国泰君安,化工,丙烯,"净空1028
(增加26)
净持仓数据",pl2605,10,0,469,0
2026-05-14,国泰君安,化工,丙烯,"净空1028
(增加26)
净持仓数据",pl2607,362,29,931,55
2026-05-14,国泰君安,化工,PP,"净空26915
(增加5159)
净持仓数据",pp2606,12963,-371,8815,-303
2026-05-14,国泰君安,化工,PP,"净空26915
(增加5159)
净持仓数据",pp2607,12271,62,13200,-736
2026-05-14,国泰君安,化工,PP,"净空26915
(增加5159)
净持仓数据",pp2608,6764,-238,12443,302
2026-05-14,国泰君安,化工,PP,"净空26915
(增加5159)
净持仓数据",pp2609,63034,-5107,77837,712
2026-05-14,国泰君安,化工,PP,"净空26915
(增加5159)
净持仓数据",pp2610,3218,-106,7559,4
2026-05-14,国泰君安,化工,PP,"净空26915
(增加5159)
净持仓数据",pp2701,13532,951,18843,371
2026-05-14,国泰君安,化工,苯乙烯,"净空7209
(增加1990)
净持仓数据",eb2606,27764,-39,32337,-5304
2026-05-14,国泰君安,化工,苯乙烯,"净空7209
(增加1990)
净持仓数据",eb2607,44516,2861,46164,6984
2026-05-14,国泰君安,化工,苯乙烯,"净空7209
(增加1990)
净持仓数据",eb2608,11532,602,9506,2426
2026-05-14,国泰君安,化工,苯乙烯,"净空7209
(增加1990)
净持仓数据",eb2609,1591,218,3798,1270
2026-05-14,国泰君安,化工,苯乙烯,"净空7209
(增加1990)
净持仓数据",eb2610,2549,81,3356,337
2026-05-14,国泰君安,化工,乙二醇,"净空48163
(增加8632)
净持仓数据",eg2606,7321,-548,12108,-471
2026-05-14,国泰君安,化工,乙二醇,"净空48163
(增加8632)
净持仓数据",eg2607,14119,916,24365,415
2026-05-14,国泰君安,化工,乙二醇,"净空48163
(增加8632)
净持仓数据",eg2608,3061,100,3285,150
2026-05-14,国泰君安,化工,乙二醇,"净空48163
(增加8632)
净持仓数据",eg2609,21340,-6930,54246,2076
2026-05-14,国泰君安,化工,瓶片,"净多68
(减少209)
净持仓数据",pr2605,12,0,184,0
2026-05-14,国泰君安,化工,瓶片,"净多68
(减少209)
净持仓数据",pr2606,1158,-176,1506,-216
2026-05-14,国泰君安,化工,瓶片,"净多68
(减少209)
净持仓数据",pr2607,4355,-557,2301,-674
2026-05-14,国泰君安,化工,瓶片,"净多68
(减少209)
净持仓数据",pr2608,254,-18,1798,291
2026-05-14,国泰君安,化工,瓶片,"净多68
(减少209)
净持仓数据",pr2609,239,4,161,61
2026-05-14,国泰君安,化工,多晶硅,"净空13178
(增加475)
净持仓数据",ps2606,3195,-72,8572,363
2026-05-14,国泰君安,化工,多晶硅,"净空13178
(增加475)
净持仓数据",ps2607,4730,51,7732,52
2026-05-14,国泰君安,化工,多晶硅,"净空13178
(增加475)
净持仓数据",ps2609,2072,8,6871,47
2026-05-14,国泰君安,化工,PTA,"净空91508
(增加24950)
净持仓数据",ta2605,17995,-196,14340,-72
2026-05-14,国泰君安,化工,PTA,"净空91508
(增加24950)
净持仓数据",ta2606,10963,-7144,28367,-8665
2026-05-14,国泰君安,化工,PTA,"净空91508
(增加24950)
净持仓数据",ta2607,32115,-11540,71513,-5451
2026-05-14,国泰君安,化工,PTA,"净空91508
(增加24950)
净持仓数据",ta2608,1210,156,236,-6
2026-05-14,国泰君安,化工,PTA,"净空91508
(增加24950)
净持仓数据",ta2609,116838,-18003,157543,3121
2026-05-14,国泰君安,化工,PTA,"净空91508
(增加24950)
净持仓数据",ta2610,1491,-85,2349,94
2026-05-14,国泰君安,化工,PTA,"净空91508
(增加24950)
净持仓数据",ta2701,7015,-31,4787,-914
2026-05-14,国泰君安,化工,对二甲苯,"净空44378
(增加1622)
净持仓数据",px2605,0,0,488,488
2026-05-14,国泰君安,化工,对二甲苯,"净空44378
(增加1622)
净持仓数据",px2606,4275,1089,5142,-2661
2026-05-14,国泰君安,化工,对二甲苯,"净空44378
(增加1622)
净持仓数据",px2607,12915,-3516,45013,-561
2026-05-14,国泰君安,化工,对二甲苯,"净空44378
(增加1622)
净持仓数据",px2608,4352,454,10553,1898
2026-05-14,国泰君安,化工,对二甲苯,"净空44378
(增加1622)
净持仓数据",px2609,10752,-396,15436,47
2026-05-14,国泰君安,化工,对二甲苯,"净空44378
(增加1622)
净持仓数据",px2610,191,7,231,49
2026-05-14,国泰君安,原油,低硫油,"净空517
(减少2548)
净持仓数据",lu2606,2208,-482,1590,-831
2026-05-14,国泰君安,原油,低硫油,"净空517
(减少2548)
净持仓数据",lu2607,6034,2650,7169,451
2026-05-14,国泰君安,原油,燃料油,"净多10861
(减少1040)
净持仓数据",fu2606,14958,-258,7202,-113
2026-05-14,国泰君安,原油,燃料油,"净多10861
(减少1040)
净持仓数据",fu2607,7233,340,4284,359
2026-05-14,国泰君安,原油,燃料油,"净多10861
(减少1040)
净持仓数据",fu2609,15269,1416,15113,2292
2026-05-14,国泰君安,国债,五债,"净多1827
(增加2102)
净持仓数据",tf2609,10255,2252,8788,840
2026-05-14,国泰君安,国债,五债,"净多1827
(增加2102)
净持仓数据",tf2606,18255,395,17895,-295
2026-05-14,国泰君安,国债,三十债,"净多2554
(增加435)
净持仓数据",tl2606,16229,308,14346,-866
2026-05-14,国泰君安,国债,三十债,"净多2554
(增加435)
净持仓数据",tl2609,10106,35,9435,774
2026-05-14,国泰君安,国债,二债,"净空6572
(增加84)
净持仓数据",ts2606,9436,-260,13824,-217
2026-05-14,国泰君安,国债,二债,"净空6572
(增加84)
净持仓数据",ts2609,1431,126,3615,167
2026-05-14,国泰君安,国债,十债,"净多17744
(增加486)
净持仓数据",t2606,41062,-689,35695,667
2026-05-14,国泰君安,国债,十债,"净多17744
(增加486)
净持仓数据",t2609,17610,2229,5233,387
