date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-18,东方财富,玻璃,"流空 437,738,580",流空,short,-437738580,437738580,建仓过程
2026-05-18,东方财富,鸡蛋,"流空 146,461,190",流空,short,-146461190,146461190,建仓过程
2026-05-18,东方财富,多晶硅,"流空 82,997,100",流空,short,-82997100,82997100,建仓过程
2026-05-18,东方财富,氧化铝,"流空 56,804,280",流空,short,-56804280,56804280,建仓过程
2026-05-18,东方财富,生猪,"流空 52,475,200",流空,short,-52475200,52475200,建仓过程
2026-05-18,东方财富,合成橡胶,"流空 44,943,000",流空,short,-44943000,44943000,建仓过程
2026-05-18,东方财富,燃料油,"流空 33,139,700",流空,short,-33139700,33139700,建仓过程
2026-05-18,东方财富,不锈钢,"流多 11,175,800",流多,long,11175800,11175800,建仓过程
2026-05-18,国泰君安,500中证,"流多 2,492,968,960",流多,long,2492968960,2492968960,建仓过程
2026-05-18,国泰君安,1000中证,"流多 2,115,722,960",流多,long,2115722960,2115722960,建仓过程
2026-05-18,国泰君安,十债,"流多 1,777,466,100",流多,long,1777466100,1777466100,建仓过程
2026-05-18,国泰君安,三十债,"流空 935,871,000",流空,short,-935871000,935871000,建仓过程
2026-05-18,国泰君安,豆粕,"流多 860,433,800",流多,long,860433800,860433800,建仓过程
2026-05-18,国泰君安,沪银,"流空 772,564,410",流空,short,-772564410,772564410,建仓过程
2026-05-18,国泰君安,沪铜,"流空 764,530,600",流空,short,-764530600,764530600,建仓过程
2026-05-18,国泰君安,沪镍,"流多 660,949,300",流多,long,660949300,660949300,建仓过程
2026-05-18,国泰君安,沪金,"流多 536,431,900",流多,long,536431900,536431900,建仓过程
2026-05-18,国泰君安,二债,"流多 454,010,080",流多,long,454010080,454010080,建仓过程
2026-05-18,国泰君安,沪铝,"流空 404,873,725",流空,short,-404873725,404873725,建仓过程
2026-05-18,国泰君安,棕榈油,"流空 388,787,060",流空,short,-388787060,388787060,建仓过程
2026-05-18,国泰君安,纯碱,"流多 347,464,880",流多,long,347464880,347464880,建仓过程
2026-05-18,国泰君安,300沪深,"流多 319,957,680",流多,long,319957680,319957680,建仓过程
2026-05-18,国泰君安,工业硅,"流多 294,099,000",流多,long,294099000,294099000,建仓过程
2026-05-18,国泰君安,烧碱,"流多 270,443,940",流多,long,270443940,270443940,建仓过程
2026-05-18,国泰君安,PP,"流空 236,288,555",流空,short,-236288555,236288555,建仓过程
2026-05-18,国泰君安,苯乙烯,"流空 232,615,020",流空,short,-232615020,232615020,建仓过程
2026-05-18,国泰君安,50上证,"流多 231,516,600",流多,long,231516600,231516600,建仓过程
2026-05-18,国泰君安,五债,"流多 223,010,250",流多,long,223010250,223010250,建仓过程
2026-05-18,国泰君安,苹果,"流空 221,739,280",流空,short,-221739280,221739280,建仓过程
2026-05-18,国泰君安,塑料,"流多 214,784,110",流多,long,214784110,214784110,建仓过程
2026-05-18,国泰君安,豆油,"流多 208,567,960",流多,long,208567960,208567960,建仓过程
2026-05-18,国泰君安,合成橡胶,"流多 193,082,500",流多,long,193082500,193082500,建仓过程
2026-05-18,国泰君安,热卷,"流多 178,483,940",流多,long,178483940,178483940,建仓过程
2026-05-18,国泰君安,豆一,"流多 176,969,810",流多,long,176969810,176969810,建仓过程
2026-05-18,国泰君安,碳酸锂,"流空 171,844,160",流空,short,-171844160,171844160,建仓过程
2026-05-18,国泰君安,螺纹钢,"流多 170,363,050",流多,long,170363050,170363050,建仓过程
2026-05-18,国泰君安,沪铅,"流空 168,179,825",流空,short,-168179825,168179825,建仓过程
2026-05-18,国泰君安,甲醇,"流空 167,942,960",流空,short,-167942960,167942960,建仓过程
2026-05-18,国泰君安,沥青,"流空 142,505,110",流空,short,-142505110,142505110,建仓过程
2026-05-18,国泰君安,菜油,"流空 139,927,660",流空,short,-139927660,139927660,建仓过程
2026-05-18,国泰君安,燃料油,"流多 129,606,530",流多,long,129606530,129606530,建仓过程
2026-05-18,国泰君安,鸡蛋,"流空 124,863,350",流空,short,-124863350,124863350,建仓过程
2026-05-18,国泰君安,棉花,"流多 121,078,725",流多,long,121078725,121078725,建仓过程
2026-05-18,国泰君安,锰硅,"流空 118,415,790",流空,short,-118415790,118415790,建仓过程
2026-05-18,国泰君安,铁矿石,"流空 115,608,900",流空,short,-115608900,115608900,建仓过程
2026-05-18,国泰君安,PTA,"流多 111,682,970",流多,long,111682970,111682970,建仓过程
2026-05-18,国泰君安,白糖,"流多 107,605,580",流多,long,107605580,107605580,建仓过程
2026-05-18,国泰君安,硅铁,"流空 77,528,270",流空,short,-77528270,77528270,建仓过程
2026-05-18,国泰君安,PVC,"流多 74,242,140",流多,long,74242140,74242140,建仓过程
2026-05-18,国泰君安,沪锌,"流空 68,187,875",流空,short,-68187875,68187875,建仓过程
2026-05-18,国泰君安,玻璃,"流空 61,108,160",流空,short,-61108160,61108160,建仓过程
2026-05-18,国泰君安,焦煤,"流多 60,242,190",流多,long,60242190,60242190,建仓过程
2026-05-18,国泰君安,红枣,"流空 59,180,500",流空,short,-59180500,59180500,建仓过程
2026-05-18,国泰君安,天然橡胶,"流多 57,033,000",流多,long,57033000,57033000,建仓过程
2026-05-18,国泰君安,菜粕,"流多 53,622,230",流多,long,53622230,53622230,建仓过程
2026-05-18,国泰君安,尿素,"流多 48,544,040",流多,long,48544040,48544040,建仓过程
2026-05-18,国泰君安,氧化铝,"流多 43,694,020",流多,long,43694020,43694020,建仓过程
2026-05-18,国泰君安,生猪,"流多 42,834,320",流多,long,42834320,42834320,建仓过程
2026-05-18,国泰君安,短纤,"流多 41,371,260",流多,long,41371260,41371260,建仓过程
2026-05-18,国泰君安,瓶片,"流多 40,651,110",流多,long,40651110,40651110,建仓过程
2026-05-18,国泰君安,乙二醇,"流多 38,717,900",流多,long,38717900,38717900,建仓过程
2026-05-18,国泰君安,液化气,"流多 38,375,520",流多,long,38375520,38375520,建仓过程
2026-05-18,国泰君安,20号胶,"流空 30,340,100",流空,short,-30340100,30340100,建仓过程
2026-05-18,国泰君安,不锈钢,"流空 28,711,875",流空,short,-28711875,28711875,建仓过程
2026-05-18,国泰君安,多晶硅,"流多 19,239,810",流多,long,19239810,19239810,建仓过程
2026-05-18,国泰君安,焦炭,"流多 19,217,200",流多,long,19217200,19217200,建仓过程
2026-05-18,国泰君安,豆二,"流多 12,747,930",流多,long,12747930,12747930,建仓过程
2026-05-18,国泰君安,对二甲苯,"流空 11,766,680",流空,short,-11766680,11766680,建仓过程
2026-05-18,国泰君安,纸浆,"流空 10,860,340",流空,short,-10860340,10860340,建仓过程
2026-05-18,国泰君安,淀粉,"流多 8,985,750",流多,long,8985750,8985750,建仓过程
2026-05-18,国泰君安,双胶纸,"流空 8,255,760",流空,short,-8255760,8255760,建仓过程
2026-05-18,国泰君安,丙烯,"流多 7,966,740",流多,long,7966740,7966740,建仓过程
2026-05-18,国泰君安,棉纱,"流空 5,964,300",流空,short,-5964300,5964300,建仓过程
2026-05-18,徽商期货,花生,"流空 179,634,800",流空,short,-179634800,179634800,建仓过程
2026-05-18,徽商期货,尿素,"流多 136,189,480",流多,long,136189480,136189480,建仓过程
2026-05-18,徽商期货,焦煤,"流多 107,337,960",流多,long,107337960,107337960,建仓过程
2026-05-18,徽商期货,沪铜,"流多 82,616,400",流多,long,82616400,82616400,建仓过程
2026-05-18,徽商期货,鸡蛋,"流空 69,852,050",流空,short,-69852050,69852050,建仓过程
2026-05-18,徽商期货,沪金,"流空 44,895,600",流空,short,-44895600,44895600,建仓过程
2026-05-18,徽商期货,PVC,"流空 42,186,965",流空,short,-42186965,42186965,建仓过程
2026-05-18,徽商期货,苹果,"流多 41,015,790",流多,long,41015790,41015790,建仓过程
2026-05-18,徽商期货,菜粕,"流多 37,983,060",流多,long,37983060,37983060,建仓过程
2026-05-18,徽商期货,红枣,"流空 32,530,625",流空,short,-32530625,32530625,建仓过程
